,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,fear,26.0
1,1.jpg,asian,happy,33.0
2,10.jpg,middle eastern,angry,29.0
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,white,happy,28.0
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,,,
20,116.jpg,,,
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,middle eastern,sad,26.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,middle eastern,angry,42.0
29,124.jpg,middle eastern,angry,41.0
30,125.jpg,white,happy,43.0
31,126.jpg,middle eastern,angry,42.0
32,127.jpg,middle eastern,happy,42.0
33,128.jpg,,,
34,129.jpg,white,neutral,34.0
35,13.jpg,,,
36,130.jpg,white,neutral,45.0
37,131.jpg,middle eastern,happy,42.0
38,132.jpg,white,neutral,26.0
39,133.jpg,middle eastern,angry,43.0
40,134.jpg,,,
41,135.jpg,,,
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,,,
47,140.jpg,,,
48,141.jpg,,,
49,142.jpg,,,
50,143.jpg,,,
51,144.jpg,,,
52,145.jpg,,,
53,146.jpg,,,
54,147.jpg,,,
55,148.jpg,,,
56,149.jpg,,,
57,15.jpg,,,
58,150.jpg,,,
59,151.jpg,,,
60,152.jpg,,,
61,153.jpg,,,
62,154.jpg,,,
63,155.jpg,,,
64,156.jpg,,,
65,157.jpg,,,
66,158.jpg,,,
67,159.jpg,middle eastern,angry,43.0
68,16.jpg,,,
69,160.jpg,white,fear,24.0
70,161.jpg,white,fear,24.0
71,162.jpg,latino hispanic,happy,51.0
72,163.jpg,white,fear,26.0
73,164.jpg,white,neutral,24.0
74,165.jpg,white,fear,23.0
75,166.jpg,white,fear,24.0
76,167.jpg,white,fear,24.0
77,168.jpg,white,neutral,25.0
78,169.jpg,white,fear,25.0
79,17.jpg,,,
80,170.jpg,white,neutral,24.0
81,171.jpg,white,neutral,25.0
82,172.jpg,white,sad,25.0
83,173.jpg,middle eastern,happy,47.0
84,174.jpg,white,happy,45.0
85,175.jpg,white,happy,25.0
86,176.jpg,middle eastern,neutral,43.0
87,177.jpg,middle eastern,neutral,46.0
88,178.jpg,latino hispanic,happy,34.0
89,179.jpg,,,
90,18.jpg,,,
91,180.jpg,,,
92,181.jpg,,,
93,182.jpg,,,
94,183.jpg,,,
95,184.jpg,,,
96,185.jpg,,,
97,186.jpg,,,
98,187.jpg,,,
99,188.jpg,,,
100,189.jpg,,,
101,19.jpg,,,
102,190.jpg,,,
103,191.jpg,,,
104,192.jpg,,,
105,193.jpg,,,
106,194.jpg,,,
107,195.jpg,,,
108,196.jpg,,,
109,197.jpg,,,
110,198.jpg,,,
111,199.jpg,,,
112,2.jpg,middle eastern,sad,41.0
113,20.jpg,,,
114,200.jpg,,,
115,201.jpg,,,
116,202.jpg,,,
117,203.jpg,,,
118,204.jpg,,,
119,205.jpg,,,
120,206.jpg,,,
121,207.jpg,,,
122,208.jpg,,,
123,209.jpg,,,
124,21.jpg,,,
125,210.jpg,,,
126,211.jpg,,,
127,212.jpg,,,
128,213.jpg,middle eastern,happy,29.0
129,214.jpg,white,neutral,25.0
130,215.jpg,white,neutral,25.0
131,216.jpg,middle eastern,angry,47.0
132,217.jpg,white,neutral,25.0
133,218.jpg,,,
134,219.jpg,,,
135,22.jpg,,,
136,220.jpg,,,
137,23.jpg,,,
138,24.jpg,,,
139,25.jpg,,,
140,26.jpg,,,
141,27.jpg,,,
142,28.jpg,,,
143,29.jpg,,,
144,3.jpg,middle eastern,angry,34.0
145,30.jpg,,,
146,31.jpg,,,
147,32.jpg,,,
148,33.jpg,,,
149,34.jpg,,,
150,35.jpg,,,
151,36.jpg,,,
152,37.jpg,,,
153,38.jpg,,,
154,39.jpg,,,
155,4.jpg,middle eastern,happy,27.0
156,40.jpg,,,
157,41.jpg,,,
158,42.jpg,,,
159,43.jpg,,,
160,44.jpg,,,
161,45.jpg,,,
162,46.jpg,,,
163,47.jpg,,,
164,48.jpg,,,
165,49.jpg,,,
166,5.jpg,,,
167,50.jpg,,,
168,51.jpg,,,
169,52.jpg,,,
170,53.jpg,,,
171,54.jpg,,,
172,55.jpg,,,
173,56.jpg,,,
174,57.jpg,,,
175,58.jpg,,,
176,59.jpg,,,
177,6.jpg,,,
178,60.jpg,,,
179,61.jpg,,,
180,62.jpg,,,
181,63.jpg,,,
182,64.jpg,,,
183,65.jpg,,,
184,66.jpg,,,
185,67.jpg,,,
186,68.jpg,,,
187,69.jpg,,,
188,7.jpg,middle eastern,neutral,29.0
189,70.jpg,,,
190,71.jpg,,,
191,72.jpg,,,
192,73.jpg,,,
193,74.jpg,,,
194,75.jpg,,,
195,76.jpg,,,
196,77.jpg,,,
197,78.jpg,,,
198,79.jpg,,,
