,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,neutral,27.0
3,100.jpg,middle eastern,sad,25.0
4,101.jpg,latino hispanic,sad,27.0
5,102.jpg,white,neutral,25.0
6,103.jpg,,,
7,104.jpg,asian,neutral,29.0
8,105.jpg,white,happy,27.0
9,106.jpg,white,neutral,28.0
10,107.jpg,white,sad,29.0
11,108.jpg,middle eastern,neutral,27.0
12,109.jpg,white,sad,31.0
13,11.jpg,white,sad,30.0
14,110.jpg,middle eastern,happy,37.0
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,white,sad,28.0
18,114.jpg,middle eastern,sad,31.0
19,115.jpg,middle eastern,fear,30.0
20,116.jpg,,,
21,117.jpg,,,
22,118.jpg,white,neutral,25.0
23,119.jpg,,,
24,12.jpg,white,neutral,29.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,white,neutral,23.0
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,,,
40,134.jpg,white,happy,29.0
41,135.jpg,,,
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,white,neutral,27.0
47,140.jpg,,,
48,141.jpg,asian,neutral,26.0
49,142.jpg,white,neutral,29.0
50,143.jpg,middle eastern,fear,30.0
51,144.jpg,middle eastern,sad,27.0
52,145.jpg,white,sad,25.0
53,146.jpg,middle eastern,sad,25.0
54,147.jpg,white,happy,38.0
55,148.jpg,middle eastern,sad,25.0
56,149.jpg,,,
57,15.jpg,white,neutral,25.0
58,150.jpg,middle eastern,neutral,25.0
59,151.jpg,,,
60,152.jpg,,,
61,153.jpg,middle eastern,fear,26.0
62,154.jpg,,,
63,155.jpg,,,
64,156.jpg,,,
65,157.jpg,,,
66,158.jpg,,,
67,159.jpg,middle eastern,angry,31.0
68,16.jpg,latino hispanic,neutral,28.0
69,160.jpg,black,angry,31.0
70,161.jpg,white,neutral,27.0
71,162.jpg,middle eastern,angry,31.0
72,163.jpg,,,
73,164.jpg,,,
74,165.jpg,,,
