,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,middle eastern,neutral,26.0
3,100.jpg,middle eastern,angry,27.0
4,101.jpg,middle eastern,angry,25.0
5,102.jpg,white,neutral,26.0
6,103.jpg,middle eastern,neutral,25.0
7,104.jpg,middle eastern,angry,32.0
8,105.jpg,middle eastern,angry,28.0
9,106.jpg,middle eastern,angry,24.0
10,107.jpg,middle eastern,angry,26.0
11,108.jpg,middle eastern,neutral,25.0
12,109.jpg,asian,fear,26.0
13,11.jpg,middle eastern,neutral,27.0
14,110.jpg,middle eastern,angry,26.0
15,111.jpg,middle eastern,angry,28.0
16,112.jpg,middle eastern,neutral,25.0
17,113.jpg,middle eastern,angry,40.0
18,114.jpg,middle eastern,angry,26.0
19,115.jpg,middle eastern,angry,30.0
20,116.jpg,middle eastern,neutral,27.0
21,117.jpg,middle eastern,angry,24.0
22,118.jpg,middle eastern,angry,26.0
23,119.jpg,middle eastern,neutral,25.0
24,12.jpg,middle eastern,neutral,28.0
25,120.jpg,middle eastern,angry,28.0
26,121.jpg,middle eastern,neutral,39.0
27,122.jpg,middle eastern,angry,38.0
28,123.jpg,middle eastern,neutral,28.0
29,124.jpg,middle eastern,neutral,31.0
30,125.jpg,middle eastern,angry,31.0
31,126.jpg,middle eastern,angry,27.0
32,127.jpg,middle eastern,angry,24.0
33,128.jpg,middle eastern,sad,25.0
34,129.jpg,middle eastern,angry,26.0
35,13.jpg,middle eastern,neutral,33.0
36,130.jpg,middle eastern,angry,27.0
37,131.jpg,middle eastern,angry,28.0
38,132.jpg,middle eastern,angry,31.0
39,133.jpg,middle eastern,angry,28.0
40,134.jpg,middle eastern,angry,26.0
41,135.jpg,middle eastern,angry,25.0
42,136.jpg,middle eastern,angry,29.0
43,137.jpg,middle eastern,angry,28.0
44,138.jpg,middle eastern,angry,25.0
45,139.jpg,middle eastern,neutral,33.0
46,14.jpg,middle eastern,neutral,33.0
47,140.jpg,middle eastern,angry,26.0
48,141.jpg,middle eastern,neutral,36.0
49,142.jpg,middle eastern,angry,24.0
50,143.jpg,middle eastern,angry,29.0
51,144.jpg,middle eastern,angry,33.0
52,145.jpg,middle eastern,fear,26.0
53,146.jpg,middle eastern,angry,27.0
