,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,middle eastern,fear,29.0
2,10.jpg,white,angry,24.0
3,100.jpg,indian,neutral,26.0
4,101.jpg,indian,neutral,28.0
5,102.jpg,latino hispanic,happy,29.0
6,103.jpg,latino hispanic,happy,33.0
7,104.jpg,white,happy,36.0
8,105.jpg,latino hispanic,neutral,33.0
9,106.jpg,white,fear,34.0
10,107.jpg,latino hispanic,happy,34.0
11,108.jpg,white,neutral,35.0
12,109.jpg,latino hispanic,happy,31.0
13,11.jpg,white,sad,34.0
14,110.jpg,asian,happy,32.0
15,111.jpg,asian,happy,34.0
16,112.jpg,white,happy,34.0
17,113.jpg,white,happy,38.0
18,114.jpg,indian,happy,27.0
19,115.jpg,latino hispanic,neutral,32.0
20,116.jpg,asian,happy,33.0
21,117.jpg,latino hispanic,fear,33.0
22,118.jpg,indian,neutral,30.0
23,119.jpg,indian,neutral,29.0
24,12.jpg,indian,neutral,33.0
25,120.jpg,white,fear,34.0
26,121.jpg,latino hispanic,fear,32.0
27,122.jpg,latino hispanic,neutral,34.0
28,123.jpg,white,fear,32.0
29,124.jpg,latino hispanic,happy,30.0
30,125.jpg,latino hispanic,neutral,33.0
31,126.jpg,white,fear,35.0
32,127.jpg,latino hispanic,happy,34.0
33,128.jpg,white,fear,33.0
34,129.jpg,latino hispanic,angry,32.0
35,13.jpg,latino hispanic,neutral,31.0
36,130.jpg,latino hispanic,neutral,34.0
37,131.jpg,asian,fear,37.0
38,132.jpg,indian,fear,29.0
39,133.jpg,asian,fear,32.0
40,134.jpg,asian,neutral,33.0
41,135.jpg,asian,fear,33.0
42,136.jpg,asian,neutral,33.0
43,137.jpg,latino hispanic,fear,29.0
44,138.jpg,asian,neutral,32.0
45,139.jpg,white,angry,24.0
46,14.jpg,indian,neutral,32.0
47,140.jpg,white,angry,24.0
48,141.jpg,white,angry,24.0
49,142.jpg,asian,angry,24.0
50,143.jpg,asian,angry,24.0
51,144.jpg,latino hispanic,neutral,32.0
52,145.jpg,latino hispanic,neutral,32.0
53,146.jpg,latino hispanic,happy,30.0
54,147.jpg,indian,happy,33.0
55,148.jpg,latino hispanic,neutral,28.0
56,149.jpg,white,fear,35.0
57,15.jpg,indian,fear,30.0
