,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,indian,neutral,28.0
4,101.jpg,indian,neutral,27.0
5,102.jpg,white,neutral,27.0
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,latino hispanic,neutral,28.0
12,109.jpg,latino hispanic,neutral,26.0
13,11.jpg,latino hispanic,neutral,32.0
14,110.jpg,latino hispanic,neutral,27.0
15,111.jpg,indian,neutral,28.0
16,112.jpg,latino hispanic,neutral,32.0
17,113.jpg,indian,neutral,28.0
18,114.jpg,latino hispanic,neutral,27.0
19,115.jpg,latino hispanic,neutral,27.0
20,116.jpg,,,
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,latino hispanic,neutral,31.0
25,120.jpg,,,
26,121.jpg,latino hispanic,neutral,28.0
27,122.jpg,latino hispanic,neutral,27.0
28,123.jpg,latino hispanic,surprise,28.0
29,124.jpg,latino hispanic,neutral,28.0
30,125.jpg,latino hispanic,neutral,27.0
31,126.jpg,latino hispanic,neutral,28.0
32,127.jpg,white,neutral,34.0
33,128.jpg,latino hispanic,neutral,28.0
34,129.jpg,latino hispanic,neutral,30.0
35,13.jpg,middle eastern,neutral,28.0
36,130.jpg,latino hispanic,neutral,28.0
37,131.jpg,indian,neutral,29.0
38,132.jpg,latino hispanic,neutral,26.0
39,133.jpg,latino hispanic,neutral,29.0
40,134.jpg,indian,neutral,28.0
41,135.jpg,latino hispanic,neutral,29.0
42,136.jpg,latino hispanic,neutral,29.0
43,137.jpg,latino hispanic,fear,30.0
44,138.jpg,latino hispanic,neutral,30.0
45,139.jpg,latino hispanic,neutral,34.0
46,14.jpg,latino hispanic,neutral,30.0
47,140.jpg,indian,neutral,30.0
48,141.jpg,latino hispanic,surprise,29.0
49,142.jpg,asian,sad,32.0
50,143.jpg,indian,neutral,29.0
51,144.jpg,white,neutral,30.0
52,145.jpg,latino hispanic,neutral,29.0
53,146.jpg,latino hispanic,surprise,28.0
54,147.jpg,latino hispanic,neutral,29.0
55,148.jpg,latino hispanic,neutral,28.0
56,149.jpg,latino hispanic,neutral,28.0
57,15.jpg,white,fear,26.0
