,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,happy,28.0
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,white,neutral,34.0
7,104.jpg,white,neutral,36.0
8,105.jpg,latino hispanic,angry,30.0
9,106.jpg,white,happy,32.0
10,107.jpg,,,
11,108.jpg,,,
12,11.jpg,white,angry,31.0
13,12.jpg,latino hispanic,neutral,30.0
14,13.jpg,white,surprise,32.0
15,14.jpg,latino hispanic,neutral,29.0
16,15.jpg,white,fear,31.0
17,16.jpg,asian,neutral,31.0
18,17.jpg,white,neutral,31.0
19,18.jpg,white,sad,32.0
20,19.jpg,white,neutral,35.0
21,2.jpg,white,happy,32.0
22,20.jpg,white,happy,26.0
23,21.jpg,white,fear,31.0
24,22.jpg,white,angry,33.0
25,23.jpg,white,fear,33.0
26,24.jpg,latino hispanic,neutral,33.0
27,25.jpg,white,neutral,33.0
28,26.jpg,white,happy,32.0
29,27.jpg,white,angry,28.0
30,28.jpg,white,neutral,31.0
31,29.jpg,white,neutral,35.0
32,3.jpg,white,neutral,32.0
33,30.jpg,white,neutral,35.0
34,31.jpg,white,sad,33.0
35,32.jpg,white,fear,32.0
36,33.jpg,white,neutral,33.0
37,34.jpg,white,neutral,35.0
38,35.jpg,white,neutral,35.0
39,36.jpg,white,angry,31.0
40,37.jpg,white,angry,32.0
41,38.jpg,middle eastern,neutral,32.0
42,39.jpg,white,surprise,31.0
43,4.jpg,white,angry,32.0
44,40.jpg,middle eastern,neutral,31.0
45,41.jpg,middle eastern,neutral,32.0
46,42.jpg,white,neutral,32.0
47,43.jpg,white,surprise,30.0
48,44.jpg,white,disgust,31.0
49,45.jpg,white,neutral,34.0
50,46.jpg,white,sad,32.0
51,47.jpg,white,angry,30.0
52,48.jpg,white,fear,32.0
53,49.jpg,white,surprise,31.0
54,5.jpg,latino hispanic,neutral,30.0
55,50.jpg,white,happy,31.0
56,51.jpg,white,fear,32.0
57,52.jpg,latino hispanic,neutral,32.0
58,53.jpg,white,surprise,29.0
59,54.jpg,white,neutral,34.0
60,55.jpg,asian,neutral,34.0
61,56.jpg,white,neutral,32.0
62,57.jpg,white,sad,36.0
63,58.jpg,white,angry,32.0
64,59.jpg,white,sad,32.0
65,6.jpg,latino hispanic,happy,30.0
66,60.jpg,white,fear,35.0
67,61.jpg,white,angry,32.0
68,62.jpg,white,happy,31.0
69,63.jpg,white,fear,35.0
70,64.jpg,asian,neutral,34.0
71,65.jpg,latino hispanic,neutral,31.0
72,66.jpg,latino hispanic,neutral,29.0
73,67.jpg,white,neutral,34.0
74,68.jpg,white,happy,29.0
75,69.jpg,white,sad,34.0
76,7.jpg,white,neutral,31.0
77,70.jpg,white,surprise,32.0
78,71.jpg,white,neutral,31.0
79,72.jpg,white,neutral,32.0
80,73.jpg,white,angry,32.0
81,74.jpg,latino hispanic,neutral,31.0
82,75.jpg,white,surprise,33.0
83,76.jpg,white,happy,30.0
84,77.jpg,white,neutral,32.0
85,78.jpg,white,neutral,30.0
86,79.jpg,white,fear,31.0
87,8.jpg,white,neutral,30.0
88,80.jpg,,,
89,81.jpg,,,
90,82.jpg,,,
91,83.jpg,,,
92,84.jpg,,,
93,85.jpg,,,
94,86.jpg,,,
95,87.jpg,,,
96,88.jpg,,,
97,89.jpg,,,
98,9.jpg,white,surprise,32.0
99,90.jpg,,,
100,91.jpg,,,
101,92.jpg,,,
102,93.jpg,,,
103,94.jpg,,,
104,95.jpg,,,
105,96.jpg,,,
106,97.jpg,,,
107,98.jpg,,,
108,99.jpg,,,
