,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,sad,48.0
1,1.jpg,white,fear,29.0
2,10.jpg,,,
3,11.jpg,,,
4,12.jpg,,,
5,13.jpg,,,
6,14.jpg,,,
7,15.jpg,,,
8,16.jpg,,,
9,17.jpg,,,
10,18.jpg,white,sad,44.0
11,19.jpg,white,neutral,47.0
12,2.jpg,asian,fear,45.0
13,20.jpg,white,fear,44.0
14,21.jpg,white,sad,42.0
15,22.jpg,white,neutral,33.0
16,23.jpg,white,neutral,38.0
17,24.jpg,asian,fear,34.0
18,25.jpg,asian,sad,34.0
19,26.jpg,white,surprise,36.0
20,27.jpg,white,sad,41.0
21,28.jpg,white,surprise,35.0
22,29.jpg,white,surprise,36.0
23,3.jpg,white,fear,45.0
24,30.jpg,white,surprise,37.0
25,31.jpg,asian,happy,34.0
26,32.jpg,white,surprise,35.0
27,33.jpg,asian,surprise,35.0
28,34.jpg,white,fear,36.0
29,35.jpg,white,sad,42.0
30,36.jpg,white,neutral,37.0
31,37.jpg,,,
32,38.jpg,,,
33,39.jpg,,,
34,4.jpg,white,surprise,37.0
35,40.jpg,,,
36,41.jpg,,,
37,42.jpg,,,
38,43.jpg,white,fear,43.0
39,44.jpg,white,fear,44.0
40,45.jpg,white,neutral,43.0
41,46.jpg,white,sad,47.0
42,47.jpg,white,neutral,47.0
43,48.jpg,white,neutral,42.0
44,49.jpg,asian,neutral,40.0
45,5.jpg,white,surprise,34.0
46,50.jpg,white,sad,41.0
47,51.jpg,white,fear,43.0
48,52.jpg,white,surprise,38.0
49,53.jpg,white,fear,35.0
50,54.jpg,white,surprise,43.0
51,55.jpg,white,neutral,43.0
52,56.jpg,white,fear,26.0
53,57.jpg,white,sad,30.0
54,58.jpg,white,neutral,45.0
55,59.jpg,white,sad,43.0
56,6.jpg,white,neutral,38.0
57,60.jpg,asian,neutral,44.0
58,61.jpg,white,neutral,44.0
59,62.jpg,asian,sad,41.0
60,63.jpg,white,neutral,42.0
61,64.jpg,white,fear,32.0
62,65.jpg,white,sad,42.0
63,66.jpg,white,neutral,37.0
64,67.jpg,white,fear,37.0
65,68.jpg,white,fear,35.0
66,69.jpg,asian,surprise,35.0
67,7.jpg,white,fear,42.0
68,70.jpg,white,surprise,35.0
69,71.jpg,white,neutral,41.0
70,72.jpg,white,neutral,42.0
71,73.jpg,white,neutral,38.0
72,74.jpg,asian,sad,35.0
73,75.jpg,asian,surprise,39.0
74,76.jpg,white,fear,39.0
75,77.jpg,white,neutral,40.0
76,78.jpg,asian,fear,34.0
77,79.jpg,,,
78,8.jpg,white,neutral,44.0
79,80.jpg,,,
80,81.jpg,,,
81,82.jpg,,,
82,83.jpg,,,
83,84.jpg,,,
84,85.jpg,,,
85,86.jpg,,,
86,87.jpg,,,
87,88.jpg,,,
88,89.jpg,,,
89,9.jpg,,,
90,90.jpg,,,
91,91.jpg,,,
