,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,fear,37.0
1,1.jpg,asian,neutral,35.0
2,10.jpg,white,surprise,39.0
3,100.jpg,white,fear,25.0
4,101.jpg,white,neutral,30.0
5,102.jpg,white,fear,28.0
6,103.jpg,white,neutral,25.0
7,104.jpg,white,neutral,33.0
8,105.jpg,white,neutral,30.0
9,106.jpg,white,angry,28.0
10,107.jpg,white,neutral,38.0
11,108.jpg,white,sad,28.0
12,109.jpg,white,fear,36.0
13,11.jpg,white,happy,23.0
14,110.jpg,white,angry,32.0
15,111.jpg,white,neutral,39.0
16,112.jpg,white,neutral,39.0
17,113.jpg,white,fear,42.0
18,114.jpg,white,happy,36.0
19,115.jpg,white,neutral,31.0
20,116.jpg,white,angry,36.0
21,117.jpg,white,neutral,36.0
22,118.jpg,white,fear,39.0
23,119.jpg,,,
24,12.jpg,,,
25,120.jpg,white,sad,29.0
26,121.jpg,white,fear,36.0
27,122.jpg,white,fear,37.0
28,123.jpg,white,neutral,35.0
29,124.jpg,white,sad,30.0
30,125.jpg,white,sad,34.0
31,126.jpg,white,neutral,26.0
32,127.jpg,white,sad,39.0
33,128.jpg,white,fear,38.0
34,129.jpg,white,fear,32.0
35,13.jpg,,,
36,130.jpg,white,fear,36.0
37,131.jpg,white,fear,35.0
38,132.jpg,white,fear,32.0
39,133.jpg,white,fear,27.0
40,134.jpg,white,neutral,32.0
41,135.jpg,white,fear,36.0
42,136.jpg,white,fear,30.0
43,137.jpg,white,sad,33.0
44,138.jpg,white,sad,36.0
45,139.jpg,white,fear,35.0
46,14.jpg,,,
47,140.jpg,white,angry,38.0
48,141.jpg,white,fear,39.0
49,142.jpg,white,sad,38.0
50,143.jpg,asian,neutral,34.0
51,144.jpg,white,fear,33.0
52,145.jpg,white,neutral,39.0
53,146.jpg,white,fear,34.0
54,147.jpg,white,neutral,30.0
55,148.jpg,white,neutral,36.0
56,149.jpg,white,fear,31.0
57,15.jpg,white,fear,33.0
58,150.jpg,white,fear,36.0
59,151.jpg,white,neutral,33.0
60,152.jpg,white,fear,31.0
61,153.jpg,white,fear,31.0
62,154.jpg,white,fear,35.0
63,155.jpg,white,fear,29.0
64,156.jpg,white,neutral,37.0
65,157.jpg,white,sad,35.0
66,158.jpg,latino hispanic,fear,40.0
67,159.jpg,white,angry,41.0
68,16.jpg,white,neutral,38.0
69,160.jpg,white,sad,37.0
70,161.jpg,white,fear,35.0
71,162.jpg,asian,neutral,29.0
72,163.jpg,white,sad,38.0
73,164.jpg,white,fear,39.0
74,165.jpg,white,sad,38.0
75,166.jpg,asian,fear,34.0
76,167.jpg,white,fear,26.0
77,168.jpg,white,fear,38.0
78,169.jpg,white,fear,32.0
79,17.jpg,,,
80,170.jpg,white,sad,27.0
81,171.jpg,white,fear,36.0
82,172.jpg,white,fear,41.0
83,173.jpg,white,neutral,34.0
84,174.jpg,white,neutral,29.0
85,175.jpg,white,fear,32.0
86,176.jpg,white,fear,39.0
87,177.jpg,white,neutral,32.0
88,178.jpg,white,neutral,31.0
89,179.jpg,white,neutral,31.0
90,18.jpg,white,surprise,34.0
91,180.jpg,white,neutral,28.0
92,181.jpg,white,neutral,31.0
93,182.jpg,white,sad,35.0
94,183.jpg,white,neutral,25.0
95,184.jpg,white,fear,29.0
