,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,white,fear,27.0
4,101.jpg,white,angry,25.0
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,white,fear,28.0
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,,,
20,116.jpg,,,
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,white,neutral,36.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,white,happy,34.0
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,white,surprise,30.0
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,,,
40,134.jpg,,,
41,135.jpg,,,
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,,,
47,140.jpg,white,angry,28.0
48,141.jpg,white,sad,40.0
49,142.jpg,white,sad,36.0
50,143.jpg,,,
51,144.jpg,white,fear,30.0
52,145.jpg,white,sad,42.0
53,146.jpg,white,sad,38.0
54,147.jpg,,,
55,148.jpg,,,
56,149.jpg,,,
57,15.jpg,white,happy,31.0
58,150.jpg,white,sad,33.0
59,151.jpg,white,fear,31.0
60,152.jpg,white,fear,30.0
61,153.jpg,white,sad,28.0
62,154.jpg,white,fear,28.0
63,155.jpg,white,sad,31.0
64,156.jpg,white,sad,31.0
65,157.jpg,white,neutral,31.0
66,158.jpg,white,sad,35.0
67,159.jpg,white,sad,31.0
68,16.jpg,white,neutral,27.0
69,160.jpg,white,neutral,30.0
70,161.jpg,white,fear,31.0
71,162.jpg,,,
72,163.jpg,,,
73,164.jpg,,,
74,165.jpg,,,
75,166.jpg,,,
76,167.jpg,white,fear,32.0
77,168.jpg,white,happy,32.0
78,169.jpg,white,happy,32.0
79,17.jpg,white,sad,26.0
80,170.jpg,white,sad,31.0
81,171.jpg,white,happy,24.0
82,172.jpg,white,neutral,24.0
