,frame,dominant_race,dominant_emotion,age
0,0.jpg,latino hispanic,neutral,34.0
1,1.jpg,latino hispanic,neutral,31.0
2,10.jpg,,,
3,11.jpg,,,
4,12.jpg,,,
5,13.jpg,,,
6,14.jpg,,,
7,15.jpg,,,
8,16.jpg,,,
9,17.jpg,,,
10,18.jpg,latino hispanic,neutral,34.0
11,19.jpg,indian,neutral,34.0
12,2.jpg,asian,neutral,35.0
13,20.jpg,,,
14,21.jpg,,,
15,22.jpg,,,
16,23.jpg,,,
17,24.jpg,,,
18,25.jpg,,,
19,26.jpg,,,
20,27.jpg,,,
21,28.jpg,,,
22,29.jpg,,,
23,3.jpg,,,
24,30.jpg,,,
25,31.jpg,,,
26,32.jpg,,,
27,33.jpg,,,
28,34.jpg,,,
29,35.jpg,,,
30,36.jpg,black,neutral,28.0
31,37.jpg,middle eastern,neutral,34.0
32,38.jpg,,,
33,39.jpg,,,
34,4.jpg,,,
35,40.jpg,,,
36,41.jpg,,,
37,42.jpg,,,
38,43.jpg,,,
39,44.jpg,,,
40,45.jpg,,,
41,46.jpg,,,
42,47.jpg,,,
43,48.jpg,,,
44,49.jpg,,,
45,5.jpg,,,
46,50.jpg,,,
47,6.jpg,white,sad,27.0
48,7.jpg,,,
49,8.jpg,,,
50,9.jpg,asian,neutral,34.0
