,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,middle eastern,angry,35.0
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,middle eastern,angry,27.0
8,105.jpg,middle eastern,angry,35.0
9,106.jpg,middle eastern,angry,39.0
10,107.jpg,middle eastern,angry,39.0
11,108.jpg,asian,angry,39.0
12,109.jpg,asian,neutral,34.0
13,11.jpg,asian,neutral,36.0
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,,,
20,116.jpg,white,happy,31.0
21,117.jpg,asian,fear,29.0
22,118.jpg,middle eastern,angry,33.0
23,119.jpg,asian,fear,29.0
24,12.jpg,asian,neutral,33.0
25,120.jpg,middle eastern,angry,36.0
26,121.jpg,asian,angry,32.0
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,latino hispanic,fear,35.0
33,128.jpg,white,angry,38.0
34,129.jpg,asian,neutral,24.0
35,13.jpg,asian,neutral,31.0
36,130.jpg,asian,neutral,30.0
37,131.jpg,asian,happy,34.0
38,132.jpg,asian,neutral,28.0
39,133.jpg,asian,fear,39.0
40,134.jpg,asian,angry,25.0
41,135.jpg,,,
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,asian,neutral,30.0
47,140.jpg,,,
48,141.jpg,,,
49,142.jpg,,,
50,143.jpg,,,
51,144.jpg,asian,neutral,29.0
52,145.jpg,white,happy,34.0
53,146.jpg,asian,disgust,26.0
54,147.jpg,asian,fear,36.0
55,148.jpg,middle eastern,fear,37.0
56,149.jpg,middle eastern,angry,36.0
57,15.jpg,asian,angry,29.0
58,150.jpg,asian,neutral,28.0
59,151.jpg,middle eastern,angry,39.0
60,152.jpg,asian,fear,30.0
61,153.jpg,asian,fear,31.0
62,154.jpg,asian,angry,33.0
63,155.jpg,,,
64,156.jpg,,,
65,157.jpg,,,
66,158.jpg,,,
67,159.jpg,,,
68,16.jpg,asian,neutral,27.0
69,160.jpg,,,
70,161.jpg,asian,neutral,30.0
71,162.jpg,asian,neutral,23.0
