,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,happy,31.0
1,1.jpg,white,fear,38.0
2,10.jpg,white,happy,35.0
3,100.jpg,white,neutral,29.0
4,101.jpg,white,angry,36.0
5,102.jpg,white,fear,38.0
6,103.jpg,white,neutral,38.0
7,104.jpg,,,
8,105.jpg,latino hispanic,fear,33.0
9,106.jpg,,,
10,107.jpg,white,neutral,41.0
11,108.jpg,white,fear,28.0
12,109.jpg,white,angry,33.0
13,11.jpg,white,fear,31.0
14,110.jpg,white,fear,33.0
15,111.jpg,white,fear,34.0
16,112.jpg,white,surprise,34.0
17,113.jpg,white,neutral,32.0
18,114.jpg,white,angry,32.0
19,115.jpg,white,happy,36.0
20,116.jpg,white,happy,34.0
21,117.jpg,white,fear,30.0
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,white,surprise,30.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,asian,angry,42.0
33,128.jpg,,,
34,129.jpg,asian,angry,40.0
35,13.jpg,white,sad,33.0
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,white,happy,28.0
39,133.jpg,asian,angry,30.0
40,134.jpg,white,happy,32.0
41,135.jpg,white,fear,32.0
42,136.jpg,white,surprise,40.0
43,137.jpg,white,surprise,26.0
44,138.jpg,white,neutral,34.0
45,139.jpg,white,fear,39.0
46,14.jpg,white,angry,38.0
47,140.jpg,white,happy,34.0
48,141.jpg,latino hispanic,angry,31.0
49,142.jpg,white,happy,38.0
50,143.jpg,white,happy,31.0
51,144.jpg,white,fear,32.0
52,145.jpg,white,neutral,35.0
53,146.jpg,white,neutral,35.0
54,147.jpg,white,neutral,32.0
55,148.jpg,white,angry,32.0
56,149.jpg,white,angry,32.0
57,15.jpg,white,surprise,33.0
58,150.jpg,white,happy,30.0
59,151.jpg,white,happy,31.0
60,152.jpg,white,happy,31.0
61,153.jpg,black,neutral,30.0
62,154.jpg,white,happy,31.0
63,155.jpg,asian,happy,31.0
64,156.jpg,asian,happy,30.0
65,157.jpg,asian,happy,30.0
66,158.jpg,asian,happy,30.0
67,159.jpg,asian,happy,31.0
68,16.jpg,,,
