,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,white,neutral,34.0
4,101.jpg,asian,fear,33.0
5,102.jpg,white,neutral,36.0
6,103.jpg,asian,neutral,34.0
7,104.jpg,white,neutral,34.0
8,105.jpg,white,neutral,33.0
9,106.jpg,asian,neutral,35.0
10,107.jpg,white,neutral,34.0
11,108.jpg,white,neutral,32.0
12,109.jpg,white,neutral,32.0
13,11.jpg,,,
14,110.jpg,white,surprise,30.0
15,111.jpg,asian,neutral,34.0
16,112.jpg,white,neutral,31.0
17,113.jpg,asian,neutral,35.0
18,114.jpg,white,fear,30.0
19,115.jpg,white,neutral,31.0
20,116.jpg,white,neutral,30.0
21,117.jpg,white,fear,32.0
22,118.jpg,asian,neutral,32.0
23,119.jpg,asian,neutral,32.0
24,12.jpg,,,
25,120.jpg,asian,neutral,33.0
26,121.jpg,white,neutral,30.0
27,122.jpg,white,neutral,36.0
28,123.jpg,white,fear,30.0
29,124.jpg,white,neutral,33.0
30,125.jpg,white,neutral,31.0
31,126.jpg,asian,neutral,33.0
32,127.jpg,white,neutral,31.0
33,128.jpg,asian,neutral,33.0
34,129.jpg,asian,neutral,33.0
35,13.jpg,,,
36,130.jpg,white,sad,30.0
37,131.jpg,asian,neutral,33.0
38,132.jpg,white,neutral,30.0
39,133.jpg,white,neutral,30.0
40,134.jpg,asian,neutral,30.0
41,135.jpg,white,neutral,31.0
42,136.jpg,white,neutral,35.0
43,137.jpg,white,sad,30.0
44,138.jpg,asian,neutral,32.0
45,139.jpg,white,neutral,30.0
46,14.jpg,,,
47,140.jpg,white,neutral,32.0
48,141.jpg,white,neutral,36.0
49,142.jpg,white,fear,32.0
50,143.jpg,white,neutral,31.0
51,144.jpg,asian,neutral,32.0
52,145.jpg,white,neutral,30.0
53,146.jpg,asian,neutral,31.0
54,147.jpg,white,sad,30.0
55,148.jpg,white,neutral,32.0
56,149.jpg,white,neutral,30.0
57,15.jpg,,,
58,150.jpg,asian,neutral,31.0
59,151.jpg,white,neutral,30.0
60,152.jpg,white,fear,26.0
61,153.jpg,white,fear,34.0
62,154.jpg,white,neutral,32.0
63,155.jpg,white,neutral,35.0
64,156.jpg,white,neutral,33.0
