,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,fear,39.0
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,white,neutral,32.0
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,white,neutral,35.0
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,white,happy,37.0
12,109.jpg,,,
13,11.jpg,white,surprise,46.0
14,110.jpg,white,happy,37.0
15,111.jpg,,,
16,112.jpg,white,happy,39.0
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,,,
20,116.jpg,,,
21,117.jpg,white,neutral,36.0
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,white,neutral,35.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,white,happy,27.0
28,123.jpg,,,
29,124.jpg,white,happy,37.0
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,white,neutral,37.0
36,130.jpg,,,
37,131.jpg,asian,happy,31.0
38,132.jpg,white,sad,28.0
39,133.jpg,white,fear,39.0
40,134.jpg,,,
41,135.jpg,white,neutral,39.0
42,136.jpg,white,happy,37.0
43,137.jpg,white,fear,44.0
44,138.jpg,white,happy,37.0
45,139.jpg,,,
46,14.jpg,,,
47,140.jpg,white,happy,32.0
48,141.jpg,white,sad,29.0
49,142.jpg,white,surprise,39.0
50,143.jpg,,,
51,15.jpg,,,
52,16.jpg,,,
53,17.jpg,,,
54,18.jpg,,,
55,19.jpg,,,
56,2.jpg,,,
57,20.jpg,,,
58,21.jpg,,,
59,22.jpg,white,surprise,36.0
60,23.jpg,white,sad,37.0
61,24.jpg,,,
62,25.jpg,,,
63,26.jpg,,,
64,27.jpg,,,
65,28.jpg,middle eastern,fear,32.0
66,29.jpg,white,happy,31.0
67,3.jpg,,,
68,30.jpg,,,
69,31.jpg,,,
70,32.jpg,,,
71,33.jpg,white,neutral,39.0
72,34.jpg,white,fear,33.0
73,35.jpg,white,surprise,39.0
74,36.jpg,white,fear,34.0
75,37.jpg,white,angry,41.0
76,38.jpg,white,angry,45.0
77,39.jpg,white,fear,46.0
78,4.jpg,,,
79,40.jpg,white,angry,46.0
80,41.jpg,white,fear,37.0
81,42.jpg,white,neutral,34.0
82,43.jpg,white,neutral,28.0
83,44.jpg,white,surprise,37.0
84,45.jpg,white,fear,26.0
85,46.jpg,white,fear,28.0
86,47.jpg,,,
87,48.jpg,,,
88,49.jpg,,,
89,5.jpg,,,
90,50.jpg,,,
91,51.jpg,,,
92,52.jpg,white,neutral,29.0
93,53.jpg,white,surprise,45.0
94,54.jpg,white,fear,37.0
95,55.jpg,,,
96,56.jpg,,,
97,57.jpg,,,
98,58.jpg,,,
99,59.jpg,,,
100,6.jpg,,,
101,60.jpg,white,happy,35.0
102,61.jpg,middle eastern,angry,27.0
103,62.jpg,,,
104,63.jpg,,,
105,64.jpg,,,
106,65.jpg,,,
107,66.jpg,white,neutral,29.0
108,67.jpg,white,fear,34.0
109,68.jpg,white,neutral,30.0
110,69.jpg,,,
111,7.jpg,,,
112,70.jpg,,,
113,71.jpg,white,happy,39.0
114,72.jpg,white,happy,32.0
115,73.jpg,white,fear,33.0
116,74.jpg,,,
117,75.jpg,,,
118,76.jpg,white,neutral,32.0
119,77.jpg,,,
120,78.jpg,white,fear,34.0
121,79.jpg,white,happy,35.0
122,8.jpg,white,fear,32.0
123,80.jpg,white,fear,39.0
124,81.jpg,white,happy,38.0
125,82.jpg,white,happy,34.0
126,83.jpg,white,neutral,35.0
127,84.jpg,white,happy,30.0
128,85.jpg,white,neutral,28.0
129,86.jpg,white,fear,40.0
130,87.jpg,white,neutral,34.0
131,88.jpg,,,
132,89.jpg,white,sad,22.0
133,9.jpg,,,
134,90.jpg,,,
135,91.jpg,,,
136,92.jpg,,,
137,93.jpg,,,
138,94.jpg,white,fear,34.0
139,95.jpg,white,happy,32.0
140,96.jpg,white,fear,37.0
141,97.jpg,,,
142,98.jpg,,,
143,99.jpg,,,
