,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,neutral,33.0
1,1.jpg,white,happy,35.0
2,10.jpg,white,neutral,35.0
3,11.jpg,white,happy,36.0
4,12.jpg,white,fear,38.0
5,13.jpg,asian,fear,33.0
6,14.jpg,white,happy,36.0
7,15.jpg,latino hispanic,neutral,33.0
8,16.jpg,white,happy,36.0
9,17.jpg,white,happy,35.0
10,18.jpg,white,fear,38.0
11,19.jpg,white,neutral,34.0
12,2.jpg,asian,happy,32.0
13,20.jpg,,,
14,21.jpg,,,
15,22.jpg,,,
16,23.jpg,,,
17,24.jpg,,,
18,25.jpg,,,
19,26.jpg,,,
20,27.jpg,,,
21,28.jpg,,,
22,29.jpg,,,
23,3.jpg,white,happy,32.0
24,30.jpg,,,
25,31.jpg,,,
26,32.jpg,,,
27,33.jpg,,,
28,34.jpg,,,
29,35.jpg,,,
30,36.jpg,,,
31,37.jpg,,,
32,38.jpg,,,
33,39.jpg,,,
34,4.jpg,white,happy,37.0
35,40.jpg,,,
36,41.jpg,,,
37,42.jpg,,,
38,43.jpg,,,
39,44.jpg,,,
40,45.jpg,,,
41,46.jpg,,,
42,47.jpg,,,
43,48.jpg,,,
44,49.jpg,,,
45,5.jpg,white,happy,35.0
46,50.jpg,,,
47,51.jpg,,,
48,52.jpg,,,
49,53.jpg,white,fear,26.0
50,54.jpg,,,
51,55.jpg,white,fear,25.0
52,56.jpg,white,fear,24.0
53,57.jpg,,,
54,58.jpg,,,
55,59.jpg,,,
56,6.jpg,white,neutral,32.0
57,60.jpg,,,
58,61.jpg,,,
59,62.jpg,,,
60,63.jpg,,,
61,64.jpg,,,
62,65.jpg,,,
63,66.jpg,,,
64,67.jpg,,,
65,68.jpg,,,
66,69.jpg,,,
67,7.jpg,white,neutral,28.0
68,70.jpg,,,
69,71.jpg,,,
70,72.jpg,,,
71,73.jpg,,,
72,74.jpg,,,
73,75.jpg,,,
74,76.jpg,,,
75,77.jpg,,,
76,78.jpg,,,
77,79.jpg,,,
78,8.jpg,white,happy,36.0
79,80.jpg,,,
80,81.jpg,,,
81,82.jpg,,,
82,83.jpg,,,
83,84.jpg,,,
84,9.jpg,white,neutral,32.0
