,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,neutral,36.0
1,1.jpg,white,neutral,38.0
2,10.jpg,,,
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,white,happy,32.0
10,107.jpg,,,
11,108.jpg,white,happy,38.0
12,109.jpg,white,happy,35.0
13,11.jpg,,,
14,110.jpg,white,surprise,45.0
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,white,neutral,25.0
18,114.jpg,white,neutral,26.0
19,115.jpg,white,fear,28.0
20,116.jpg,white,fear,39.0
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,,,
25,120.jpg,white,angry,47.0
26,121.jpg,white,neutral,29.0
27,122.jpg,white,fear,43.0
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,white,angry,33.0
31,126.jpg,white,neutral,39.0
32,127.jpg,latino hispanic,fear,30.0
33,128.jpg,white,neutral,31.0
34,129.jpg,,,
35,13.jpg,,,
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,,,
40,134.jpg,,,
41,135.jpg,,,
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,white,fear,35.0
46,14.jpg,,,
47,140.jpg,white,surprise,37.0
48,141.jpg,,,
49,142.jpg,white,fear,35.0
50,143.jpg,white,fear,29.0
51,144.jpg,white,neutral,35.0
52,145.jpg,white,neutral,42.0
53,146.jpg,,,
54,15.jpg,,,
55,16.jpg,,,
56,17.jpg,,,
57,18.jpg,,,
58,19.jpg,,,
59,2.jpg,white,surprise,35.0
60,20.jpg,,,
61,21.jpg,,,
62,22.jpg,,,
63,23.jpg,,,
64,24.jpg,,,
65,25.jpg,white,surprise,32.0
66,26.jpg,white,fear,34.0
67,27.jpg,white,fear,34.0
68,28.jpg,white,neutral,38.0
69,29.jpg,white,angry,42.0
70,3.jpg,,,
71,30.jpg,,,
72,31.jpg,,,
73,32.jpg,,,
74,33.jpg,white,fear,39.0
75,34.jpg,,,
76,35.jpg,,,
77,36.jpg,,,
78,37.jpg,,,
79,38.jpg,white,sad,29.0
80,39.jpg,white,sad,29.0
81,4.jpg,,,
82,40.jpg,,,
83,41.jpg,,,
84,42.jpg,,,
85,43.jpg,,,
86,44.jpg,white,surprise,30.0
87,45.jpg,,,
88,46.jpg,,,
89,47.jpg,white,sad,25.0
90,48.jpg,white,fear,34.0
91,49.jpg,,,
92,5.jpg,,,
93,50.jpg,,,
94,51.jpg,,,
95,52.jpg,white,sad,24.0
96,53.jpg,white,angry,43.0
97,54.jpg,,,
98,55.jpg,,,
99,56.jpg,white,sad,25.0
100,57.jpg,white,sad,36.0
101,58.jpg,,,
102,59.jpg,white,fear,24.0
103,6.jpg,,,
104,60.jpg,,,
105,61.jpg,white,happy,39.0
106,62.jpg,,,
107,63.jpg,,,
108,64.jpg,,,
109,65.jpg,white,neutral,38.0
110,66.jpg,white,fear,33.0
111,67.jpg,white,happy,32.0
112,68.jpg,,,
113,69.jpg,white,surprise,30.0
114,7.jpg,,,
115,70.jpg,,,
116,71.jpg,,,
117,72.jpg,,,
118,73.jpg,white,fear,39.0
119,74.jpg,white,neutral,37.0
120,75.jpg,white,happy,34.0
121,76.jpg,,,
122,77.jpg,,,
123,78.jpg,white,happy,39.0
124,79.jpg,,,
125,8.jpg,,,
126,80.jpg,,,
127,81.jpg,white,sad,23.0
128,82.jpg,white,sad,33.0
129,83.jpg,white,sad,34.0
130,84.jpg,white,neutral,39.0
131,85.jpg,,,
132,86.jpg,,,
133,87.jpg,,,
134,88.jpg,white,surprise,38.0
135,89.jpg,,,
136,9.jpg,,,
137,90.jpg,,,
138,91.jpg,white,angry,29.0
139,92.jpg,,,
140,93.jpg,white,fear,30.0
141,94.jpg,white,neutral,26.0
142,95.jpg,middle eastern,angry,32.0
143,96.jpg,,,
144,97.jpg,,,
145,98.jpg,,,
146,99.jpg,,,
