,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,happy,28.0
1,1.jpg,white,fear,25.0
2,10.jpg,white,surprise,28.0
3,100.jpg,white,surprise,30.0
4,101.jpg,white,neutral,30.0
5,102.jpg,white,fear,33.0
6,103.jpg,white,surprise,29.0
7,104.jpg,asian,fear,27.0
8,105.jpg,white,fear,30.0
9,106.jpg,black,sad,27.0
10,107.jpg,white,neutral,34.0
11,108.jpg,white,surprise,27.0
12,109.jpg,white,neutral,31.0
13,11.jpg,white,fear,26.0
14,110.jpg,white,fear,32.0
15,111.jpg,white,fear,29.0
16,112.jpg,white,surprise,31.0
17,113.jpg,white,fear,29.0
18,114.jpg,white,surprise,29.0
19,115.jpg,asian,neutral,27.0
20,116.jpg,white,surprise,32.0
21,117.jpg,asian,angry,32.0
22,118.jpg,white,neutral,33.0
23,119.jpg,white,neutral,29.0
24,12.jpg,asian,angry,29.0
25,120.jpg,white,fear,32.0
26,121.jpg,white,neutral,30.0
27,122.jpg,white,fear,28.0
28,123.jpg,white,fear,30.0
29,124.jpg,white,angry,27.0
30,125.jpg,white,fear,32.0
31,126.jpg,white,sad,31.0
32,127.jpg,white,neutral,29.0
33,128.jpg,latino hispanic,fear,30.0
34,129.jpg,white,fear,33.0
35,13.jpg,white,fear,29.0
36,130.jpg,asian,angry,29.0
37,131.jpg,asian,neutral,29.0
38,132.jpg,white,angry,29.0
39,133.jpg,white,fear,30.0
40,134.jpg,white,fear,30.0
41,135.jpg,white,neutral,33.0
42,136.jpg,white,neutral,30.0
43,137.jpg,white,surprise,32.0
44,138.jpg,white,neutral,30.0
45,139.jpg,white,surprise,28.0
46,14.jpg,white,fear,28.0
47,140.jpg,asian,sad,27.0
48,141.jpg,white,fear,29.0
49,142.jpg,white,neutral,35.0
50,143.jpg,white,surprise,28.0
51,144.jpg,white,fear,32.0
52,145.jpg,white,surprise,30.0
53,146.jpg,white,fear,27.0
54,147.jpg,white,sad,33.0
55,148.jpg,white,neutral,28.0
56,149.jpg,white,angry,32.0
57,15.jpg,white,fear,27.0
58,150.jpg,latino hispanic,fear,29.0
59,151.jpg,white,neutral,32.0
60,152.jpg,white,neutral,29.0
61,153.jpg,white,fear,29.0
62,154.jpg,white,fear,29.0
63,155.jpg,black,fear,30.0
64,156.jpg,white,neutral,34.0
65,157.jpg,white,neutral,33.0
66,158.jpg,white,fear,29.0
67,159.jpg,white,neutral,32.0
68,16.jpg,white,surprise,30.0
69,160.jpg,black,sad,32.0
70,161.jpg,white,neutral,33.0
71,162.jpg,white,neutral,33.0
72,163.jpg,asian,sad,28.0
