,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,neutral,36.0
1,1.jpg,white,surprise,31.0
2,10.jpg,white,neutral,35.0
3,100.jpg,white,neutral,37.0
4,101.jpg,white,angry,31.0
5,102.jpg,white,fear,35.0
6,103.jpg,white,neutral,39.0
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,white,surprise,41.0
10,107.jpg,white,neutral,30.0
11,108.jpg,white,angry,35.0
12,109.jpg,asian,neutral,36.0
13,11.jpg,,,
14,110.jpg,white,fear,38.0
15,111.jpg,white,neutral,37.0
16,112.jpg,white,fear,30.0
17,113.jpg,,,
18,114.jpg,white,fear,30.0
19,115.jpg,white,neutral,42.0
20,116.jpg,white,neutral,39.0
21,117.jpg,white,fear,35.0
22,118.jpg,white,fear,35.0
23,119.jpg,white,neutral,35.0
24,12.jpg,,,
25,120.jpg,white,happy,31.0
26,121.jpg,,,
27,122.jpg,white,fear,30.0
28,123.jpg,white,neutral,39.0
29,124.jpg,white,fear,34.0
30,125.jpg,white,fear,32.0
31,126.jpg,white,neutral,29.0
32,127.jpg,white,neutral,34.0
33,128.jpg,white,neutral,39.0
34,129.jpg,white,neutral,42.0
35,13.jpg,white,happy,32.0
36,130.jpg,,,
37,131.jpg,asian,fear,38.0
38,132.jpg,white,surprise,33.0
39,133.jpg,white,fear,35.0
40,134.jpg,white,neutral,37.0
41,14.jpg,white,happy,32.0
42,15.jpg,white,sad,35.0
43,16.jpg,white,fear,31.0
44,17.jpg,,,
45,18.jpg,,,
46,19.jpg,white,fear,32.0
47,2.jpg,,,
48,20.jpg,white,neutral,34.0
49,21.jpg,white,happy,37.0
50,22.jpg,white,angry,39.0
51,23.jpg,white,fear,37.0
52,24.jpg,white,fear,39.0
53,25.jpg,white,angry,29.0
54,26.jpg,white,angry,41.0
55,27.jpg,asian,neutral,37.0
56,28.jpg,white,neutral,31.0
57,29.jpg,,,
58,3.jpg,,,
59,30.jpg,,,
60,31.jpg,asian,neutral,37.0
61,32.jpg,latino hispanic,fear,36.0
62,33.jpg,latino hispanic,fear,36.0
63,34.jpg,white,neutral,30.0
64,35.jpg,white,fear,39.0
65,36.jpg,asian,fear,32.0
66,37.jpg,,,
67,38.jpg,,,
68,39.jpg,,,
69,4.jpg,white,neutral,39.0
70,40.jpg,,,
71,41.jpg,white,fear,28.0
72,42.jpg,asian,neutral,34.0
73,43.jpg,,,
74,44.jpg,,,
75,45.jpg,,,
76,46.jpg,white,angry,31.0
77,47.jpg,white,neutral,32.0
78,48.jpg,asian,neutral,40.0
79,49.jpg,white,fear,34.0
80,5.jpg,,,
81,50.jpg,asian,fear,31.0
82,51.jpg,white,fear,33.0
83,52.jpg,white,happy,29.0
84,53.jpg,white,neutral,35.0
85,54.jpg,white,neutral,38.0
86,55.jpg,white,neutral,37.0
87,56.jpg,white,fear,35.0
88,57.jpg,white,fear,35.0
89,58.jpg,asian,fear,32.0
90,59.jpg,white,sad,32.0
91,6.jpg,,,
92,60.jpg,,,
93,61.jpg,,,
94,62.jpg,white,neutral,39.0
95,63.jpg,white,neutral,39.0
96,64.jpg,white,happy,30.0
97,65.jpg,white,fear,33.0
98,66.jpg,,,
99,67.jpg,,,
100,68.jpg,,,
101,69.jpg,white,neutral,35.0
102,7.jpg,latino hispanic,surprise,36.0
103,70.jpg,white,fear,35.0
104,71.jpg,white,happy,37.0
105,72.jpg,white,fear,37.0
106,73.jpg,,,
107,74.jpg,white,angry,25.0
108,75.jpg,white,angry,30.0
109,76.jpg,white,angry,26.0
110,77.jpg,white,fear,29.0
111,78.jpg,white,neutral,39.0
112,79.jpg,white,neutral,33.0
113,8.jpg,white,neutral,39.0
114,80.jpg,white,neutral,35.0
115,81.jpg,white,happy,36.0
116,82.jpg,white,sad,36.0
117,83.jpg,white,fear,36.0
118,84.jpg,asian,fear,37.0
119,85.jpg,asian,neutral,37.0
120,86.jpg,,,
121,87.jpg,,,
122,88.jpg,white,neutral,29.0
123,89.jpg,white,fear,34.0
124,9.jpg,white,fear,41.0
125,90.jpg,white,sad,35.0
126,91.jpg,white,fear,27.0
127,92.jpg,white,surprise,29.0
128,93.jpg,white,fear,35.0
129,94.jpg,white,neutral,35.0
130,95.jpg,latino hispanic,fear,36.0
131,96.jpg,latino hispanic,fear,43.0
132,97.jpg,asian,neutral,40.0
133,98.jpg,white,sad,40.0
134,99.jpg,white,neutral,44.0
