,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,happy,34.0
1,1.jpg,middle eastern,happy,27.0
2,10.jpg,black,neutral,25.0
3,100.jpg,white,happy,27.0
4,101.jpg,white,neutral,42.0
5,102.jpg,white,angry,33.0
6,103.jpg,white,fear,32.0
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,white,angry,33.0
11,108.jpg,white,neutral,28.0
12,109.jpg,white,fear,28.0
13,11.jpg,white,happy,40.0
14,110.jpg,white,sad,29.0
15,111.jpg,white,sad,30.0
16,112.jpg,white,neutral,39.0
17,113.jpg,white,sad,36.0
18,114.jpg,white,fear,35.0
19,115.jpg,white,fear,31.0
20,116.jpg,white,sad,37.0
21,117.jpg,white,angry,33.0
22,118.jpg,white,angry,35.0
23,119.jpg,white,fear,37.0
24,12.jpg,,,
25,120.jpg,white,neutral,34.0
26,121.jpg,white,sad,39.0
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,white,fear,37.0
35,13.jpg,,,
36,130.jpg,white,fear,29.0
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,,,
40,134.jpg,white,fear,27.0
41,135.jpg,white,neutral,33.0
42,136.jpg,white,neutral,35.0
43,137.jpg,white,neutral,34.0
44,138.jpg,white,fear,37.0
45,139.jpg,white,happy,39.0
46,14.jpg,,,
47,140.jpg,white,sad,36.0
48,141.jpg,white,angry,33.0
49,142.jpg,indian,neutral,30.0
50,143.jpg,white,sad,29.0
51,144.jpg,latino hispanic,sad,31.0
52,145.jpg,,,
53,146.jpg,,,
54,147.jpg,,,
55,148.jpg,,,
56,149.jpg,,,
57,15.jpg,white,fear,28.0
58,150.jpg,white,happy,34.0
59,151.jpg,white,sad,33.0
60,152.jpg,white,happy,34.0
61,153.jpg,white,neutral,39.0
62,154.jpg,white,fear,26.0
63,155.jpg,white,angry,35.0
64,156.jpg,white,neutral,34.0
65,157.jpg,white,fear,35.0
66,158.jpg,white,fear,31.0
67,159.jpg,white,fear,34.0
68,16.jpg,white,fear,28.0
69,160.jpg,white,happy,37.0
70,161.jpg,white,neutral,31.0
71,162.jpg,white,fear,26.0
72,163.jpg,white,happy,31.0
73,164.jpg,white,sad,22.0
74,165.jpg,,,
75,166.jpg,white,neutral,38.0
76,167.jpg,white,happy,35.0
77,168.jpg,white,neutral,37.0
78,169.jpg,white,neutral,39.0
79,17.jpg,,,
80,170.jpg,white,happy,33.0
81,171.jpg,white,neutral,38.0
82,172.jpg,white,fear,29.0
83,173.jpg,white,sad,23.0
84,174.jpg,white,fear,34.0
85,175.jpg,white,fear,29.0
86,176.jpg,white,fear,35.0
87,177.jpg,white,fear,37.0
88,178.jpg,white,happy,39.0
89,179.jpg,white,neutral,40.0
90,18.jpg,,,
91,180.jpg,white,fear,25.0
92,181.jpg,white,fear,26.0
93,182.jpg,white,happy,39.0
94,183.jpg,white,neutral,37.0
95,184.jpg,white,sad,32.0
96,185.jpg,white,fear,37.0
97,186.jpg,,,
98,187.jpg,,,
99,188.jpg,,,
100,189.jpg,white,neutral,38.0
101,19.jpg,white,sad,26.0
102,190.jpg,white,neutral,33.0
103,191.jpg,white,angry,30.0
104,192.jpg,white,fear,39.0
