,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,,,
4,11.jpg,,,
5,12.jpg,,,
6,13.jpg,,,
7,14.jpg,white,happy,30.0
8,15.jpg,white,happy,29.0
9,16.jpg,,,
10,17.jpg,,,
11,18.jpg,,,
12,19.jpg,,,
13,2.jpg,,,
14,20.jpg,,,
15,21.jpg,,,
16,22.jpg,,,
17,23.jpg,,,
18,24.jpg,,,
19,25.jpg,,,
20,26.jpg,,,
21,27.jpg,,,
22,28.jpg,,,
23,29.jpg,,,
24,3.jpg,,,
25,30.jpg,,,
26,31.jpg,,,
27,32.jpg,,,
28,33.jpg,,,
29,34.jpg,,,
30,35.jpg,white,neutral,26.0
31,36.jpg,,,
32,37.jpg,,,
33,38.jpg,,,
34,39.jpg,,,
35,4.jpg,middle eastern,neutral,40.0
36,40.jpg,asian,sad,24.0
37,41.jpg,middle eastern,happy,29.0
38,42.jpg,,,
39,43.jpg,latino hispanic,neutral,29.0
40,44.jpg,white,sad,32.0
41,45.jpg,,,
42,46.jpg,,,
43,47.jpg,white,happy,30.0
44,48.jpg,white,happy,31.0
45,49.jpg,white,happy,31.0
46,5.jpg,,,
47,50.jpg,white,happy,31.0
48,51.jpg,,,
49,52.jpg,,,
50,53.jpg,,,
51,54.jpg,,,
52,55.jpg,white,happy,30.0
53,56.jpg,white,angry,29.0
54,57.jpg,white,happy,30.0
55,58.jpg,white,happy,30.0
56,59.jpg,white,happy,30.0
57,6.jpg,latino hispanic,neutral,29.0
58,60.jpg,white,happy,32.0
59,61.jpg,white,neutral,25.0
60,62.jpg,,,
61,63.jpg,,,
62,64.jpg,,,
63,65.jpg,,,
64,66.jpg,,,
65,67.jpg,,,
66,68.jpg,,,
67,69.jpg,,,
68,7.jpg,middle eastern,neutral,44.0
69,70.jpg,,,
70,71.jpg,,,
71,72.jpg,,,
72,73.jpg,white,happy,30.0
73,74.jpg,white,happy,30.0
74,75.jpg,,,
75,76.jpg,white,happy,30.0
76,77.jpg,,,
77,78.jpg,,,
78,79.jpg,,,
79,8.jpg,,,
80,80.jpg,,,
81,81.jpg,,,
82,82.jpg,,,
83,83.jpg,,,
84,84.jpg,,,
85,85.jpg,white,happy,31.0
86,86.jpg,,,
87,87.jpg,,,
88,88.jpg,,,
89,89.jpg,,,
90,9.jpg,,,
91,90.jpg,,,
92,91.jpg,,,
93,92.jpg,,,
94,93.jpg,,,
95,94.jpg,,,
96,95.jpg,white,happy,31.0
97,96.jpg,,,
98,97.jpg,,,
99,98.jpg,,,
100,99.jpg,,,
