,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,asian,angry,38.0
7,104.jpg,middle eastern,fear,38.0
8,105.jpg,white,happy,30.0
9,106.jpg,white,neutral,35.0
10,107.jpg,white,neutral,34.0
11,108.jpg,white,happy,37.0
12,109.jpg,asian,angry,39.0
13,11.jpg,,,
14,110.jpg,asian,angry,41.0
15,111.jpg,asian,angry,40.0
16,112.jpg,asian,angry,38.0
17,113.jpg,white,neutral,38.0
18,114.jpg,white,neutral,39.0
19,115.jpg,asian,surprise,39.0
20,116.jpg,asian,neutral,45.0
21,117.jpg,middle eastern,neutral,37.0
22,118.jpg,white,fear,36.0
23,119.jpg,middle eastern,neutral,32.0
24,12.jpg,,,
25,120.jpg,asian,happy,30.0
26,121.jpg,white,happy,39.0
27,122.jpg,white,neutral,40.0
28,123.jpg,white,happy,40.0
29,124.jpg,black,neutral,30.0
30,125.jpg,middle eastern,fear,35.0
31,126.jpg,asian,neutral,43.0
32,127.jpg,white,sad,36.0
33,128.jpg,middle eastern,happy,30.0
34,129.jpg,asian,angry,35.0
35,13.jpg,,,
36,130.jpg,asian,angry,37.0
37,131.jpg,latino hispanic,fear,44.0
38,132.jpg,latino hispanic,neutral,39.0
39,133.jpg,white,happy,27.0
40,134.jpg,white,happy,28.0
41,135.jpg,middle eastern,neutral,38.0
42,136.jpg,asian,happy,43.0
43,137.jpg,latino hispanic,happy,40.0
44,138.jpg,white,neutral,40.0
45,139.jpg,middle eastern,fear,42.0
46,14.jpg,black,happy,34.0
47,140.jpg,white,sad,40.0
48,141.jpg,white,neutral,38.0
49,142.jpg,white,fear,41.0
50,143.jpg,middle eastern,sad,39.0
51,144.jpg,black,happy,29.0
52,145.jpg,white,sad,29.0
53,146.jpg,white,fear,34.0
54,147.jpg,middle eastern,neutral,41.0
55,148.jpg,latino hispanic,angry,38.0
56,149.jpg,white,fear,38.0
57,15.jpg,asian,sad,35.0
58,150.jpg,latino hispanic,angry,45.0
59,151.jpg,white,neutral,40.0
60,152.jpg,asian,happy,39.0
61,153.jpg,middle eastern,neutral,39.0
62,154.jpg,asian,disgust,38.0
