,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,white,neutral,32.0
4,101.jpg,asian,angry,30.0
5,102.jpg,white,angry,43.0
6,103.jpg,white,angry,29.0
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,white,happy,30.0
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,,,
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,middle eastern,disgust,37.0
20,116.jpg,,,
21,117.jpg,,,
22,118.jpg,white,angry,36.0
23,119.jpg,,,
24,12.jpg,,,
25,120.jpg,white,neutral,33.0
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,asian,sad,31.0
30,125.jpg,white,sad,29.0
31,126.jpg,,,
32,127.jpg,white,sad,36.0
33,128.jpg,white,neutral,39.0
34,129.jpg,,,
35,13.jpg,,,
36,130.jpg,,,
37,131.jpg,white,sad,36.0
38,132.jpg,middle eastern,sad,42.0
39,133.jpg,middle eastern,sad,33.0
40,134.jpg,,,
41,135.jpg,white,sad,41.0
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,white,sad,38.0
46,14.jpg,,,
47,140.jpg,white,sad,37.0
48,141.jpg,,,
49,142.jpg,white,sad,44.0
50,143.jpg,,,
51,144.jpg,,,
52,145.jpg,,,
53,146.jpg,white,sad,39.0
54,147.jpg,white,sad,40.0
55,148.jpg,white,sad,41.0
56,149.jpg,white,sad,31.0
57,15.jpg,,,
58,150.jpg,,,
59,151.jpg,,,
60,152.jpg,,,
61,153.jpg,,,
62,154.jpg,,,
63,155.jpg,asian,sad,34.0
64,156.jpg,,,
65,157.jpg,,,
66,158.jpg,,,
67,159.jpg,,,
68,16.jpg,,,
69,160.jpg,,,
70,161.jpg,,,
71,162.jpg,,,
72,163.jpg,white,angry,33.0
73,164.jpg,middle eastern,sad,32.0
74,165.jpg,,,
75,166.jpg,,,
76,167.jpg,,,
77,168.jpg,,,
78,169.jpg,,,
79,17.jpg,,,
80,170.jpg,,,
81,171.jpg,,,
82,172.jpg,,,
83,173.jpg,white,sad,44.0
84,174.jpg,,,
