,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,angry,38.0
3,100.jpg,white,sad,43.0
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,white,angry,23.0
11,108.jpg,,,
12,109.jpg,white,angry,40.0
13,11.jpg,white,angry,37.0
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,white,angry,27.0
17,113.jpg,white,angry,23.0
18,114.jpg,,,
19,115.jpg,white,angry,38.0
20,116.jpg,white,angry,23.0
21,117.jpg,white,angry,24.0
22,118.jpg,middle eastern,angry,33.0
23,119.jpg,,,
24,12.jpg,white,angry,24.0
25,120.jpg,white,angry,23.0
26,121.jpg,white,angry,22.0
27,122.jpg,white,angry,25.0
28,123.jpg,white,angry,24.0
29,124.jpg,,,
30,125.jpg,white,angry,31.0
31,126.jpg,white,angry,28.0
32,127.jpg,white,angry,28.0
33,128.jpg,white,angry,27.0
34,129.jpg,white,angry,30.0
35,13.jpg,white,angry,27.0
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,white,angry,36.0
40,134.jpg,white,angry,31.0
41,135.jpg,,,
42,136.jpg,middle eastern,angry,34.0
43,137.jpg,white,angry,25.0
44,138.jpg,middle eastern,angry,26.0
45,139.jpg,white,angry,36.0
46,14.jpg,,,
47,140.jpg,white,angry,24.0
48,141.jpg,,,
49,142.jpg,white,angry,32.0
50,143.jpg,,,
51,144.jpg,,,
52,145.jpg,white,angry,43.0
53,146.jpg,middle eastern,angry,32.0
54,147.jpg,white,angry,40.0
55,148.jpg,,,
56,149.jpg,,,
57,15.jpg,white,angry,32.0
58,150.jpg,,,
59,151.jpg,,,
60,152.jpg,white,angry,28.0
61,153.jpg,white,angry,41.0
62,154.jpg,white,angry,39.0
63,155.jpg,white,angry,24.0
64,156.jpg,white,angry,22.0
65,157.jpg,white,angry,24.0
66,158.jpg,,,
67,159.jpg,,,
68,16.jpg,white,angry,38.0
69,160.jpg,white,sad,30.0
70,161.jpg,white,angry,26.0
71,162.jpg,white,sad,39.0
72,163.jpg,white,angry,22.0
73,164.jpg,white,angry,24.0
74,165.jpg,white,angry,26.0
