,frame,dominant_race,dominant_emotion,age
0,0.jpg,asian,happy,37.0
1,1.jpg,white,happy,33.0
2,10.jpg,,,
3,100.jpg,,,
4,101.jpg,white,sad,26.0
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,white,happy,30.0
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,latino hispanic,fear,23.0
13,11.jpg,latino hispanic,fear,21.0
14,110.jpg,white,fear,27.0
15,111.jpg,white,sad,39.0
16,112.jpg,asian,happy,28.0
17,113.jpg,latino hispanic,sad,28.0
18,114.jpg,white,neutral,32.0
19,115.jpg,,,
20,116.jpg,white,happy,36.0
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,white,surprise,34.0
25,120.jpg,white,neutral,33.0
26,121.jpg,white,happy,37.0
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,latino hispanic,neutral,27.0
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,white,fear,32.0
39,133.jpg,white,fear,30.0
40,134.jpg,,,
41,135.jpg,white,happy,35.0
42,136.jpg,white,neutral,32.0
43,137.jpg,white,neutral,34.0
44,138.jpg,white,happy,36.0
45,139.jpg,white,sad,36.0
46,14.jpg,white,fear,39.0
47,140.jpg,,,
48,141.jpg,,,
49,142.jpg,,,
50,143.jpg,,,
51,144.jpg,,,
52,145.jpg,,,
53,146.jpg,,,
54,147.jpg,,,
55,148.jpg,,,
56,149.jpg,,,
57,15.jpg,white,happy,25.0
58,150.jpg,,,
59,151.jpg,,,
60,152.jpg,,,
61,153.jpg,,,
62,154.jpg,,,
63,155.jpg,,,
64,156.jpg,white,surprise,33.0
65,157.jpg,asian,surprise,34.0
66,158.jpg,white,happy,37.0
67,159.jpg,white,surprise,34.0
68,16.jpg,white,neutral,38.0
69,160.jpg,latino hispanic,fear,32.0
70,161.jpg,asian,neutral,36.0
71,162.jpg,white,happy,33.0
72,163.jpg,white,sad,31.0
73,164.jpg,,,
74,165.jpg,white,fear,28.0
75,166.jpg,white,happy,30.0
76,167.jpg,white,sad,31.0
77,168.jpg,white,surprise,29.0
78,169.jpg,white,fear,39.0
79,17.jpg,asian,neutral,36.0
80,170.jpg,latino hispanic,happy,24.0
81,171.jpg,white,fear,37.0
82,172.jpg,white,happy,31.0
83,173.jpg,white,neutral,32.0
84,174.jpg,latino hispanic,neutral,33.0
85,175.jpg,,,
86,176.jpg,,,
87,177.jpg,,,
88,178.jpg,,,
89,179.jpg,,,
90,18.jpg,white,neutral,25.0
91,180.jpg,,,
92,181.jpg,,,
93,182.jpg,,,
94,183.jpg,,,
95,19.jpg,latino hispanic,neutral,30.0
96,2.jpg,asian,happy,36.0
97,20.jpg,white,fear,36.0
98,21.jpg,white,fear,23.0
99,22.jpg,latino hispanic,sad,32.0
100,23.jpg,latino hispanic,happy,35.0
101,24.jpg,latino hispanic,fear,24.0
102,25.jpg,white,neutral,33.0
103,26.jpg,white,sad,32.0
104,27.jpg,asian,neutral,30.0
105,28.jpg,white,sad,30.0
106,29.jpg,white,angry,27.0
107,3.jpg,,,
108,30.jpg,white,fear,30.0
109,31.jpg,latino hispanic,fear,27.0
110,32.jpg,asian,neutral,37.0
111,33.jpg,white,happy,26.0
112,34.jpg,white,surprise,23.0
113,35.jpg,asian,neutral,35.0
114,36.jpg,asian,neutral,39.0
115,37.jpg,asian,surprise,30.0
116,38.jpg,white,neutral,24.0
117,39.jpg,white,angry,29.0
118,4.jpg,white,happy,24.0
119,40.jpg,white,happy,30.0
120,41.jpg,white,sad,32.0
121,42.jpg,white,happy,31.0
122,43.jpg,white,neutral,31.0
123,44.jpg,white,sad,26.0
124,45.jpg,white,neutral,31.0
125,46.jpg,white,happy,29.0
126,47.jpg,,,
127,48.jpg,,,
128,49.jpg,,,
129,5.jpg,latino hispanic,neutral,28.0
130,50.jpg,,,
