,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,neutral,25.0
1,1.jpg,white,sad,25.0
2,10.jpg,,,
3,11.jpg,,,
4,12.jpg,,,
5,13.jpg,,,
6,14.jpg,,,
7,15.jpg,,,
8,16.jpg,,,
9,17.jpg,,,
10,18.jpg,,,
11,19.jpg,,,
12,2.jpg,white,neutral,30.0
13,20.jpg,,,
14,21.jpg,,,
15,22.jpg,,,
16,23.jpg,asian,neutral,37.0
17,24.jpg,white,fear,28.0
18,25.jpg,white,neutral,31.0
19,26.jpg,white,neutral,31.0
20,27.jpg,white,neutral,29.0
21,28.jpg,white,angry,32.0
22,29.jpg,white,fear,34.0
23,3.jpg,,,
24,30.jpg,white,fear,34.0
25,31.jpg,white,neutral,34.0
26,32.jpg,white,neutral,33.0
27,33.jpg,white,neutral,33.0
28,34.jpg,white,happy,32.0
29,35.jpg,white,sad,32.0
30,36.jpg,,,
31,37.jpg,,,
32,38.jpg,,,
33,39.jpg,,,
34,4.jpg,,,
35,40.jpg,,,
36,41.jpg,,,
37,42.jpg,,,
38,43.jpg,,,
39,44.jpg,,,
40,45.jpg,,,
41,46.jpg,,,
42,47.jpg,,,
43,48.jpg,,,
44,49.jpg,,,
45,5.jpg,,,
46,50.jpg,,,
47,51.jpg,,,
48,52.jpg,,,
49,53.jpg,,,
50,54.jpg,,,
51,55.jpg,,,
52,56.jpg,,,
53,57.jpg,,,
54,58.jpg,,,
55,59.jpg,,,
56,6.jpg,,,
57,60.jpg,,,
58,61.jpg,,,
59,62.jpg,,,
60,63.jpg,,,
61,64.jpg,,,
62,65.jpg,,,
63,66.jpg,,,
64,67.jpg,,,
65,68.jpg,white,fear,29.0
66,69.jpg,white,neutral,27.0
67,7.jpg,,,
68,70.jpg,white,sad,30.0
69,71.jpg,white,happy,34.0
70,72.jpg,white,fear,34.0
71,8.jpg,,,
72,9.jpg,,,
