,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,10.jpg,white,happy,33.0
2,100.jpg,white,happy,31.0
3,102.jpg,white,neutral,32.0
4,104.jpg,white,fear,32.0
5,106.jpg,white,happy,32.0
6,108.jpg,white,happy,31.0
7,110.jpg,white,neutral,31.0
8,112.jpg,white,neutral,31.0
9,114.jpg,white,neutral,31.0
10,116.jpg,white,neutral,30.0
11,118.jpg,white,neutral,30.0
12,12.jpg,white,happy,28.0
13,120.jpg,white,happy,31.0
14,122.jpg,white,happy,31.0
15,124.jpg,white,happy,31.0
16,126.jpg,white,sad,31.0
17,128.jpg,white,happy,31.0
18,130.jpg,latino hispanic,neutral,41.0
19,132.jpg,white,happy,33.0
20,134.jpg,white,happy,32.0
21,136.jpg,white,fear,32.0
22,138.jpg,white,happy,32.0
23,14.jpg,white,happy,31.0
24,140.jpg,white,happy,31.0
25,142.jpg,white,happy,31.0
26,144.jpg,latino hispanic,happy,36.0
27,146.jpg,white,happy,32.0
28,148.jpg,white,happy,31.0
29,150.jpg,white,happy,34.0
30,152.jpg,white,happy,33.0
31,154.jpg,white,happy,33.0
32,156.jpg,asian,happy,33.0
33,158.jpg,white,happy,30.0
34,16.jpg,white,happy,31.0
35,160.jpg,white,happy,33.0
36,162.jpg,white,fear,33.0
37,164.jpg,white,happy,33.0
38,166.jpg,white,happy,33.0
39,168.jpg,white,happy,33.0
40,170.jpg,white,happy,32.0
41,172.jpg,white,fear,32.0
42,174.jpg,white,happy,31.0
43,176.jpg,white,happy,32.0
44,178.jpg,white,happy,31.0
45,18.jpg,white,happy,31.0
46,180.jpg,white,happy,34.0
47,182.jpg,white,happy,34.0
48,184.jpg,white,happy,34.0
49,186.jpg,white,happy,34.0
50,188.jpg,white,happy,34.0
51,190.jpg,white,fear,33.0
52,192.jpg,white,happy,33.0
53,194.jpg,white,happy,32.0
54,196.jpg,white,happy,33.0
55,198.jpg,latino hispanic,neutral,32.0
56,2.jpg,white,happy,35.0
57,20.jpg,white,happy,34.0
58,200.jpg,white,happy,33.0
59,202.jpg,white,neutral,33.0
60,204.jpg,white,neutral,33.0
61,206.jpg,white,neutral,33.0
62,208.jpg,white,happy,33.0
63,210.jpg,white,happy,33.0
64,212.jpg,white,happy,33.0
65,214.jpg,white,happy,33.0
66,216.jpg,white,happy,33.0
67,218.jpg,white,neutral,33.0
68,22.jpg,white,happy,34.0
69,220.jpg,white,happy,32.0
70,222.jpg,white,happy,31.0
71,224.jpg,white,happy,29.0
72,226.jpg,white,happy,31.0
73,228.jpg,white,happy,31.0
74,230.jpg,latino hispanic,happy,24.0
75,232.jpg,white,happy,33.0
76,234.jpg,white,neutral,34.0
77,236.jpg,white,fear,34.0
78,238.jpg,white,sad,34.0
79,24.jpg,white,happy,34.0
80,240.jpg,white,neutral,33.0
81,242.jpg,white,happy,32.0
82,244.jpg,white,happy,32.0
83,246.jpg,white,happy,28.0
84,248.jpg,white,happy,32.0
85,250.jpg,white,happy,30.0
86,252.jpg,asian,happy,35.0
87,254.jpg,white,happy,30.0
88,256.jpg,white,happy,30.0
89,258.jpg,white,happy,30.0
90,26.jpg,white,angry,32.0
91,260.jpg,white,happy,33.0
92,262.jpg,white,happy,33.0
93,264.jpg,white,happy,33.0
94,266.jpg,asian,fear,35.0
95,268.jpg,white,happy,33.0
96,270.jpg,white,neutral,35.0
97,272.jpg,white,neutral,34.0
98,274.jpg,white,neutral,35.0
99,276.jpg,white,neutral,34.0
100,278.jpg,white,neutral,34.0
101,28.jpg,white,sad,34.0
102,280.jpg,white,neutral,30.0
103,282.jpg,asian,happy,30.0
104,284.jpg,asian,surprise,26.0
105,286.jpg,white,surprise,27.0
106,288.jpg,white,happy,27.0
107,290.jpg,latino hispanic,happy,28.0
