,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,black,happy,33.0
2,10.jpg,,,
3,11.jpg,,,
4,12.jpg,black,fear,38.0
5,13.jpg,black,happy,31.0
6,14.jpg,black,fear,39.0
7,15.jpg,black,happy,31.0
8,16.jpg,black,happy,30.0
9,17.jpg,black,happy,39.0
10,18.jpg,black,happy,32.0
11,19.jpg,black,neutral,30.0
12,2.jpg,black,happy,32.0
13,20.jpg,black,happy,34.0
14,21.jpg,,,
15,22.jpg,black,angry,37.0
16,23.jpg,black,happy,32.0
17,24.jpg,black,neutral,31.0
18,25.jpg,black,neutral,31.0
19,26.jpg,black,angry,30.0
20,27.jpg,black,happy,39.0
21,28.jpg,white,happy,31.0
22,29.jpg,white,neutral,31.0
23,3.jpg,black,happy,37.0
24,30.jpg,white,fear,30.0
25,31.jpg,white,fear,30.0
26,32.jpg,white,fear,30.0
27,33.jpg,white,neutral,30.0
28,34.jpg,white,neutral,31.0
29,35.jpg,asian,sad,30.0
30,36.jpg,asian,sad,30.0
31,37.jpg,asian,sad,30.0
32,38.jpg,asian,sad,31.0
33,39.jpg,asian,sad,30.0
34,4.jpg,black,happy,38.0
35,40.jpg,asian,sad,30.0
36,41.jpg,asian,sad,31.0
37,42.jpg,asian,sad,30.0
38,43.jpg,black,fear,39.0
39,44.jpg,black,neutral,30.0
40,45.jpg,black,happy,29.0
41,46.jpg,black,neutral,28.0
42,47.jpg,black,happy,40.0
43,48.jpg,,,
44,49.jpg,,,
45,5.jpg,,,
46,50.jpg,,,
47,51.jpg,,,
48,52.jpg,black,neutral,28.0
49,53.jpg,black,neutral,31.0
50,54.jpg,black,neutral,31.0
51,55.jpg,black,happy,32.0
52,56.jpg,,,
53,57.jpg,,,
54,58.jpg,white,sad,39.0
55,59.jpg,white,sad,42.0
56,6.jpg,,,
57,60.jpg,,,
58,61.jpg,,,
59,62.jpg,,,
60,63.jpg,,,
61,64.jpg,,,
62,65.jpg,,,
63,66.jpg,,,
64,67.jpg,,,
65,68.jpg,,,
66,69.jpg,,,
67,7.jpg,,,
68,70.jpg,,,
69,71.jpg,,,
70,72.jpg,,,
71,73.jpg,,,
72,74.jpg,,,
73,75.jpg,latino hispanic,happy,30.0
74,76.jpg,asian,sad,30.0
75,77.jpg,,,
76,78.jpg,black,happy,33.0
77,79.jpg,,,
78,8.jpg,,,
79,80.jpg,,,
80,81.jpg,black,happy,32.0
81,82.jpg,asian,sad,30.0
82,83.jpg,asian,sad,31.0
83,84.jpg,asian,sad,31.0
84,85.jpg,asian,sad,31.0
85,86.jpg,asian,sad,31.0
86,87.jpg,asian,sad,32.0
87,88.jpg,asian,sad,32.0
88,89.jpg,asian,sad,32.0
89,9.jpg,,,
90,90.jpg,,,
91,91.jpg,,,
92,92.jpg,,,
93,93.jpg,,,
94,94.jpg,,,
95,95.jpg,,,
96,96.jpg,,,
