,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,sad,34.0
1,1.jpg,white,sad,34.0
2,10.jpg,middle eastern,sad,34.0
3,11.jpg,middle eastern,sad,34.0
4,12.jpg,middle eastern,neutral,34.0
5,13.jpg,middle eastern,fear,34.0
6,14.jpg,latino hispanic,surprise,33.0
7,15.jpg,middle eastern,fear,33.0
8,16.jpg,middle eastern,angry,33.0
9,17.jpg,middle eastern,sad,33.0
10,18.jpg,middle eastern,sad,33.0
11,19.jpg,white,sad,30.0
12,2.jpg,white,sad,33.0
13,20.jpg,middle eastern,sad,33.0
14,21.jpg,white,sad,33.0
15,22.jpg,middle eastern,sad,35.0
16,23.jpg,middle eastern,angry,33.0
17,24.jpg,middle eastern,sad,32.0
18,25.jpg,middle eastern,angry,34.0
19,26.jpg,middle eastern,fear,34.0
20,27.jpg,white,sad,29.0
21,28.jpg,,,
22,29.jpg,,,
23,3.jpg,white,sad,33.0
24,30.jpg,middle eastern,neutral,33.0
25,31.jpg,white,neutral,26.0
26,32.jpg,latino hispanic,sad,34.0
27,33.jpg,middle eastern,angry,33.0
28,34.jpg,,,
29,35.jpg,middle eastern,sad,37.0
30,36.jpg,white,sad,27.0
31,37.jpg,,,
32,38.jpg,,,
33,39.jpg,middle eastern,sad,33.0
34,4.jpg,middle eastern,sad,35.0
35,40.jpg,middle eastern,angry,34.0
36,41.jpg,middle eastern,neutral,34.0
37,42.jpg,white,sad,33.0
38,43.jpg,,,
39,44.jpg,,,
40,45.jpg,white,sad,36.0
41,46.jpg,latino hispanic,surprise,34.0
42,47.jpg,white,sad,30.0
43,48.jpg,middle eastern,fear,33.0
44,49.jpg,middle eastern,angry,36.0
45,5.jpg,white,sad,33.0
46,50.jpg,white,sad,26.0
47,51.jpg,black,happy,26.0
48,52.jpg,white,sad,34.0
49,53.jpg,middle eastern,angry,33.0
50,54.jpg,white,sad,34.0
51,55.jpg,latino hispanic,angry,33.0
52,56.jpg,white,neutral,34.0
53,57.jpg,white,sad,26.0
54,58.jpg,asian,fear,26.0
55,59.jpg,,,
56,6.jpg,middle eastern,neutral,33.0
57,60.jpg,middle eastern,sad,34.0
58,61.jpg,middle eastern,neutral,34.0
59,62.jpg,latino hispanic,fear,33.0
60,63.jpg,,,
61,64.jpg,,,
62,65.jpg,middle eastern,angry,35.0
63,66.jpg,white,sad,30.0
64,67.jpg,white,sad,29.0
65,68.jpg,middle eastern,angry,33.0
66,69.jpg,middle eastern,sad,33.0
67,7.jpg,middle eastern,angry,34.0
68,70.jpg,white,sad,35.0
69,71.jpg,middle eastern,sad,33.0
70,72.jpg,middle eastern,sad,35.0
71,73.jpg,middle eastern,fear,33.0
72,74.jpg,middle eastern,sad,33.0
73,75.jpg,white,sad,28.0
74,76.jpg,latino hispanic,sad,36.0
75,77.jpg,black,angry,24.0
76,78.jpg,,,
77,79.jpg,middle eastern,sad,33.0
78,8.jpg,middle eastern,sad,34.0
79,80.jpg,white,sad,34.0
80,81.jpg,asian,angry,33.0
81,82.jpg,,,
82,83.jpg,white,fear,32.0
83,84.jpg,middle eastern,sad,27.0
84,85.jpg,,,
85,86.jpg,black,angry,32.0
86,87.jpg,middle eastern,sad,35.0
87,88.jpg,middle eastern,sad,35.0
88,89.jpg,middle eastern,sad,32.0
89,9.jpg,middle eastern,fear,33.0
90,90.jpg,middle eastern,angry,33.0
91,91.jpg,middle eastern,sad,34.0
92,92.jpg,middle eastern,angry,33.0
93,93.jpg,white,angry,33.0
