,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,asian,fear,36.0
2,10.jpg,white,fear,28.0
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,black,sad,25.0
9,106.jpg,,,
10,107.jpg,white,neutral,24.0
11,108.jpg,latino hispanic,surprise,45.0
12,109.jpg,,,
13,11.jpg,,,
14,110.jpg,white,sad,22.0
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,white,angry,33.0
20,116.jpg,,,
21,117.jpg,,,
22,118.jpg,white,angry,32.0
23,119.jpg,,,
24,12.jpg,,,
25,120.jpg,white,happy,29.0
26,121.jpg,white,fear,27.0
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,white,neutral,24.0
34,129.jpg,white,surprise,37.0
35,13.jpg,,,
36,130.jpg,white,sad,26.0
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,,,
40,134.jpg,,,
41,135.jpg,,,
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,,,
47,140.jpg,,,
48,141.jpg,white,sad,26.0
49,142.jpg,,,
50,143.jpg,,,
51,144.jpg,,,
52,145.jpg,,,
53,146.jpg,,,
54,147.jpg,,,
55,148.jpg,,,
56,149.jpg,,,
57,15.jpg,white,happy,32.0
58,150.jpg,,,
59,151.jpg,,,
60,152.jpg,,,
61,153.jpg,,,
62,154.jpg,,,
63,155.jpg,,,
64,156.jpg,,,
65,157.jpg,,,
66,158.jpg,,,
67,159.jpg,,,
68,16.jpg,,,
69,160.jpg,,,
70,161.jpg,,,
71,162.jpg,,,
72,163.jpg,,,
73,164.jpg,,,
74,165.jpg,,,
75,166.jpg,,,
76,167.jpg,,,
77,168.jpg,,,
78,169.jpg,,,
79,17.jpg,,,
80,170.jpg,,,
81,171.jpg,,,
82,172.jpg,,,
83,173.jpg,,,
84,174.jpg,,,
85,175.jpg,,,
86,176.jpg,,,
87,177.jpg,,,
88,178.jpg,,,
89,179.jpg,asian,sad,32.0
90,18.jpg,,,
91,180.jpg,white,sad,34.0
92,181.jpg,white,fear,34.0
93,182.jpg,,,
94,183.jpg,,,
95,184.jpg,,,
96,185.jpg,,,
97,186.jpg,,,
98,187.jpg,,,
99,188.jpg,,,
100,189.jpg,,,
101,19.jpg,,,
102,190.jpg,,,
103,191.jpg,,,
104,192.jpg,,,
105,193.jpg,,,
106,194.jpg,,,
107,195.jpg,,,
108,196.jpg,,,
109,197.jpg,,,
110,198.jpg,,,
111,199.jpg,,,
112,2.jpg,,,
113,20.jpg,white,surprise,34.0
114,200.jpg,,,
115,201.jpg,,,
116,202.jpg,,,
117,203.jpg,,,
118,204.jpg,,,
119,205.jpg,asian,fear,29.0
120,206.jpg,white,surprise,45.0
121,207.jpg,asian,neutral,30.0
122,208.jpg,white,neutral,43.0
123,209.jpg,latino hispanic,neutral,32.0
124,21.jpg,,,
125,210.jpg,asian,angry,27.0
126,211.jpg,white,neutral,34.0
127,212.jpg,white,angry,28.0
128,213.jpg,white,angry,40.0
129,214.jpg,,,
130,215.jpg,white,happy,36.0
131,216.jpg,white,fear,28.0
132,217.jpg,,,
133,218.jpg,,,
134,219.jpg,,,
135,22.jpg,,,
136,220.jpg,white,fear,35.0
137,221.jpg,asian,neutral,26.0
138,222.jpg,white,sad,26.0
139,223.jpg,asian,angry,27.0
140,224.jpg,,,
141,225.jpg,,,
142,226.jpg,,,
143,23.jpg,,,
144,24.jpg,,,
145,25.jpg,,,
146,26.jpg,,,
147,27.jpg,,,
148,28.jpg,white,happy,31.0
149,29.jpg,,,
150,3.jpg,white,fear,39.0
151,30.jpg,white,fear,29.0
152,31.jpg,white,sad,25.0
153,32.jpg,,,
154,33.jpg,,,
155,34.jpg,,,
156,35.jpg,,,
157,36.jpg,,,
158,37.jpg,,,
159,38.jpg,,,
160,39.jpg,,,
161,4.jpg,,,
162,40.jpg,,,
163,41.jpg,white,neutral,26.0
164,42.jpg,,,
165,43.jpg,,,
166,44.jpg,,,
167,45.jpg,,,
168,46.jpg,,,
169,47.jpg,,,
170,48.jpg,white,neutral,23.0
171,49.jpg,white,neutral,24.0
172,5.jpg,,,
173,50.jpg,,,
174,51.jpg,,,
175,52.jpg,,,
176,53.jpg,white,neutral,32.0
177,54.jpg,,,
