,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,latino hispanic,sad,28.0
3,11.jpg,latino hispanic,neutral,29.0
4,12.jpg,latino hispanic,fear,28.0
5,13.jpg,latino hispanic,sad,28.0
6,14.jpg,latino hispanic,angry,27.0
7,15.jpg,latino hispanic,sad,24.0
8,16.jpg,latino hispanic,sad,24.0
9,17.jpg,latino hispanic,neutral,26.0
10,18.jpg,latino hispanic,angry,28.0
11,19.jpg,latino hispanic,neutral,28.0
12,2.jpg,,,
13,20.jpg,latino hispanic,angry,27.0
14,21.jpg,middle eastern,neutral,30.0
15,22.jpg,middle eastern,angry,28.0
16,23.jpg,latino hispanic,neutral,30.0
17,24.jpg,latino hispanic,angry,29.0
18,25.jpg,latino hispanic,neutral,25.0
19,26.jpg,asian,sad,28.0
20,27.jpg,latino hispanic,angry,25.0
21,28.jpg,latino hispanic,sad,24.0
22,29.jpg,latino hispanic,neutral,26.0
23,3.jpg,,,
24,30.jpg,latino hispanic,angry,28.0
25,31.jpg,latino hispanic,neutral,30.0
26,32.jpg,middle eastern,neutral,34.0
27,33.jpg,latino hispanic,neutral,34.0
28,34.jpg,latino hispanic,sad,28.0
29,35.jpg,latino hispanic,sad,28.0
30,36.jpg,latino hispanic,happy,39.0
31,37.jpg,latino hispanic,angry,25.0
32,38.jpg,black,happy,24.0
33,39.jpg,asian,angry,38.0
34,4.jpg,,,
35,40.jpg,latino hispanic,neutral,26.0
36,41.jpg,asian,sad,29.0
37,42.jpg,latino hispanic,neutral,27.0
38,43.jpg,white,happy,35.0
39,44.jpg,latino hispanic,angry,25.0
40,45.jpg,white,neutral,34.0
41,46.jpg,asian,sad,26.0
42,47.jpg,latino hispanic,neutral,27.0
43,48.jpg,middle eastern,sad,28.0
44,49.jpg,middle eastern,sad,30.0
45,5.jpg,latino hispanic,sad,28.0
46,50.jpg,latino hispanic,happy,37.0
47,51.jpg,latino hispanic,neutral,33.0
48,52.jpg,white,surprise,35.0
49,53.jpg,latino hispanic,neutral,34.0
50,54.jpg,latino hispanic,sad,27.0
51,55.jpg,latino hispanic,neutral,27.0
52,56.jpg,latino hispanic,sad,27.0
53,57.jpg,latino hispanic,angry,29.0
54,58.jpg,latino hispanic,angry,31.0
55,59.jpg,middle eastern,angry,32.0
56,6.jpg,latino hispanic,angry,28.0
57,60.jpg,latino hispanic,neutral,27.0
58,61.jpg,latino hispanic,sad,25.0
59,62.jpg,latino hispanic,sad,26.0
60,63.jpg,latino hispanic,sad,26.0
61,64.jpg,asian,angry,28.0
62,65.jpg,latino hispanic,angry,28.0
63,66.jpg,white,neutral,35.0
64,67.jpg,latino hispanic,angry,27.0
65,68.jpg,latino hispanic,neutral,28.0
66,69.jpg,asian,neutral,36.0
67,7.jpg,latino hispanic,neutral,33.0
68,70.jpg,asian,neutral,27.0
69,71.jpg,latino hispanic,happy,39.0
70,72.jpg,latino hispanic,neutral,30.0
71,73.jpg,latino hispanic,sad,26.0
72,74.jpg,white,happy,36.0
73,75.jpg,latino hispanic,angry,36.0
74,76.jpg,latino hispanic,sad,33.0
75,77.jpg,latino hispanic,angry,36.0
76,78.jpg,,,
77,79.jpg,white,fear,37.0
78,8.jpg,latino hispanic,sad,34.0
79,80.jpg,asian,angry,31.0
80,81.jpg,latino hispanic,angry,43.0
81,82.jpg,,,
82,83.jpg,asian,angry,38.0
83,84.jpg,latino hispanic,sad,30.0
84,85.jpg,latino hispanic,neutral,28.0
85,86.jpg,middle eastern,neutral,31.0
86,87.jpg,latino hispanic,fear,29.0
87,88.jpg,latino hispanic,neutral,29.0
88,89.jpg,latino hispanic,neutral,28.0
89,9.jpg,latino hispanic,sad,31.0
90,90.jpg,middle eastern,angry,31.0
91,91.jpg,middle eastern,angry,38.0
92,92.jpg,middle eastern,sad,35.0
93,93.jpg,latino hispanic,neutral,31.0
94,94.jpg,,,
95,95.jpg,,,
96,96.jpg,,,
