,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,happy,25.0
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,white,neutral,36.0
8,105.jpg,white,fear,31.0
9,106.jpg,white,fear,24.0
10,107.jpg,,,
11,108.jpg,white,happy,28.0
12,109.jpg,latino hispanic,happy,37.0
13,11.jpg,asian,neutral,27.0
14,110.jpg,,,
15,111.jpg,white,sad,33.0
16,112.jpg,white,fear,36.0
17,113.jpg,white,sad,34.0
18,114.jpg,white,sad,25.0
19,115.jpg,,,
20,116.jpg,white,fear,34.0
21,117.jpg,white,sad,27.0
22,118.jpg,white,fear,35.0
23,119.jpg,white,sad,28.0
24,12.jpg,white,fear,35.0
25,120.jpg,white,neutral,32.0
26,121.jpg,white,sad,37.0
27,122.jpg,,,
28,123.jpg,white,neutral,35.0
29,124.jpg,white,neutral,34.0
30,125.jpg,,,
31,126.jpg,white,sad,36.0
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,white,neutral,34.0
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,14.jpg,white,happy,27.0
40,15.jpg,white,sad,34.0
41,16.jpg,white,fear,35.0
42,17.jpg,white,sad,40.0
43,18.jpg,latino hispanic,neutral,32.0
44,19.jpg,white,neutral,32.0
45,2.jpg,,,
46,20.jpg,white,sad,33.0
47,21.jpg,white,neutral,34.0
48,22.jpg,white,sad,36.0
49,23.jpg,white,fear,35.0
50,24.jpg,white,sad,34.0
51,25.jpg,white,sad,34.0
52,26.jpg,white,sad,33.0
53,27.jpg,white,sad,27.0
54,28.jpg,white,sad,39.0
55,29.jpg,white,sad,28.0
56,3.jpg,,,
57,30.jpg,white,fear,34.0
58,31.jpg,white,sad,35.0
59,32.jpg,white,fear,33.0
60,33.jpg,asian,angry,29.0
61,34.jpg,white,sad,27.0
62,35.jpg,white,sad,41.0
63,36.jpg,asian,sad,31.0
64,37.jpg,white,neutral,35.0
65,38.jpg,black,fear,31.0
66,39.jpg,white,fear,34.0
67,4.jpg,,,
68,40.jpg,white,fear,34.0
69,41.jpg,white,sad,39.0
70,42.jpg,white,sad,33.0
71,43.jpg,white,neutral,35.0
72,44.jpg,,,
73,45.jpg,white,neutral,25.0
74,46.jpg,white,fear,34.0
75,47.jpg,white,sad,39.0
76,48.jpg,white,neutral,35.0
77,49.jpg,white,sad,26.0
78,5.jpg,white,angry,30.0
79,50.jpg,white,sad,32.0
80,51.jpg,white,sad,35.0
81,52.jpg,white,sad,28.0
82,53.jpg,white,happy,28.0
83,54.jpg,,,
84,55.jpg,white,sad,34.0
85,56.jpg,white,happy,28.0
86,57.jpg,black,sad,34.0
87,58.jpg,black,sad,34.0
88,59.jpg,white,sad,39.0
89,6.jpg,white,angry,30.0
90,60.jpg,black,sad,33.0
91,61.jpg,black,sad,35.0
92,62.jpg,white,fear,33.0
93,63.jpg,white,neutral,28.0
94,64.jpg,white,fear,33.0
95,65.jpg,white,happy,28.0
96,66.jpg,white,fear,34.0
97,67.jpg,white,happy,29.0
98,68.jpg,white,sad,25.0
99,69.jpg,black,fear,31.0
100,7.jpg,white,sad,26.0
101,70.jpg,white,sad,34.0
102,71.jpg,,,
103,72.jpg,middle eastern,happy,27.0
104,73.jpg,white,neutral,35.0
105,74.jpg,white,neutral,28.0
106,75.jpg,white,happy,39.0
107,76.jpg,white,neutral,33.0
108,77.jpg,asian,sad,28.0
109,78.jpg,white,sad,34.0
110,79.jpg,white,sad,35.0
111,8.jpg,,,
112,80.jpg,,,
113,81.jpg,white,fear,29.0
114,82.jpg,white,happy,23.0
115,83.jpg,white,fear,35.0
116,84.jpg,white,fear,28.0
117,85.jpg,middle eastern,fear,29.0
118,86.jpg,middle eastern,fear,30.0
119,87.jpg,white,angry,35.0
120,88.jpg,middle eastern,sad,29.0
121,89.jpg,middle eastern,fear,29.0
122,9.jpg,,,
123,90.jpg,white,fear,34.0
124,91.jpg,,,
125,92.jpg,middle eastern,angry,30.0
126,93.jpg,white,sad,33.0
127,94.jpg,white,fear,34.0
128,95.jpg,white,happy,28.0
129,96.jpg,,,
130,97.jpg,,,
131,98.jpg,black,neutral,27.0
132,99.jpg,,,
