,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,middle eastern,fear,29.0
2,10.jpg,latino hispanic,angry,47.0
3,100.jpg,latino hispanic,neutral,40.0
4,101.jpg,middle eastern,neutral,35.0
5,102.jpg,,,
6,103.jpg,white,neutral,36.0
7,104.jpg,middle eastern,neutral,49.0
8,105.jpg,middle eastern,angry,49.0
9,106.jpg,middle eastern,sad,38.0
10,107.jpg,latino hispanic,neutral,52.0
11,108.jpg,middle eastern,neutral,43.0
12,109.jpg,middle eastern,neutral,41.0
13,11.jpg,latino hispanic,neutral,53.0
14,110.jpg,middle eastern,neutral,36.0
15,111.jpg,middle eastern,neutral,51.0
16,112.jpg,middle eastern,neutral,43.0
17,113.jpg,middle eastern,neutral,47.0
18,114.jpg,middle eastern,neutral,49.0
19,115.jpg,middle eastern,angry,46.0
20,116.jpg,indian,angry,49.0
21,117.jpg,latino hispanic,neutral,34.0
22,118.jpg,,,
23,119.jpg,middle eastern,angry,48.0
24,12.jpg,latino hispanic,sad,38.0
25,120.jpg,indian,sad,48.0
26,121.jpg,indian,angry,45.0
27,122.jpg,middle eastern,neutral,34.0
28,123.jpg,latino hispanic,neutral,47.0
29,124.jpg,latino hispanic,neutral,41.0
30,125.jpg,latino hispanic,neutral,39.0
31,126.jpg,middle eastern,angry,45.0
32,127.jpg,indian,neutral,48.0
33,128.jpg,middle eastern,angry,36.0
34,129.jpg,middle eastern,angry,49.0
35,13.jpg,latino hispanic,happy,38.0
36,130.jpg,middle eastern,neutral,42.0
37,131.jpg,latino hispanic,neutral,39.0
38,132.jpg,middle eastern,angry,30.0
39,133.jpg,indian,happy,45.0
40,134.jpg,latino hispanic,neutral,47.0
41,135.jpg,latino hispanic,angry,40.0
42,136.jpg,middle eastern,neutral,39.0
43,137.jpg,latino hispanic,neutral,45.0
44,138.jpg,middle eastern,neutral,49.0
45,139.jpg,middle eastern,neutral,47.0
46,14.jpg,latino hispanic,happy,40.0
47,140.jpg,,,
48,141.jpg,middle eastern,neutral,36.0
49,142.jpg,middle eastern,happy,34.0
50,143.jpg,latino hispanic,neutral,46.0
51,144.jpg,middle eastern,fear,35.0
52,145.jpg,middle eastern,sad,37.0
53,146.jpg,asian,sad,26.0
