,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,white,fear,26.0
2,10.jpg,,,
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,white,neutral,27.0
7,104.jpg,white,neutral,30.0
8,105.jpg,white,happy,33.0
9,106.jpg,white,neutral,27.0
10,107.jpg,white,neutral,32.0
11,108.jpg,white,fear,32.0
12,109.jpg,white,neutral,31.0
13,11.jpg,,,
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,asian,angry,29.0
17,113.jpg,white,sad,30.0
18,114.jpg,,,
19,115.jpg,,,
20,116.jpg,white,fear,27.0
21,117.jpg,white,neutral,29.0
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,,,
25,120.jpg,white,neutral,38.0
26,121.jpg,white,happy,32.0
27,122.jpg,white,neutral,38.0
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,,,
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,white,surprise,36.0
39,133.jpg,white,angry,36.0
40,134.jpg,,,
41,135.jpg,,,
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,,,
47,140.jpg,white,neutral,31.0
48,141.jpg,white,neutral,33.0
49,142.jpg,white,neutral,33.0
50,143.jpg,asian,neutral,30.0
51,144.jpg,,,
52,145.jpg,,,
53,146.jpg,,,
54,147.jpg,,,
55,148.jpg,,,
56,149.jpg,asian,neutral,32.0
57,15.jpg,,,
58,150.jpg,white,neutral,33.0
59,151.jpg,white,happy,32.0
60,152.jpg,,,
61,153.jpg,,,
62,154.jpg,,,
63,155.jpg,,,
64,156.jpg,,,
65,157.jpg,,,
66,158.jpg,,,
67,159.jpg,,,
68,16.jpg,white,neutral,37.0
69,160.jpg,white,angry,33.0
70,161.jpg,white,happy,33.0
71,162.jpg,white,neutral,35.0
72,163.jpg,,,
73,164.jpg,,,
74,165.jpg,black,neutral,29.0
75,166.jpg,white,angry,31.0
76,167.jpg,asian,neutral,35.0
77,168.jpg,white,neutral,33.0
78,169.jpg,white,fear,26.0
79,17.jpg,white,neutral,34.0
80,170.jpg,,,
81,171.jpg,white,neutral,27.0
82,172.jpg,,,
83,173.jpg,white,neutral,26.0
84,174.jpg,,,
85,175.jpg,,,
86,176.jpg,,,
87,177.jpg,,,
88,178.jpg,,,
89,179.jpg,,,
90,18.jpg,white,neutral,32.0
91,180.jpg,,,
92,181.jpg,,,
93,182.jpg,,,
94,183.jpg,,,
95,184.jpg,,,
96,185.jpg,,,
97,186.jpg,,,
98,187.jpg,white,neutral,29.0
99,188.jpg,,,
100,189.jpg,,,
101,19.jpg,,,
102,190.jpg,white,neutral,34.0
103,191.jpg,,,
104,192.jpg,,,
105,193.jpg,,,
106,194.jpg,,,
107,195.jpg,,,
108,196.jpg,asian,angry,37.0
109,197.jpg,white,happy,34.0
110,198.jpg,asian,neutral,39.0
111,199.jpg,white,angry,34.0
112,2.jpg,white,fear,25.0
113,20.jpg,,,
114,200.jpg,white,neutral,36.0
115,201.jpg,asian,neutral,36.0
116,202.jpg,asian,happy,34.0
117,203.jpg,asian,neutral,37.0
118,204.jpg,white,angry,35.0
119,205.jpg,white,neutral,35.0
120,206.jpg,white,happy,34.0
121,207.jpg,white,angry,39.0
122,21.jpg,,,
123,22.jpg,,,
124,23.jpg,,,
125,24.jpg,,,
126,25.jpg,,,
127,26.jpg,,,
128,27.jpg,,,
129,28.jpg,,,
130,29.jpg,,,
131,3.jpg,,,
132,30.jpg,,,
133,31.jpg,,,
134,32.jpg,,,
135,33.jpg,,,
136,34.jpg,,,
137,35.jpg,white,neutral,32.0
138,36.jpg,white,happy,35.0
139,37.jpg,asian,neutral,33.0
140,38.jpg,white,fear,34.0
141,39.jpg,white,neutral,32.0
142,4.jpg,,,
143,40.jpg,white,neutral,35.0
144,41.jpg,white,neutral,35.0
145,42.jpg,white,happy,30.0
146,43.jpg,white,neutral,37.0
147,44.jpg,white,neutral,33.0
148,45.jpg,,,
149,46.jpg,,,
150,47.jpg,,,
151,48.jpg,,,
152,49.jpg,,,
153,5.jpg,,,
154,50.jpg,,,
155,51.jpg,,,
156,52.jpg,white,neutral,34.0
157,53.jpg,,,
158,54.jpg,,,
159,55.jpg,,,
160,56.jpg,asian,neutral,32.0
161,57.jpg,,,
162,58.jpg,,,
163,59.jpg,,,
164,6.jpg,white,happy,32.0
165,60.jpg,,,
166,61.jpg,,,
167,62.jpg,,,
168,63.jpg,,,
169,64.jpg,,,
170,65.jpg,,,
171,66.jpg,,,
172,67.jpg,,,
173,68.jpg,,,
174,69.jpg,,,
175,7.jpg,white,neutral,32.0
176,70.jpg,,,
177,71.jpg,,,
178,72.jpg,,,
179,73.jpg,,,
180,74.jpg,,,
181,75.jpg,,,
182,76.jpg,,,
183,77.jpg,,,
184,78.jpg,,,
185,79.jpg,,,
186,8.jpg,,,
187,80.jpg,,,
188,81.jpg,,,
189,82.jpg,,,
190,83.jpg,,,
191,84.jpg,,,
192,85.jpg,,,
193,86.jpg,,,
194,87.jpg,,,
195,88.jpg,,,
196,89.jpg,,,
197,9.jpg,,,
198,90.jpg,,,
199,91.jpg,,,
200,92.jpg,,,
201,93.jpg,,,
202,94.jpg,,,
203,95.jpg,,,
204,96.jpg,,,
205,97.jpg,,,
206,98.jpg,,,
207,99.jpg,,,
