,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,surprise,29.0
1,1.jpg,,,
2,10.jpg,white,sad,33.0
3,100.jpg,white,neutral,37.0
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,white,sad,41.0
7,104.jpg,white,angry,31.0
8,105.jpg,white,neutral,36.0
9,106.jpg,white,sad,38.0
10,107.jpg,white,fear,26.0
11,108.jpg,white,fear,25.0
12,109.jpg,white,happy,28.0
13,11.jpg,white,fear,30.0
14,110.jpg,white,angry,39.0
15,111.jpg,white,neutral,32.0
16,112.jpg,,,
17,113.jpg,white,angry,39.0
18,114.jpg,white,angry,39.0
19,115.jpg,white,sad,29.0
20,116.jpg,white,sad,34.0
21,117.jpg,white,surprise,31.0
22,118.jpg,white,sad,41.0
23,119.jpg,white,neutral,37.0
24,12.jpg,white,happy,31.0
25,120.jpg,white,happy,34.0
26,121.jpg,white,fear,40.0
27,122.jpg,white,happy,29.0
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,white,neutral,40.0
31,126.jpg,white,fear,34.0
32,127.jpg,,,
33,128.jpg,white,fear,31.0
34,129.jpg,white,angry,26.0
35,13.jpg,white,neutral,32.0
36,130.jpg,white,fear,38.0
37,131.jpg,white,neutral,35.0
38,132.jpg,white,happy,43.0
39,133.jpg,,,
40,134.jpg,,,
41,135.jpg,white,neutral,28.0
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,white,sad,34.0
45,139.jpg,white,angry,47.0
46,14.jpg,white,neutral,34.0
47,140.jpg,,,
48,141.jpg,white,neutral,35.0
49,142.jpg,white,sad,27.0
50,143.jpg,white,angry,36.0
51,144.jpg,white,angry,39.0
52,145.jpg,,,
53,146.jpg,,,
54,147.jpg,,,
55,148.jpg,white,happy,34.0
56,149.jpg,white,surprise,37.0
57,15.jpg,white,fear,39.0
58,150.jpg,middle eastern,happy,33.0
59,151.jpg,white,fear,43.0
60,152.jpg,,,
61,153.jpg,white,neutral,30.0
62,154.jpg,white,angry,46.0
63,155.jpg,white,sad,38.0
64,156.jpg,,,
65,157.jpg,,,
66,158.jpg,,,
67,159.jpg,,,
68,16.jpg,white,sad,29.0
69,160.jpg,,,
70,161.jpg,,,
71,162.jpg,,,
72,163.jpg,,,
73,164.jpg,white,happy,29.0
74,165.jpg,,,
75,166.jpg,white,angry,42.0
76,167.jpg,white,sad,33.0
77,168.jpg,white,happy,39.0
78,169.jpg,white,angry,35.0
79,17.jpg,white,fear,31.0
80,170.jpg,white,happy,39.0
81,171.jpg,,,
82,172.jpg,white,sad,34.0
83,173.jpg,white,fear,34.0
84,174.jpg,white,fear,35.0
85,175.jpg,white,happy,37.0
