,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,fear,31.0
1,1.jpg,white,fear,34.0
2,10.jpg,,,
3,100.jpg,white,fear,37.0
4,101.jpg,white,neutral,39.0
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,white,fear,35.0
9,106.jpg,white,fear,29.0
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,,,
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,white,happy,27.0
18,114.jpg,,,
19,115.jpg,,,
20,116.jpg,white,happy,28.0
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,white,angry,32.0
24,12.jpg,,,
25,120.jpg,white,neutral,35.0
26,121.jpg,white,angry,28.0
27,122.jpg,,,
28,123.jpg,white,happy,28.0
29,124.jpg,,,
30,125.jpg,white,neutral,33.0
31,126.jpg,white,neutral,37.0
32,127.jpg,white,fear,39.0
33,128.jpg,white,fear,30.0
34,129.jpg,,,
35,13.jpg,white,neutral,37.0
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,white,neutral,36.0
40,134.jpg,white,surprise,40.0
41,135.jpg,white,angry,29.0
42,136.jpg,,,
43,137.jpg,white,sad,39.0
44,138.jpg,white,fear,35.0
45,139.jpg,,,
46,14.jpg,white,sad,39.0
47,140.jpg,,,
48,141.jpg,,,
49,142.jpg,white,surprise,35.0
50,143.jpg,white,happy,39.0
51,144.jpg,white,neutral,36.0
52,145.jpg,white,surprise,37.0
53,146.jpg,,,
54,147.jpg,,,
55,148.jpg,,,
56,149.jpg,,,
57,15.jpg,,,
58,150.jpg,white,neutral,34.0
59,151.jpg,white,neutral,34.0
60,152.jpg,,,
61,153.jpg,,,
62,154.jpg,white,fear,36.0
63,155.jpg,white,happy,32.0
64,156.jpg,,,
65,157.jpg,white,fear,27.0
66,158.jpg,asian,happy,28.0
67,159.jpg,,,
68,16.jpg,,,
69,160.jpg,white,fear,39.0
70,161.jpg,white,fear,34.0
71,162.jpg,white,neutral,39.0
72,163.jpg,white,happy,39.0
73,164.jpg,white,happy,29.0
74,165.jpg,white,fear,31.0
75,166.jpg,white,fear,33.0
76,167.jpg,white,fear,36.0
77,168.jpg,,,
78,169.jpg,,,
79,17.jpg,white,neutral,37.0
80,170.jpg,,,
81,171.jpg,,,
82,172.jpg,,,
83,173.jpg,,,
84,174.jpg,,,
85,175.jpg,,,
86,176.jpg,,,
87,177.jpg,,,
88,178.jpg,white,fear,39.0
89,179.jpg,,,
90,18.jpg,white,neutral,29.0
91,180.jpg,,,
92,181.jpg,white,fear,35.0
93,182.jpg,,,
94,183.jpg,white,happy,34.0
95,184.jpg,,,
96,185.jpg,,,
97,186.jpg,,,
98,187.jpg,,,
99,188.jpg,,,
100,189.jpg,white,sad,33.0
101,19.jpg,,,
102,190.jpg,latino hispanic,fear,38.0
103,191.jpg,,,
104,192.jpg,white,neutral,28.0
105,193.jpg,white,surprise,35.0
106,194.jpg,,,
107,195.jpg,,,
108,196.jpg,,,
109,197.jpg,,,
110,198.jpg,,,
111,199.jpg,,,
112,2.jpg,,,
113,20.jpg,,,
114,200.jpg,,,
115,201.jpg,,,
116,202.jpg,,,
117,203.jpg,,,
118,204.jpg,,,
119,205.jpg,white,fear,37.0
120,206.jpg,white,neutral,39.0
121,207.jpg,white,neutral,39.0
122,208.jpg,,,
123,209.jpg,,,
124,21.jpg,white,neutral,39.0
125,210.jpg,,,
126,211.jpg,white,fear,30.0
127,212.jpg,white,neutral,37.0
128,213.jpg,white,happy,35.0
129,214.jpg,white,neutral,33.0
130,215.jpg,white,happy,30.0
131,216.jpg,white,fear,33.0
132,217.jpg,,,
133,218.jpg,,,
134,219.jpg,white,fear,39.0
135,22.jpg,white,fear,41.0
136,220.jpg,white,happy,27.0
137,221.jpg,white,fear,32.0
138,222.jpg,white,happy,34.0
139,223.jpg,white,neutral,39.0
140,224.jpg,latino hispanic,fear,31.0
141,225.jpg,white,fear,39.0
142,226.jpg,white,fear,38.0
143,227.jpg,white,neutral,35.0
144,228.jpg,white,angry,37.0
145,229.jpg,white,fear,32.0
146,23.jpg,white,fear,30.0
147,230.jpg,white,fear,34.0
148,231.jpg,white,fear,39.0
149,232.jpg,,,
150,24.jpg,white,sad,37.0
151,25.jpg,white,fear,36.0
152,26.jpg,white,fear,29.0
153,27.jpg,,,
154,28.jpg,,,
155,29.jpg,white,surprise,35.0
