,frame,dominant_race,dominant_emotion,age
0,0.jpg,black,neutral,27.0
1,1.jpg,latino hispanic,neutral,27.0
2,10.jpg,black,angry,29.0
3,100.jpg,black,sad,31.0
4,101.jpg,black,neutral,33.0
5,102.jpg,black,sad,32.0
6,103.jpg,black,sad,34.0
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,black,fear,30.0
10,107.jpg,black,sad,30.0
11,108.jpg,black,sad,34.0
12,109.jpg,black,neutral,32.0
13,11.jpg,,,
14,110.jpg,,,
15,111.jpg,black,sad,33.0
16,112.jpg,,,
17,113.jpg,black,neutral,39.0
18,114.jpg,,,
19,115.jpg,,,
20,116.jpg,white,fear,28.0
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,black,happy,30.0
25,120.jpg,white,happy,24.0
26,121.jpg,white,fear,30.0
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,black,sad,33.0
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,white,fear,33.0
34,129.jpg,,,
35,13.jpg,,,
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,,,
40,134.jpg,,,
41,135.jpg,,,
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,white,sad,24.0
47,140.jpg,,,
48,141.jpg,white,fear,32.0
49,142.jpg,,,
50,143.jpg,,,
51,144.jpg,,,
52,145.jpg,asian,sad,35.0
53,146.jpg,black,sad,33.0
54,147.jpg,black,sad,24.0
55,148.jpg,black,sad,32.0
56,149.jpg,black,sad,32.0
57,15.jpg,,,
58,150.jpg,,,
59,151.jpg,black,sad,40.0
60,152.jpg,asian,sad,35.0
61,153.jpg,,,
62,154.jpg,black,sad,32.0
63,155.jpg,black,neutral,39.0
64,156.jpg,black,sad,35.0
65,157.jpg,,,
66,158.jpg,black,happy,37.0
67,159.jpg,white,neutral,25.0
68,16.jpg,,,
69,160.jpg,,,
70,161.jpg,black,sad,34.0
71,162.jpg,,,
72,163.jpg,,,
73,164.jpg,,,
74,165.jpg,,,
75,166.jpg,,,
76,167.jpg,,,
77,168.jpg,,,
78,169.jpg,black,fear,29.0
79,17.jpg,,,
80,170.jpg,,,
81,171.jpg,,,
82,172.jpg,,,
83,173.jpg,,,
84,174.jpg,black,sad,28.0
85,175.jpg,black,sad,27.0
86,176.jpg,black,sad,29.0
87,177.jpg,black,sad,28.0
88,178.jpg,black,sad,26.0
89,179.jpg,black,sad,28.0
90,18.jpg,white,fear,28.0
91,180.jpg,black,sad,26.0
92,181.jpg,black,sad,25.0
93,182.jpg,black,sad,24.0
94,183.jpg,black,angry,27.0
95,184.jpg,,,
96,185.jpg,black,neutral,27.0
97,186.jpg,,,
98,187.jpg,,,
99,188.jpg,white,happy,32.0
100,189.jpg,white,happy,33.0
101,19.jpg,white,happy,26.0
