,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,white,neutral,32.0
4,101.jpg,white,fear,24.0
5,102.jpg,white,neutral,33.0
6,103.jpg,white,sad,33.0
7,104.jpg,white,angry,33.0
8,105.jpg,white,sad,33.0
9,106.jpg,white,sad,34.0
10,107.jpg,white,neutral,32.0
11,108.jpg,white,neutral,32.0
12,109.jpg,,,
13,11.jpg,,,
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,white,happy,35.0
19,115.jpg,white,neutral,33.0
20,116.jpg,white,neutral,33.0
21,117.jpg,white,neutral,33.0
22,118.jpg,white,neutral,31.0
23,119.jpg,white,sad,32.0
24,12.jpg,white,happy,31.0
25,120.jpg,white,sad,32.0
26,121.jpg,white,sad,39.0
27,122.jpg,white,neutral,32.0
28,123.jpg,white,neutral,32.0
29,124.jpg,white,surprise,32.0
30,125.jpg,white,angry,33.0
31,126.jpg,white,neutral,33.0
32,127.jpg,white,sad,37.0
33,128.jpg,white,sad,32.0
34,129.jpg,white,angry,34.0
35,13.jpg,white,happy,32.0
36,130.jpg,white,sad,39.0
37,131.jpg,white,disgust,32.0
38,132.jpg,white,surprise,33.0
39,133.jpg,white,angry,33.0
40,134.jpg,white,sad,33.0
41,135.jpg,white,fear,32.0
42,136.jpg,white,neutral,32.0
43,137.jpg,white,neutral,33.0
44,138.jpg,white,neutral,32.0
45,139.jpg,white,sad,32.0
46,14.jpg,white,happy,32.0
47,140.jpg,white,neutral,34.0
48,141.jpg,white,neutral,34.0
49,142.jpg,white,sad,33.0
50,143.jpg,white,sad,34.0
51,144.jpg,white,sad,34.0
52,145.jpg,white,sad,32.0
53,146.jpg,white,sad,32.0
54,147.jpg,white,sad,33.0
55,148.jpg,white,neutral,32.0
56,149.jpg,white,angry,29.0
57,15.jpg,white,neutral,33.0
58,150.jpg,white,sad,32.0
59,151.jpg,white,disgust,32.0
60,152.jpg,white,sad,26.0
61,153.jpg,,,
62,154.jpg,,,
63,155.jpg,,,
64,156.jpg,,,
65,157.jpg,,,
66,158.jpg,white,sad,32.0
67,159.jpg,white,surprise,32.0
68,16.jpg,white,neutral,32.0
