,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,,,
4,1000.jpg,,,
5,1001.jpg,asian,sad,36.0
6,1002.jpg,black,neutral,27.0
7,1003.jpg,,,
8,1004.jpg,,,
9,1005.jpg,,,
10,1006.jpg,,,
11,1007.jpg,white,sad,31.0
12,1008.jpg,,,
13,1009.jpg,asian,neutral,34.0
14,101.jpg,,,
15,1010.jpg,,,
16,1011.jpg,asian,angry,35.0
17,1012.jpg,,,
18,1013.jpg,,,
19,1014.jpg,,,
20,1015.jpg,,,
21,1016.jpg,,,
22,1017.jpg,,,
23,1018.jpg,,,
24,1019.jpg,asian,fear,32.0
25,102.jpg,,,
26,1020.jpg,asian,fear,34.0
27,1021.jpg,asian,sad,35.0
28,1022.jpg,asian,fear,36.0
29,1023.jpg,,,
30,1024.jpg,asian,neutral,34.0
31,1025.jpg,,,
32,1026.jpg,,,
33,1027.jpg,,,
34,1028.jpg,,,
35,1029.jpg,,,
36,103.jpg,,,
37,1030.jpg,,,
38,1031.jpg,,,
39,1032.jpg,,,
40,1033.jpg,,,
41,1034.jpg,,,
42,1035.jpg,,,
43,1036.jpg,,,
44,1037.jpg,,,
45,1038.jpg,,,
46,1039.jpg,,,
47,104.jpg,,,
48,1040.jpg,,,
49,1041.jpg,,,
50,1042.jpg,,,
51,1043.jpg,,,
52,1044.jpg,,,
53,1045.jpg,,,
54,1046.jpg,,,
55,1047.jpg,,,
56,1048.jpg,,,
57,1049.jpg,,,
58,105.jpg,,,
59,1050.jpg,asian,neutral,36.0
60,1051.jpg,asian,sad,34.0
61,1052.jpg,,,
62,1053.jpg,asian,sad,29.0
63,1054.jpg,,,
64,1055.jpg,,,
65,1056.jpg,asian,neutral,33.0
66,1057.jpg,asian,sad,32.0
67,1058.jpg,asian,angry,31.0
68,1059.jpg,asian,sad,36.0
69,106.jpg,,,
70,1060.jpg,white,fear,34.0
71,1061.jpg,,,
72,1062.jpg,,,
73,1063.jpg,,,
74,1064.jpg,asian,neutral,41.0
75,1065.jpg,asian,angry,37.0
76,1066.jpg,asian,fear,36.0
77,1067.jpg,,,
78,1068.jpg,,,
79,1069.jpg,,,
80,107.jpg,,,
