,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,fear,38.0
3,100.jpg,white,fear,36.0
4,101.jpg,white,fear,39.0
5,102.jpg,white,angry,39.0
6,103.jpg,white,fear,37.0
7,104.jpg,white,happy,39.0
8,105.jpg,latino hispanic,sad,37.0
9,106.jpg,middle eastern,fear,31.0
10,107.jpg,white,neutral,39.0
11,108.jpg,white,neutral,34.0
12,109.jpg,white,fear,37.0
13,11.jpg,white,fear,39.0
14,110.jpg,white,fear,32.0
15,111.jpg,white,fear,37.0
16,112.jpg,asian,fear,36.0
17,113.jpg,white,fear,39.0
18,114.jpg,white,surprise,39.0
19,115.jpg,white,fear,39.0
20,116.jpg,white,surprise,38.0
21,117.jpg,white,neutral,39.0
22,118.jpg,white,fear,34.0
23,119.jpg,latino hispanic,neutral,38.0
24,12.jpg,white,fear,39.0
25,120.jpg,latino hispanic,fear,31.0
26,121.jpg,white,neutral,36.0
27,122.jpg,white,neutral,37.0
28,123.jpg,white,happy,39.0
29,124.jpg,asian,sad,32.0
30,125.jpg,latino hispanic,sad,32.0
31,126.jpg,white,fear,38.0
32,127.jpg,white,happy,35.0
33,128.jpg,latino hispanic,neutral,35.0
34,129.jpg,white,happy,39.0
35,13.jpg,white,neutral,39.0
36,130.jpg,latino hispanic,angry,43.0
37,131.jpg,latino hispanic,sad,39.0
38,132.jpg,white,happy,35.0
39,133.jpg,white,neutral,38.0
40,134.jpg,white,happy,37.0
41,135.jpg,white,fear,31.0
42,136.jpg,latino hispanic,surprise,30.0
43,137.jpg,white,sad,41.0
44,138.jpg,white,happy,39.0
45,139.jpg,white,fear,33.0
46,14.jpg,white,fear,39.0
47,140.jpg,white,sad,41.0
48,141.jpg,asian,angry,31.0
49,142.jpg,white,neutral,39.0
50,143.jpg,white,fear,38.0
51,144.jpg,white,fear,39.0
52,145.jpg,white,fear,37.0
53,146.jpg,,,
54,147.jpg,latino hispanic,sad,35.0
55,148.jpg,white,fear,39.0
56,149.jpg,white,neutral,34.0
57,15.jpg,latino hispanic,sad,31.0
58,150.jpg,latino hispanic,angry,35.0
59,151.jpg,white,fear,28.0
60,152.jpg,white,happy,39.0
61,153.jpg,latino hispanic,surprise,38.0
