,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,fear,35.0
1,1.jpg,white,sad,36.0
2,10.jpg,middle eastern,neutral,39.0
3,100.jpg,,,
4,101.jpg,white,happy,33.0
5,102.jpg,white,happy,33.0
6,103.jpg,middle eastern,neutral,30.0
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,white,fear,35.0
13,11.jpg,white,neutral,37.0
14,110.jpg,white,angry,32.0
15,111.jpg,middle eastern,sad,31.0
16,112.jpg,white,surprise,30.0
17,113.jpg,white,happy,34.0
18,114.jpg,white,happy,35.0
19,115.jpg,white,fear,37.0
20,116.jpg,white,neutral,37.0
21,117.jpg,white,neutral,39.0
22,118.jpg,middle eastern,neutral,31.0
23,119.jpg,white,neutral,32.0
24,12.jpg,,,
25,120.jpg,white,fear,33.0
26,121.jpg,white,neutral,35.0
27,122.jpg,white,happy,36.0
28,123.jpg,white,fear,37.0
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,white,sad,37.0
34,129.jpg,,,
35,13.jpg,,,
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,white,sad,36.0
40,134.jpg,white,neutral,35.0
41,135.jpg,white,sad,35.0
42,136.jpg,white,neutral,34.0
43,137.jpg,white,fear,32.0
44,138.jpg,white,fear,36.0
45,139.jpg,white,fear,38.0
46,14.jpg,,,
47,140.jpg,white,fear,34.0
48,141.jpg,white,neutral,39.0
49,142.jpg,white,happy,37.0
50,143.jpg,white,happy,33.0
51,144.jpg,white,neutral,36.0
52,145.jpg,white,sad,35.0
53,146.jpg,white,sad,36.0
54,147.jpg,white,neutral,36.0
55,148.jpg,white,sad,37.0
56,149.jpg,white,neutral,35.0
57,15.jpg,,,
58,150.jpg,white,happy,36.0
59,151.jpg,white,sad,37.0
60,152.jpg,white,neutral,32.0
61,153.jpg,white,angry,35.0
62,154.jpg,white,happy,32.0
63,155.jpg,asian,happy,35.0
64,156.jpg,white,sad,36.0
65,157.jpg,white,surprise,34.0
66,158.jpg,white,neutral,38.0
67,159.jpg,white,sad,35.0
68,16.jpg,white,neutral,38.0
69,160.jpg,middle eastern,fear,35.0
70,161.jpg,middle eastern,happy,30.0
71,162.jpg,white,fear,32.0
72,163.jpg,white,surprise,37.0
73,164.jpg,white,happy,32.0
74,165.jpg,white,fear,33.0
