,frame,dominant_race,dominant_emotion,age
0,0.jpg,latino hispanic,happy,30.0
1,1.jpg,asian,angry,34.0
2,10.jpg,asian,sad,33.0
3,100.jpg,white,happy,26.0
4,101.jpg,latino hispanic,neutral,44.0
5,102.jpg,white,angry,32.0
6,103.jpg,white,surprise,43.0
7,104.jpg,white,fear,29.0
8,105.jpg,asian,sad,32.0
9,106.jpg,middle eastern,neutral,29.0
10,107.jpg,middle eastern,fear,37.0
11,108.jpg,white,fear,39.0
12,109.jpg,white,sad,37.0
13,11.jpg,,,
14,110.jpg,asian,neutral,29.0
15,111.jpg,white,fear,44.0
16,112.jpg,,,
17,113.jpg,white,neutral,45.0
18,114.jpg,white,happy,27.0
19,115.jpg,latino hispanic,fear,45.0
20,116.jpg,middle eastern,happy,40.0
21,117.jpg,white,fear,45.0
22,118.jpg,asian,fear,42.0
23,119.jpg,latino hispanic,surprise,43.0
24,12.jpg,,,
25,120.jpg,white,neutral,34.0
26,121.jpg,white,fear,45.0
27,122.jpg,latino hispanic,sad,39.0
28,123.jpg,white,neutral,35.0
29,124.jpg,latino hispanic,sad,43.0
30,125.jpg,latino hispanic,fear,40.0
31,126.jpg,white,fear,34.0
32,127.jpg,,,
33,128.jpg,white,happy,25.0
34,129.jpg,white,surprise,39.0
35,13.jpg,,,
36,130.jpg,middle eastern,happy,38.0
37,131.jpg,asian,neutral,32.0
38,132.jpg,white,surprise,37.0
39,133.jpg,white,fear,34.0
40,134.jpg,white,neutral,41.0
41,135.jpg,white,fear,39.0
42,136.jpg,white,neutral,39.0
43,137.jpg,white,fear,41.0
44,138.jpg,white,surprise,44.0
45,139.jpg,white,neutral,35.0
46,14.jpg,latino hispanic,angry,37.0
47,140.jpg,white,happy,25.0
48,141.jpg,white,neutral,39.0
49,142.jpg,latino hispanic,sad,44.0
50,143.jpg,white,neutral,44.0
51,144.jpg,white,fear,42.0
52,145.jpg,latino hispanic,neutral,44.0
53,146.jpg,latino hispanic,neutral,46.0
54,147.jpg,white,happy,25.0
55,148.jpg,latino hispanic,fear,41.0
56,149.jpg,middle eastern,sad,43.0
57,15.jpg,latino hispanic,surprise,34.0
58,150.jpg,white,sad,39.0
59,151.jpg,white,neutral,34.0
60,152.jpg,white,fear,39.0
61,153.jpg,white,sad,46.0
62,154.jpg,white,sad,39.0
63,155.jpg,asian,neutral,46.0
64,156.jpg,latino hispanic,fear,42.0
65,157.jpg,white,fear,40.0
66,158.jpg,white,fear,36.0
67,159.jpg,white,neutral,38.0
68,16.jpg,white,fear,38.0
69,160.jpg,white,fear,41.0
70,161.jpg,latino hispanic,surprise,39.0
71,162.jpg,latino hispanic,surprise,42.0
72,163.jpg,latino hispanic,neutral,34.0
73,164.jpg,white,sad,34.0
74,165.jpg,white,happy,26.0
75,166.jpg,white,neutral,43.0
76,167.jpg,white,neutral,45.0
77,168.jpg,white,surprise,33.0
78,169.jpg,,,
79,17.jpg,white,surprise,34.0
80,170.jpg,white,sad,44.0
81,171.jpg,white,fear,39.0
82,172.jpg,latino hispanic,happy,41.0
83,173.jpg,,,
84,174.jpg,white,surprise,34.0
85,175.jpg,white,angry,30.0
86,176.jpg,latino hispanic,surprise,31.0
87,177.jpg,white,fear,39.0
88,178.jpg,white,neutral,47.0
89,179.jpg,white,fear,38.0
90,18.jpg,white,angry,35.0
91,180.jpg,white,sad,36.0
92,181.jpg,white,fear,39.0
93,182.jpg,latino hispanic,fear,37.0
94,183.jpg,white,surprise,44.0
95,184.jpg,white,fear,36.0
96,185.jpg,white,angry,35.0
97,186.jpg,latino hispanic,sad,34.0
98,187.jpg,latino hispanic,neutral,46.0
99,188.jpg,latino hispanic,neutral,41.0
100,189.jpg,asian,sad,35.0
101,19.jpg,middle eastern,happy,36.0
102,190.jpg,asian,neutral,36.0
103,191.jpg,white,sad,33.0
104,192.jpg,latino hispanic,neutral,42.0
105,193.jpg,latino hispanic,sad,40.0
106,194.jpg,latino hispanic,sad,47.0
107,195.jpg,asian,happy,27.0
108,196.jpg,white,happy,34.0
109,197.jpg,white,surprise,41.0
110,198.jpg,latino hispanic,fear,41.0
111,199.jpg,white,fear,39.0
112,2.jpg,asian,sad,34.0
113,20.jpg,white,neutral,39.0
114,200.jpg,asian,happy,30.0
115,201.jpg,white,fear,34.0
116,202.jpg,white,fear,25.0
117,203.jpg,white,neutral,39.0
118,204.jpg,white,fear,39.0
119,205.jpg,latino hispanic,fear,33.0
120,206.jpg,white,neutral,39.0
121,207.jpg,white,surprise,41.0
122,208.jpg,white,neutral,39.0
123,209.jpg,white,fear,40.0
124,21.jpg,white,fear,42.0
125,210.jpg,white,sad,37.0
126,211.jpg,latino hispanic,fear,45.0
127,212.jpg,asian,sad,32.0
128,213.jpg,latino hispanic,sad,39.0
129,214.jpg,white,neutral,32.0
130,215.jpg,latino hispanic,surprise,39.0
131,216.jpg,white,neutral,46.0
132,217.jpg,asian,neutral,34.0
133,218.jpg,latino hispanic,fear,43.0
134,219.jpg,white,fear,43.0
135,22.jpg,white,fear,39.0
136,220.jpg,white,fear,43.0
137,221.jpg,white,fear,39.0
138,222.jpg,white,angry,32.0
139,223.jpg,white,neutral,41.0
140,224.jpg,asian,sad,26.0
141,225.jpg,latino hispanic,fear,44.0
142,226.jpg,white,angry,32.0
143,227.jpg,white,happy,35.0
144,228.jpg,latino hispanic,fear,43.0
145,229.jpg,latino hispanic,fear,36.0
146,23.jpg,white,fear,39.0
147,230.jpg,latino hispanic,sad,42.0
148,231.jpg,latino hispanic,fear,37.0
149,232.jpg,white,angry,41.0
150,233.jpg,white,angry,45.0
151,234.jpg,white,fear,43.0
152,235.jpg,white,surprise,46.0
153,236.jpg,white,angry,43.0
154,237.jpg,white,fear,44.0
155,238.jpg,white,surprise,39.0
156,239.jpg,white,fear,42.0
157,24.jpg,white,neutral,47.0
158,240.jpg,white,sad,39.0
159,241.jpg,white,neutral,45.0
160,242.jpg,white,neutral,33.0
161,243.jpg,white,angry,30.0
162,244.jpg,white,angry,35.0
163,245.jpg,latino hispanic,fear,36.0
164,246.jpg,latino hispanic,fear,43.0
165,247.jpg,latino hispanic,fear,45.0
166,248.jpg,middle eastern,sad,35.0
167,249.jpg,asian,angry,31.0
168,25.jpg,white,neutral,46.0
169,250.jpg,white,happy,30.0
170,251.jpg,white,fear,44.0
171,252.jpg,latino hispanic,neutral,45.0
172,253.jpg,white,neutral,35.0
173,254.jpg,white,neutral,35.0
174,255.jpg,white,surprise,38.0
175,256.jpg,latino hispanic,fear,34.0
176,257.jpg,latino hispanic,neutral,35.0
177,258.jpg,latino hispanic,fear,43.0
178,259.jpg,white,neutral,46.0
179,26.jpg,white,sad,28.0
180,260.jpg,white,fear,41.0
