,frame,dominant_race,dominant_emotion,age
0,0.jpg,asian,sad,36.0
1,1.jpg,latino hispanic,neutral,34.0
2,10.jpg,latino hispanic,sad,34.0
3,11.jpg,latino hispanic,fear,32.0
4,12.jpg,latino hispanic,neutral,33.0
5,13.jpg,asian,sad,34.0
6,14.jpg,latino hispanic,neutral,32.0
7,15.jpg,indian,sad,32.0
8,16.jpg,latino hispanic,neutral,34.0
9,17.jpg,asian,sad,36.0
10,18.jpg,indian,neutral,34.0
11,19.jpg,asian,sad,35.0
12,2.jpg,asian,sad,35.0
13,20.jpg,latino hispanic,fear,35.0
14,21.jpg,latino hispanic,fear,33.0
15,22.jpg,latino hispanic,fear,33.0
16,23.jpg,indian,neutral,34.0
17,24.jpg,latino hispanic,sad,33.0
18,25.jpg,latino hispanic,fear,33.0
19,26.jpg,latino hispanic,sad,33.0
20,27.jpg,latino hispanic,sad,35.0
21,28.jpg,latino hispanic,neutral,34.0
22,29.jpg,latino hispanic,neutral,36.0
23,3.jpg,indian,sad,35.0
24,30.jpg,latino hispanic,neutral,33.0
25,31.jpg,latino hispanic,neutral,35.0
26,32.jpg,latino hispanic,angry,32.0
27,33.jpg,asian,sad,36.0
28,34.jpg,asian,neutral,36.0
29,35.jpg,latino hispanic,neutral,35.0
30,36.jpg,asian,sad,34.0
31,37.jpg,asian,neutral,33.0
32,38.jpg,latino hispanic,sad,33.0
33,39.jpg,asian,neutral,35.0
34,4.jpg,indian,happy,32.0
35,40.jpg,indian,neutral,34.0
36,41.jpg,latino hispanic,sad,35.0
37,42.jpg,latino hispanic,neutral,35.0
38,43.jpg,asian,sad,34.0
39,44.jpg,latino hispanic,sad,32.0
40,45.jpg,latino hispanic,fear,32.0
41,46.jpg,latino hispanic,fear,35.0
42,47.jpg,latino hispanic,neutral,33.0
43,48.jpg,latino hispanic,sad,32.0
44,49.jpg,latino hispanic,sad,32.0
45,5.jpg,latino hispanic,sad,32.0
46,50.jpg,asian,happy,32.0
47,51.jpg,latino hispanic,sad,32.0
48,52.jpg,latino hispanic,sad,33.0
49,53.jpg,latino hispanic,sad,34.0
50,54.jpg,latino hispanic,sad,32.0
51,55.jpg,black,sad,32.0
52,56.jpg,latino hispanic,fear,33.0
53,57.jpg,indian,neutral,38.0
54,58.jpg,indian,sad,39.0
55,59.jpg,indian,sad,34.0
56,6.jpg,asian,neutral,33.0
57,60.jpg,indian,sad,33.0
58,61.jpg,indian,sad,33.0
59,62.jpg,latino hispanic,neutral,32.0
60,63.jpg,asian,sad,36.0
61,64.jpg,latino hispanic,neutral,33.0
62,65.jpg,,,
63,66.jpg,,,
64,67.jpg,,,
65,68.jpg,,,
66,7.jpg,indian,neutral,32.0
67,8.jpg,indian,neutral,33.0
68,9.jpg,indian,sad,36.0
