,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,asian,neutral,35.0
2,10.jpg,latino hispanic,sad,31.0
3,100.jpg,white,sad,35.0
4,101.jpg,white,sad,34.0
5,102.jpg,white,sad,36.0
6,103.jpg,asian,neutral,35.0
7,104.jpg,asian,happy,36.0
8,105.jpg,white,fear,36.0
9,106.jpg,white,happy,36.0
10,107.jpg,white,fear,36.0
11,108.jpg,white,sad,34.0
12,109.jpg,latino hispanic,sad,31.0
13,11.jpg,white,sad,33.0
14,110.jpg,white,fear,34.0
15,111.jpg,asian,neutral,36.0
16,112.jpg,latino hispanic,sad,32.0
17,113.jpg,asian,fear,36.0
18,114.jpg,asian,fear,35.0
19,115.jpg,latino hispanic,sad,32.0
20,116.jpg,white,sad,35.0
21,117.jpg,white,neutral,25.0
22,118.jpg,white,happy,26.0
23,119.jpg,latino hispanic,sad,31.0
24,12.jpg,latino hispanic,sad,33.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,asian,fear,34.0
35,13.jpg,asian,neutral,36.0
36,130.jpg,asian,neutral,34.0
37,131.jpg,latino hispanic,neutral,34.0
38,132.jpg,white,neutral,34.0
39,133.jpg,white,sad,35.0
40,134.jpg,asian,happy,36.0
41,135.jpg,,,
42,136.jpg,white,fear,26.0
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,white,fear,26.0
46,14.jpg,asian,neutral,34.0
47,15.jpg,white,sad,37.0
48,16.jpg,latino hispanic,neutral,36.0
49,17.jpg,latino hispanic,neutral,32.0
50,18.jpg,white,happy,33.0
51,19.jpg,white,sad,34.0
52,2.jpg,white,fear,36.0
53,20.jpg,white,sad,35.0
54,21.jpg,latino hispanic,neutral,33.0
55,22.jpg,asian,neutral,34.0
56,23.jpg,latino hispanic,neutral,32.0
57,24.jpg,white,neutral,34.0
58,25.jpg,white,sad,35.0
59,26.jpg,latino hispanic,fear,38.0
60,27.jpg,white,sad,33.0
61,28.jpg,asian,sad,34.0
62,29.jpg,white,fear,34.0
63,3.jpg,asian,neutral,35.0
64,30.jpg,white,fear,33.0
65,31.jpg,latino hispanic,neutral,33.0
66,32.jpg,latino hispanic,sad,31.0
67,33.jpg,latino hispanic,sad,33.0
68,34.jpg,latino hispanic,neutral,31.0
69,35.jpg,white,sad,34.0
70,36.jpg,asian,happy,35.0
71,37.jpg,white,happy,37.0
72,38.jpg,asian,neutral,34.0
73,39.jpg,white,neutral,34.0
74,4.jpg,asian,neutral,35.0
75,40.jpg,white,sad,35.0
76,41.jpg,latino hispanic,neutral,31.0
77,42.jpg,latino hispanic,neutral,31.0
78,43.jpg,white,sad,39.0
79,44.jpg,white,sad,37.0
80,45.jpg,latino hispanic,sad,31.0
81,46.jpg,asian,neutral,34.0
82,47.jpg,asian,neutral,35.0
83,48.jpg,asian,neutral,34.0
84,49.jpg,asian,fear,34.0
85,5.jpg,latino hispanic,sad,33.0
86,50.jpg,latino hispanic,sad,32.0
87,51.jpg,latino hispanic,sad,32.0
88,52.jpg,asian,neutral,37.0
89,53.jpg,white,sad,31.0
90,54.jpg,latino hispanic,neutral,32.0
91,55.jpg,white,neutral,39.0
92,56.jpg,latino hispanic,sad,35.0
93,57.jpg,asian,fear,35.0
94,58.jpg,latino hispanic,neutral,32.0
95,59.jpg,white,fear,32.0
96,6.jpg,asian,neutral,34.0
97,60.jpg,asian,fear,34.0
98,61.jpg,asian,neutral,36.0
99,62.jpg,latino hispanic,sad,31.0
100,63.jpg,latino hispanic,sad,31.0
101,64.jpg,asian,neutral,36.0
102,65.jpg,white,fear,36.0
103,66.jpg,latino hispanic,neutral,33.0
104,67.jpg,white,fear,37.0
105,68.jpg,white,sad,35.0
106,69.jpg,asian,happy,34.0
107,7.jpg,asian,fear,34.0
108,70.jpg,latino hispanic,neutral,31.0
109,71.jpg,white,sad,36.0
110,72.jpg,white,fear,34.0
111,73.jpg,white,fear,34.0
112,74.jpg,latino hispanic,neutral,32.0
113,75.jpg,latino hispanic,neutral,31.0
114,76.jpg,latino hispanic,neutral,33.0
115,77.jpg,white,fear,35.0
116,78.jpg,white,happy,36.0
117,79.jpg,latino hispanic,sad,31.0
118,8.jpg,white,sad,34.0
119,80.jpg,asian,neutral,35.0
120,81.jpg,latino hispanic,sad,31.0
121,82.jpg,white,fear,38.0
122,83.jpg,white,happy,37.0
123,84.jpg,latino hispanic,neutral,31.0
124,85.jpg,white,sad,35.0
125,86.jpg,latino hispanic,sad,31.0
126,87.jpg,latino hispanic,sad,31.0
127,88.jpg,latino hispanic,sad,33.0
128,89.jpg,asian,neutral,35.0
129,9.jpg,latino hispanic,sad,34.0
130,90.jpg,white,sad,35.0
131,91.jpg,latino hispanic,neutral,31.0
132,92.jpg,white,happy,36.0
133,93.jpg,white,fear,37.0
134,94.jpg,latino hispanic,neutral,32.0
135,95.jpg,white,fear,37.0
136,96.jpg,asian,neutral,35.0
137,97.jpg,asian,neutral,35.0
138,98.jpg,white,sad,33.0
139,99.jpg,latino hispanic,neutral,31.0
