,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,happy,38.0
3,11.jpg,white,surprise,34.0
4,12.jpg,white,happy,49.0
5,13.jpg,white,happy,39.0
6,14.jpg,white,fear,34.0
7,15.jpg,white,fear,39.0
8,16.jpg,white,neutral,32.0
9,17.jpg,white,disgust,43.0
10,18.jpg,white,angry,40.0
11,19.jpg,white,neutral,34.0
12,2.jpg,,,
13,20.jpg,white,disgust,45.0
14,21.jpg,white,fear,33.0
15,22.jpg,white,surprise,45.0
16,23.jpg,white,fear,33.0
17,24.jpg,white,sad,24.0
18,25.jpg,white,disgust,47.0
19,26.jpg,white,fear,35.0
20,27.jpg,white,fear,34.0
21,28.jpg,white,disgust,42.0
22,29.jpg,white,angry,45.0
23,3.jpg,,,
24,30.jpg,latino hispanic,fear,35.0
25,31.jpg,white,disgust,49.0
26,32.jpg,white,fear,34.0
27,33.jpg,middle eastern,happy,31.0
28,34.jpg,latino hispanic,neutral,35.0
29,35.jpg,latino hispanic,fear,32.0
30,36.jpg,white,surprise,48.0
31,37.jpg,white,disgust,46.0
32,38.jpg,white,happy,47.0
33,39.jpg,white,happy,34.0
34,4.jpg,white,happy,38.0
35,40.jpg,white,surprise,35.0
36,41.jpg,white,fear,34.0
37,42.jpg,white,disgust,47.0
38,43.jpg,white,disgust,45.0
39,44.jpg,white,fear,24.0
40,45.jpg,white,sad,38.0
41,46.jpg,white,fear,39.0
42,47.jpg,white,neutral,32.0
43,48.jpg,white,fear,31.0
44,49.jpg,white,happy,34.0
45,5.jpg,white,happy,40.0
46,50.jpg,white,happy,34.0
47,51.jpg,white,surprise,48.0
48,52.jpg,white,disgust,47.0
49,53.jpg,white,neutral,35.0
50,54.jpg,white,disgust,49.0
51,55.jpg,white,neutral,37.0
52,56.jpg,white,happy,47.0
53,57.jpg,white,fear,42.0
54,58.jpg,white,happy,36.0
55,59.jpg,white,angry,40.0
56,6.jpg,white,happy,46.0
57,60.jpg,latino hispanic,fear,34.0
58,61.jpg,white,neutral,41.0
59,62.jpg,white,fear,34.0
60,63.jpg,white,happy,36.0
61,64.jpg,white,fear,36.0
62,65.jpg,white,fear,35.0
63,66.jpg,white,angry,47.0
64,67.jpg,white,neutral,24.0
65,68.jpg,white,neutral,34.0
66,69.jpg,white,happy,43.0
67,7.jpg,white,happy,42.0
68,70.jpg,white,neutral,32.0
69,71.jpg,white,happy,45.0
70,72.jpg,white,happy,41.0
71,73.jpg,latino hispanic,fear,34.0
72,74.jpg,white,angry,37.0
73,75.jpg,white,happy,37.0
74,76.jpg,,,
75,8.jpg,white,happy,46.0
76,9.jpg,white,disgust,45.0
