,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,fear,37.0
1,1.jpg,white,neutral,34.0
2,10.jpg,white,fear,36.0
3,100.jpg,white,surprise,27.0
4,101.jpg,white,fear,32.0
5,102.jpg,white,fear,33.0
6,103.jpg,white,fear,27.0
7,104.jpg,,,
8,105.jpg,white,fear,26.0
9,106.jpg,white,happy,27.0
10,107.jpg,white,angry,28.0
11,108.jpg,white,happy,26.0
12,109.jpg,white,happy,25.0
13,11.jpg,white,fear,33.0
14,110.jpg,white,surprise,31.0
15,111.jpg,white,surprise,30.0
16,112.jpg,white,fear,39.0
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,white,fear,29.0
20,116.jpg,white,happy,30.0
21,117.jpg,white,fear,30.0
22,118.jpg,white,surprise,25.0
23,119.jpg,white,fear,26.0
24,12.jpg,asian,fear,39.0
25,120.jpg,white,fear,26.0
26,121.jpg,white,happy,28.0
27,122.jpg,,,
28,123.jpg,white,neutral,27.0
29,124.jpg,white,surprise,27.0
30,125.jpg,,,
31,126.jpg,white,happy,39.0
32,127.jpg,white,fear,27.0
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,white,surprise,30.0
36,130.jpg,white,angry,27.0
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,white,fear,27.0
40,134.jpg,white,angry,27.0
41,135.jpg,white,fear,30.0
42,136.jpg,white,neutral,34.0
43,137.jpg,,,
44,138.jpg,white,angry,36.0
45,139.jpg,white,angry,35.0
46,14.jpg,,,
47,140.jpg,white,happy,27.0
48,141.jpg,,,
49,142.jpg,white,surprise,27.0
50,143.jpg,white,fear,26.0
51,144.jpg,white,happy,27.0
52,145.jpg,white,happy,36.0
53,146.jpg,white,angry,37.0
54,147.jpg,,,
55,148.jpg,,,
56,149.jpg,white,neutral,26.0
57,15.jpg,white,surprise,35.0
58,150.jpg,,,
59,151.jpg,,,
60,152.jpg,white,fear,27.0
61,153.jpg,white,surprise,27.0
