,frame,dominant_race,dominant_emotion,age
0,0.jpg,asian,angry,33.0
1,1.jpg,middle eastern,neutral,31.0
2,10.jpg,asian,angry,35.0
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,middle eastern,neutral,34.0
14,110.jpg,asian,angry,32.0
15,111.jpg,white,neutral,33.0
16,112.jpg,asian,surprise,34.0
17,113.jpg,white,neutral,30.0
18,114.jpg,asian,neutral,32.0
19,115.jpg,asian,angry,39.0
20,116.jpg,,,
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,asian,surprise,37.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,asian,angry,32.0
36,130.jpg,,,
37,131.jpg,asian,angry,36.0
38,132.jpg,asian,angry,37.0
39,133.jpg,middle eastern,neutral,28.0
40,134.jpg,asian,angry,36.0
41,135.jpg,middle eastern,neutral,29.0
42,136.jpg,asian,surprise,37.0
43,137.jpg,middle eastern,neutral,31.0
44,138.jpg,asian,neutral,39.0
45,139.jpg,middle eastern,neutral,34.0
46,14.jpg,middle eastern,neutral,32.0
47,140.jpg,middle eastern,neutral,31.0
48,141.jpg,middle eastern,neutral,33.0
49,142.jpg,asian,neutral,33.0
50,143.jpg,,,
51,144.jpg,,,
52,145.jpg,,,
53,146.jpg,asian,neutral,37.0
54,147.jpg,asian,sad,36.0
55,148.jpg,asian,sad,33.0
56,149.jpg,asian,sad,34.0
57,15.jpg,asian,sad,24.0
58,150.jpg,middle eastern,neutral,32.0
59,151.jpg,asian,happy,37.0
60,152.jpg,white,neutral,33.0
61,153.jpg,white,neutral,36.0
62,154.jpg,asian,angry,39.0
63,155.jpg,asian,neutral,36.0
64,156.jpg,asian,angry,36.0
65,157.jpg,,,
66,158.jpg,middle eastern,neutral,31.0
67,159.jpg,asian,neutral,40.0
68,16.jpg,asian,sad,35.0
69,160.jpg,,,
70,161.jpg,,,
71,162.jpg,,,
72,163.jpg,,,
73,164.jpg,,,
74,165.jpg,,,
75,166.jpg,,,
76,167.jpg,,,
77,168.jpg,,,
78,169.jpg,,,
79,17.jpg,,,
80,170.jpg,asian,angry,35.0
81,171.jpg,middle eastern,neutral,31.0
82,172.jpg,asian,neutral,33.0
83,173.jpg,asian,neutral,26.0
84,174.jpg,middle eastern,neutral,33.0
85,175.jpg,middle eastern,neutral,33.0
86,176.jpg,latino hispanic,surprise,36.0
87,177.jpg,asian,angry,37.0
88,178.jpg,white,fear,34.0
89,179.jpg,white,neutral,33.0
90,18.jpg,,,
91,180.jpg,asian,angry,36.0
92,181.jpg,white,neutral,34.0
93,182.jpg,white,neutral,36.0
94,183.jpg,,,
95,184.jpg,,,
96,185.jpg,,,
97,186.jpg,,,
98,187.jpg,,,
99,188.jpg,,,
100,189.jpg,white,neutral,28.0
101,19.jpg,,,
102,190.jpg,asian,surprise,35.0
103,191.jpg,middle eastern,neutral,30.0
104,192.jpg,asian,neutral,34.0
105,193.jpg,,,
106,194.jpg,white,fear,28.0
107,195.jpg,,,
108,196.jpg,,,
109,197.jpg,,,
110,198.jpg,,,
111,199.jpg,middle eastern,neutral,33.0
112,2.jpg,asian,fear,37.0
113,20.jpg,,,
114,200.jpg,white,fear,32.0
115,201.jpg,asian,neutral,31.0
116,202.jpg,asian,neutral,36.0
117,203.jpg,,,
118,204.jpg,middle eastern,happy,33.0
119,205.jpg,,,
120,206.jpg,,,
121,207.jpg,,,
122,208.jpg,,,
123,209.jpg,,,
124,21.jpg,,,
125,210.jpg,middle eastern,neutral,34.0
126,211.jpg,white,fear,33.0
127,212.jpg,asian,neutral,41.0
128,213.jpg,asian,neutral,28.0
129,214.jpg,asian,happy,34.0
130,215.jpg,middle eastern,angry,32.0
131,216.jpg,,,
132,217.jpg,,,
133,218.jpg,,,
134,219.jpg,,,
135,22.jpg,,,
136,220.jpg,,,
137,221.jpg,,,
138,222.jpg,,,
139,223.jpg,asian,angry,37.0
140,224.jpg,asian,angry,30.0
141,225.jpg,white,sad,29.0
142,226.jpg,white,neutral,34.0
143,227.jpg,asian,angry,36.0
144,228.jpg,middle eastern,happy,32.0
145,229.jpg,,,
146,23.jpg,,,
147,230.jpg,middle eastern,neutral,31.0
148,231.jpg,asian,sad,26.0
149,232.jpg,asian,neutral,37.0
150,233.jpg,white,angry,33.0
151,234.jpg,white,fear,29.0
152,235.jpg,asian,fear,31.0
153,236.jpg,middle eastern,neutral,31.0
154,237.jpg,asian,angry,39.0
155,238.jpg,asian,neutral,33.0
156,239.jpg,white,neutral,31.0
157,24.jpg,,,
158,240.jpg,asian,angry,33.0
159,241.jpg,white,neutral,47.0
160,242.jpg,white,neutral,48.0
161,243.jpg,white,neutral,45.0
162,244.jpg,white,sad,39.0
163,245.jpg,white,sad,39.0
164,246.jpg,white,sad,39.0
165,247.jpg,white,neutral,48.0
166,248.jpg,white,fear,38.0
167,249.jpg,,,
168,25.jpg,,,
169,250.jpg,,,
170,251.jpg,,,
171,252.jpg,,,
172,253.jpg,,,
173,254.jpg,,,
174,255.jpg,,,
175,256.jpg,,,
176,257.jpg,,,
177,258.jpg,,,
178,259.jpg,asian,angry,36.0
179,26.jpg,white,fear,39.0
180,260.jpg,asian,fear,30.0
181,261.jpg,asian,sad,32.0
182,262.jpg,asian,sad,27.0
183,263.jpg,,,
184,264.jpg,,,
185,265.jpg,white,neutral,33.0
186,266.jpg,white,neutral,31.0
187,267.jpg,white,neutral,33.0
188,268.jpg,white,fear,33.0
189,269.jpg,white,sad,35.0
190,27.jpg,,,
191,270.jpg,white,neutral,31.0
192,271.jpg,asian,angry,40.0
193,272.jpg,middle eastern,neutral,30.0
194,273.jpg,asian,angry,31.0
195,274.jpg,asian,angry,38.0
196,275.jpg,asian,neutral,24.0
197,276.jpg,middle eastern,neutral,32.0
198,277.jpg,asian,angry,37.0
199,278.jpg,middle eastern,neutral,33.0
200,279.jpg,middle eastern,neutral,32.0
201,28.jpg,asian,angry,34.0
202,280.jpg,white,neutral,33.0
203,281.jpg,asian,neutral,35.0
204,282.jpg,white,happy,35.0
205,283.jpg,middle eastern,neutral,34.0
206,284.jpg,asian,angry,41.0
207,285.jpg,asian,neutral,40.0
208,286.jpg,asian,angry,37.0
209,287.jpg,middle eastern,neutral,34.0
210,288.jpg,middle eastern,neutral,32.0
211,289.jpg,asian,neutral,40.0
212,29.jpg,asian,neutral,34.0
213,290.jpg,white,angry,35.0
214,291.jpg,asian,sad,34.0
215,292.jpg,white,neutral,33.0
216,293.jpg,middle eastern,sad,33.0
217,294.jpg,asian,neutral,33.0
218,295.jpg,,,
219,296.jpg,,,
220,297.jpg,,,
221,298.jpg,,,
222,299.jpg,,,
223,3.jpg,asian,sad,32.0
224,30.jpg,white,neutral,35.0
225,300.jpg,,,
226,301.jpg,,,
227,302.jpg,,,
228,303.jpg,,,
229,304.jpg,asian,neutral,33.0
230,305.jpg,asian,angry,33.0
231,306.jpg,asian,sad,37.0
232,307.jpg,middle eastern,neutral,31.0
233,308.jpg,middle eastern,neutral,31.0
234,309.jpg,middle eastern,neutral,31.0
235,31.jpg,asian,angry,33.0
236,310.jpg,middle eastern,neutral,33.0
237,311.jpg,middle eastern,neutral,32.0
238,312.jpg,white,neutral,33.0
239,313.jpg,asian,neutral,40.0
240,314.jpg,asian,neutral,41.0
241,315.jpg,middle eastern,neutral,33.0
242,316.jpg,middle eastern,neutral,34.0
243,317.jpg,asian,angry,33.0
244,318.jpg,asian,angry,36.0
245,319.jpg,white,neutral,33.0
246,32.jpg,asian,neutral,22.0
247,320.jpg,asian,angry,35.0
248,321.jpg,asian,neutral,35.0
249,322.jpg,asian,sad,43.0
250,323.jpg,middle eastern,neutral,34.0
251,324.jpg,asian,neutral,34.0
252,325.jpg,,,
253,326.jpg,,,
254,327.jpg,,,
255,328.jpg,,,
256,329.jpg,white,happy,32.0
257,33.jpg,asian,neutral,22.0
258,330.jpg,white,happy,26.0
259,331.jpg,,,
260,332.jpg,,,
261,333.jpg,,,
262,334.jpg,,,
263,335.jpg,,,
264,336.jpg,,,
265,337.jpg,,,
266,338.jpg,,,
267,339.jpg,,,
