,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,fear,35.0
3,100.jpg,white,neutral,34.0
4,101.jpg,white,sad,34.0
5,102.jpg,white,neutral,34.0
6,103.jpg,white,sad,33.0
7,104.jpg,white,sad,40.0
8,105.jpg,white,happy,36.0
9,106.jpg,white,happy,36.0
10,107.jpg,white,happy,37.0
11,108.jpg,white,happy,41.0
12,109.jpg,white,fear,34.0
13,11.jpg,white,happy,35.0
14,110.jpg,white,angry,38.0
15,111.jpg,white,sad,40.0
16,112.jpg,white,angry,37.0
17,113.jpg,white,sad,38.0
18,114.jpg,white,happy,41.0
19,115.jpg,white,happy,42.0
20,116.jpg,white,sad,34.0
21,117.jpg,white,sad,36.0
22,118.jpg,white,sad,37.0
23,119.jpg,white,happy,39.0
24,12.jpg,white,happy,37.0
25,120.jpg,white,neutral,34.0
26,121.jpg,white,happy,36.0
27,122.jpg,white,happy,37.0
28,123.jpg,white,neutral,35.0
29,124.jpg,white,angry,34.0
30,125.jpg,white,happy,39.0
31,126.jpg,,,
32,127.jpg,,,
33,128.jpg,,,
34,129.jpg,,,
35,13.jpg,white,happy,36.0
36,130.jpg,white,fear,39.0
37,131.jpg,white,sad,37.0
38,132.jpg,white,happy,40.0
39,133.jpg,white,sad,39.0
40,134.jpg,white,angry,35.0
41,135.jpg,white,sad,41.0
42,136.jpg,white,neutral,37.0
43,137.jpg,white,happy,39.0
44,138.jpg,white,neutral,38.0
45,139.jpg,white,sad,34.0
46,14.jpg,white,happy,39.0
47,140.jpg,white,happy,36.0
48,141.jpg,white,sad,35.0
49,142.jpg,white,happy,42.0
50,143.jpg,white,angry,41.0
51,144.jpg,white,happy,40.0
52,145.jpg,white,angry,35.0
53,146.jpg,white,sad,33.0
54,147.jpg,white,happy,38.0
55,148.jpg,white,neutral,39.0
56,149.jpg,white,sad,37.0
57,15.jpg,white,happy,41.0
58,150.jpg,white,happy,37.0
59,151.jpg,white,sad,40.0
60,152.jpg,white,happy,40.0
61,153.jpg,white,sad,41.0
62,154.jpg,white,sad,35.0
63,155.jpg,white,sad,35.0
64,156.jpg,white,sad,35.0
65,157.jpg,white,angry,34.0
66,158.jpg,white,neutral,39.0
