,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,,,
4,101.jpg,white,sad,33.0
5,102.jpg,latino hispanic,fear,33.0
6,103.jpg,asian,neutral,35.0
7,104.jpg,white,neutral,32.0
8,105.jpg,white,sad,32.0
9,106.jpg,white,sad,32.0
10,107.jpg,white,neutral,33.0
11,108.jpg,white,neutral,30.0
12,109.jpg,white,neutral,34.0
13,11.jpg,,,
14,110.jpg,asian,neutral,35.0
15,111.jpg,asian,neutral,33.0
16,112.jpg,white,sad,32.0
17,113.jpg,white,sad,32.0
18,114.jpg,white,sad,33.0
19,115.jpg,middle eastern,neutral,34.0
20,116.jpg,,,
21,117.jpg,white,neutral,33.0
22,118.jpg,white,happy,35.0
23,119.jpg,white,neutral,32.0
24,12.jpg,,,
25,120.jpg,asian,neutral,33.0
26,121.jpg,white,neutral,33.0
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,latino hispanic,happy,49.0
30,125.jpg,white,happy,38.0
31,126.jpg,white,sad,29.0
32,127.jpg,white,happy,33.0
33,128.jpg,,,
34,129.jpg,white,neutral,36.0
35,13.jpg,,,
36,130.jpg,white,happy,35.0
37,131.jpg,white,neutral,28.0
38,132.jpg,white,neutral,34.0
39,133.jpg,middle eastern,angry,28.0
40,134.jpg,asian,neutral,33.0
41,135.jpg,asian,sad,31.0
42,136.jpg,,,
43,137.jpg,,,
44,138.jpg,,,
45,139.jpg,,,
46,14.jpg,,,
47,140.jpg,,,
48,141.jpg,,,
49,142.jpg,,,
50,143.jpg,,,
51,15.jpg,asian,neutral,36.0
52,16.jpg,,,
53,17.jpg,asian,neutral,35.0
54,18.jpg,white,happy,32.0
55,19.jpg,white,sad,31.0
56,2.jpg,,,
57,20.jpg,white,neutral,31.0
58,21.jpg,,,
59,22.jpg,,,
60,23.jpg,,,
61,24.jpg,,,
62,25.jpg,,,
63,26.jpg,,,
64,27.jpg,,,
65,28.jpg,,,
66,29.jpg,,,
67,3.jpg,,,
68,30.jpg,,,
69,31.jpg,,,
70,32.jpg,white,neutral,33.0
71,33.jpg,,,
72,34.jpg,,,
73,35.jpg,,,
74,36.jpg,white,neutral,33.0
75,37.jpg,white,neutral,33.0
76,38.jpg,white,fear,34.0
77,39.jpg,white,happy,40.0
78,4.jpg,,,
79,40.jpg,white,neutral,35.0
80,41.jpg,asian,neutral,38.0
81,42.jpg,white,happy,32.0
82,43.jpg,white,happy,31.0
83,44.jpg,,,
84,45.jpg,,,
85,46.jpg,,,
86,47.jpg,,,
87,48.jpg,white,neutral,31.0
88,49.jpg,latino hispanic,neutral,30.0
89,5.jpg,,,
90,50.jpg,,,
91,51.jpg,,,
92,52.jpg,white,neutral,32.0
93,53.jpg,white,neutral,34.0
94,54.jpg,white,neutral,34.0
95,55.jpg,white,neutral,33.0
96,56.jpg,white,happy,32.0
97,57.jpg,white,neutral,32.0
98,58.jpg,,,
99,59.jpg,,,
100,6.jpg,,,
101,60.jpg,white,sad,24.0
102,61.jpg,white,neutral,25.0
103,62.jpg,white,sad,33.0
104,63.jpg,white,neutral,32.0
105,64.jpg,,,
106,65.jpg,,,
107,66.jpg,,,
108,67.jpg,,,
109,68.jpg,,,
110,69.jpg,,,
111,7.jpg,,,
112,70.jpg,,,
113,71.jpg,,,
114,72.jpg,,,
115,73.jpg,asian,neutral,30.0
116,74.jpg,white,sad,31.0
117,75.jpg,white,sad,33.0
118,76.jpg,white,happy,32.0
119,77.jpg,white,happy,33.0
120,78.jpg,,,
121,79.jpg,,,
122,8.jpg,,,
123,80.jpg,,,
124,81.jpg,,,
125,82.jpg,,,
126,83.jpg,white,angry,32.0
127,84.jpg,,,
128,85.jpg,,,
129,86.jpg,,,
130,87.jpg,,,
131,88.jpg,,,
132,89.jpg,white,neutral,32.0
133,9.jpg,,,
134,90.jpg,asian,fear,31.0
135,91.jpg,,,
136,92.jpg,,,
137,93.jpg,,,
138,94.jpg,,,
139,95.jpg,white,neutral,35.0
140,96.jpg,,,
141,97.jpg,,,
142,98.jpg,,,
143,99.jpg,,,
