,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,middle eastern,neutral,39.0
3,100.jpg,white,sad,39.0
4,101.jpg,white,fear,32.0
5,102.jpg,asian,disgust,44.0
6,103.jpg,white,neutral,36.0
7,104.jpg,asian,sad,42.0
8,105.jpg,asian,fear,44.0
9,106.jpg,white,fear,36.0
10,107.jpg,white,neutral,37.0
11,108.jpg,white,fear,39.0
12,109.jpg,white,sad,44.0
13,11.jpg,white,neutral,39.0
14,110.jpg,white,neutral,41.0
15,111.jpg,white,fear,39.0
16,112.jpg,asian,neutral,47.0
17,113.jpg,white,sad,51.0
18,114.jpg,white,neutral,48.0
19,115.jpg,white,fear,57.0
20,116.jpg,white,sad,42.0
21,117.jpg,white,sad,45.0
22,118.jpg,white,sad,39.0
23,119.jpg,white,neutral,40.0
24,12.jpg,white,sad,31.0
25,120.jpg,white,neutral,42.0
26,121.jpg,white,sad,46.0
27,122.jpg,,,
28,123.jpg,white,sad,39.0
29,124.jpg,white,sad,43.0
30,125.jpg,white,fear,39.0
31,126.jpg,white,angry,43.0
32,127.jpg,middle eastern,surprise,38.0
33,128.jpg,middle eastern,surprise,39.0
34,129.jpg,middle eastern,fear,39.0
35,13.jpg,,,
36,130.jpg,white,fear,39.0
37,131.jpg,white,sad,44.0
38,132.jpg,white,sad,36.0
39,133.jpg,white,angry,54.0
40,134.jpg,white,neutral,53.0
41,135.jpg,white,sad,39.0
42,136.jpg,white,neutral,54.0
43,137.jpg,white,angry,46.0
44,138.jpg,white,angry,46.0
45,139.jpg,white,fear,39.0
46,14.jpg,white,happy,26.0
47,140.jpg,latino hispanic,sad,51.0
48,141.jpg,white,angry,52.0
49,142.jpg,white,neutral,46.0
50,143.jpg,white,sad,39.0
51,144.jpg,white,sad,57.0
52,145.jpg,white,sad,33.0
53,146.jpg,white,neutral,37.0
54,147.jpg,white,angry,38.0
55,148.jpg,latino hispanic,neutral,51.0
56,149.jpg,white,neutral,39.0
57,15.jpg,,,
58,150.jpg,white,neutral,43.0
59,151.jpg,white,sad,39.0
60,152.jpg,,,
61,153.jpg,,,
62,154.jpg,,,
63,155.jpg,,,
64,156.jpg,,,
65,157.jpg,,,
66,158.jpg,white,fear,39.0
