,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,white,fear,39.0
2,10.jpg,,,
3,100.jpg,white,fear,41.0
4,101.jpg,white,fear,41.0
5,102.jpg,white,happy,46.0
6,103.jpg,white,fear,39.0
7,104.jpg,white,happy,50.0
8,105.jpg,white,fear,39.0
9,106.jpg,white,neutral,39.0
10,107.jpg,white,neutral,39.0
11,108.jpg,white,happy,39.0
12,109.jpg,white,neutral,34.0
13,11.jpg,white,happy,51.0
14,110.jpg,white,fear,39.0
15,111.jpg,white,neutral,50.0
16,112.jpg,white,happy,53.0
17,113.jpg,white,surprise,39.0
18,114.jpg,asian,neutral,48.0
19,115.jpg,white,neutral,47.0
20,116.jpg,white,neutral,50.0
21,117.jpg,white,happy,49.0
22,118.jpg,white,neutral,39.0
23,119.jpg,white,neutral,39.0
24,12.jpg,white,happy,51.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,13.jpg,white,happy,53.0
30,14.jpg,white,fear,39.0
31,15.jpg,white,fear,36.0
32,16.jpg,white,fear,39.0
33,17.jpg,white,neutral,39.0
34,18.jpg,white,fear,39.0
35,19.jpg,white,happy,39.0
36,2.jpg,white,happy,51.0
37,20.jpg,white,happy,39.0
38,21.jpg,white,fear,39.0
39,22.jpg,white,happy,39.0
40,23.jpg,white,neutral,39.0
41,24.jpg,white,sad,50.0
42,25.jpg,white,neutral,39.0
43,26.jpg,white,neutral,36.0
44,27.jpg,white,fear,39.0
45,28.jpg,white,fear,39.0
46,29.jpg,asian,happy,43.0
47,3.jpg,white,neutral,39.0
48,30.jpg,asian,happy,44.0
49,31.jpg,white,happy,52.0
50,32.jpg,white,happy,50.0
51,33.jpg,white,sad,35.0
52,34.jpg,latino hispanic,surprise,44.0
53,35.jpg,,,
54,36.jpg,white,happy,39.0
55,37.jpg,,,
56,38.jpg,white,neutral,39.0
57,39.jpg,white,fear,39.0
58,4.jpg,white,neutral,38.0
59,40.jpg,white,fear,39.0
60,41.jpg,white,fear,41.0
61,42.jpg,white,neutral,34.0
62,43.jpg,white,happy,46.0
63,44.jpg,asian,neutral,49.0
64,45.jpg,white,fear,39.0
65,46.jpg,white,happy,39.0
66,47.jpg,white,happy,46.0
67,48.jpg,white,fear,39.0
68,49.jpg,white,happy,45.0
69,5.jpg,white,neutral,44.0
70,50.jpg,,,
71,51.jpg,white,happy,43.0
72,52.jpg,white,neutral,34.0
73,53.jpg,,,
74,54.jpg,asian,fear,34.0
75,55.jpg,white,happy,39.0
76,56.jpg,white,neutral,36.0
77,57.jpg,white,neutral,53.0
78,58.jpg,white,happy,49.0
79,59.jpg,white,happy,42.0
80,6.jpg,white,fear,39.0
81,60.jpg,white,happy,47.0
82,61.jpg,white,happy,48.0
83,62.jpg,asian,happy,47.0
84,63.jpg,asian,happy,45.0
85,64.jpg,white,neutral,39.0
86,65.jpg,white,happy,47.0
87,66.jpg,white,happy,48.0
88,67.jpg,white,neutral,39.0
89,68.jpg,white,fear,39.0
90,69.jpg,asian,fear,39.0
91,7.jpg,white,fear,39.0
92,70.jpg,middle eastern,happy,43.0
93,71.jpg,white,fear,39.0
94,72.jpg,white,neutral,47.0
95,73.jpg,,,
96,74.jpg,white,sad,45.0
97,75.jpg,white,sad,40.0
98,76.jpg,white,fear,36.0
99,77.jpg,white,fear,39.0
100,78.jpg,white,happy,44.0
101,79.jpg,white,fear,36.0
102,8.jpg,white,happy,54.0
103,80.jpg,white,fear,39.0
104,81.jpg,white,happy,30.0
105,82.jpg,white,happy,28.0
106,83.jpg,white,neutral,38.0
107,84.jpg,white,happy,39.0
108,85.jpg,white,happy,47.0
109,86.jpg,white,happy,45.0
110,87.jpg,middle eastern,fear,38.0
111,88.jpg,white,neutral,36.0
112,89.jpg,white,happy,50.0
113,9.jpg,,,
114,90.jpg,white,happy,47.0
115,91.jpg,white,happy,45.0
116,92.jpg,asian,happy,43.0
117,93.jpg,white,neutral,39.0
118,94.jpg,white,happy,47.0
119,95.jpg,white,happy,45.0
120,96.jpg,white,neutral,36.0
121,97.jpg,white,happy,43.0
122,98.jpg,white,fear,39.0
123,99.jpg,white,sad,39.0
