,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,,,
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,,,
14,110.jpg,,,
15,111.jpg,,,
16,112.jpg,,,
17,113.jpg,,,
18,114.jpg,,,
19,115.jpg,,,
20,116.jpg,,,
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,,,
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,white,fear,33.0
30,125.jpg,white,fear,32.0
31,126.jpg,white,neutral,24.0
32,127.jpg,white,disgust,24.0
33,128.jpg,white,fear,32.0
34,129.jpg,white,neutral,23.0
35,13.jpg,,,
36,130.jpg,white,sad,36.0
37,131.jpg,white,sad,31.0
38,132.jpg,middle eastern,sad,33.0
39,133.jpg,white,happy,22.0
40,134.jpg,white,sad,31.0
41,135.jpg,white,fear,33.0
42,136.jpg,white,sad,23.0
43,137.jpg,white,sad,33.0
44,138.jpg,white,fear,34.0
45,139.jpg,white,neutral,29.0
46,14.jpg,,,
47,140.jpg,,,
48,141.jpg,white,sad,25.0
49,142.jpg,white,sad,35.0
50,143.jpg,middle eastern,sad,35.0
51,144.jpg,white,neutral,24.0
52,145.jpg,white,fear,25.0
53,146.jpg,white,fear,33.0
54,147.jpg,white,sad,34.0
55,148.jpg,middle eastern,sad,37.0
56,149.jpg,white,sad,30.0
57,15.jpg,,,
58,150.jpg,white,sad,35.0
59,151.jpg,white,fear,33.0
60,152.jpg,asian,sad,35.0
61,153.jpg,white,sad,36.0
62,154.jpg,,,
63,155.jpg,,,
64,156.jpg,,,
65,157.jpg,,,
66,158.jpg,,,
67,159.jpg,,,
68,16.jpg,white,sad,24.0
69,160.jpg,,,
70,161.jpg,,,
71,162.jpg,,,
72,163.jpg,,,
73,164.jpg,,,
74,165.jpg,,,
75,166.jpg,,,
76,167.jpg,,,
77,168.jpg,,,
78,169.jpg,,,
79,17.jpg,white,happy,38.0
80,170.jpg,,,
81,171.jpg,,,
82,172.jpg,,,
