,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,happy,32.0
3,100.jpg,white,neutral,34.0
4,101.jpg,white,surprise,33.0
5,102.jpg,white,neutral,33.0
6,103.jpg,white,sad,33.0
7,104.jpg,white,neutral,39.0
8,105.jpg,white,happy,30.0
9,106.jpg,white,neutral,32.0
10,107.jpg,white,fear,26.0
11,108.jpg,white,happy,30.0
12,109.jpg,white,neutral,34.0
13,11.jpg,white,neutral,35.0
14,110.jpg,white,neutral,39.0
15,111.jpg,white,neutral,33.0
16,112.jpg,white,neutral,39.0
17,113.jpg,asian,neutral,32.0
18,114.jpg,white,neutral,36.0
19,115.jpg,white,neutral,33.0
20,116.jpg,white,surprise,33.0
21,117.jpg,white,happy,29.0
22,118.jpg,white,fear,32.0
23,119.jpg,white,neutral,31.0
24,12.jpg,white,neutral,27.0
25,120.jpg,asian,neutral,31.0
26,121.jpg,white,happy,39.0
27,122.jpg,white,neutral,26.0
28,123.jpg,white,fear,33.0
29,124.jpg,white,neutral,33.0
30,125.jpg,white,sad,33.0
31,126.jpg,asian,neutral,36.0
32,127.jpg,white,happy,33.0
33,128.jpg,white,neutral,27.0
34,129.jpg,white,neutral,27.0
35,13.jpg,white,angry,29.0
36,130.jpg,white,neutral,34.0
37,131.jpg,white,happy,33.0
38,132.jpg,white,happy,33.0
39,133.jpg,white,neutral,38.0
40,134.jpg,white,happy,33.0
41,135.jpg,white,neutral,33.0
42,136.jpg,white,angry,36.0
43,137.jpg,white,happy,34.0
44,138.jpg,white,neutral,34.0
45,139.jpg,white,neutral,39.0
46,14.jpg,,,
47,140.jpg,white,neutral,34.0
48,141.jpg,white,fear,33.0
49,142.jpg,white,neutral,32.0
50,143.jpg,white,neutral,33.0
51,144.jpg,white,neutral,35.0
52,145.jpg,white,happy,36.0
53,146.jpg,white,happy,32.0
54,147.jpg,white,neutral,34.0
55,148.jpg,white,happy,33.0
56,149.jpg,white,neutral,32.0
57,15.jpg,asian,surprise,26.0
58,150.jpg,white,neutral,32.0
59,151.jpg,white,happy,34.0
60,152.jpg,white,neutral,33.0
61,153.jpg,asian,fear,32.0
62,154.jpg,white,neutral,33.0
63,155.jpg,white,neutral,40.0
