,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,sad,35.0
3,100.jpg,white,sad,32.0
4,101.jpg,asian,fear,43.0
5,102.jpg,asian,happy,39.0
6,103.jpg,asian,happy,30.0
7,104.jpg,white,neutral,44.0
8,105.jpg,white,sad,33.0
9,106.jpg,white,fear,42.0
10,107.jpg,white,happy,43.0
11,108.jpg,white,happy,47.0
12,109.jpg,white,happy,35.0
13,11.jpg,asian,happy,38.0
14,110.jpg,white,neutral,43.0
15,111.jpg,white,sad,43.0
16,112.jpg,asian,angry,33.0
17,113.jpg,asian,sad,35.0
18,114.jpg,white,sad,41.0
19,115.jpg,white,sad,44.0
20,116.jpg,white,happy,36.0
21,117.jpg,white,sad,36.0
22,118.jpg,white,happy,39.0
23,119.jpg,latino hispanic,happy,41.0
24,12.jpg,asian,happy,39.0
25,120.jpg,white,sad,36.0
26,121.jpg,latino hispanic,happy,39.0
27,122.jpg,white,neutral,39.0
28,123.jpg,asian,neutral,37.0
29,124.jpg,white,neutral,39.0
30,125.jpg,white,happy,33.0
31,126.jpg,white,sad,41.0
32,127.jpg,white,happy,39.0
33,128.jpg,white,happy,36.0
34,129.jpg,white,sad,35.0
35,13.jpg,white,happy,41.0
36,130.jpg,white,sad,39.0
37,131.jpg,white,happy,39.0
38,132.jpg,asian,sad,39.0
39,133.jpg,white,happy,37.0
40,134.jpg,asian,happy,37.0
41,135.jpg,white,happy,38.0
42,136.jpg,white,sad,33.0
43,137.jpg,white,neutral,44.0
44,138.jpg,white,happy,34.0
45,139.jpg,asian,fear,37.0
46,14.jpg,white,fear,33.0
47,140.jpg,white,sad,40.0
48,141.jpg,white,happy,42.0
49,142.jpg,white,neutral,42.0
50,143.jpg,white,fear,39.0
51,144.jpg,white,sad,38.0
52,145.jpg,white,neutral,45.0
53,146.jpg,white,surprise,36.0
54,147.jpg,white,sad,44.0
55,148.jpg,white,fear,35.0
56,149.jpg,white,neutral,34.0
57,15.jpg,asian,fear,36.0
58,150.jpg,white,sad,39.0
59,151.jpg,white,happy,43.0
60,152.jpg,white,sad,28.0
61,153.jpg,white,happy,28.0
62,154.jpg,asian,sad,39.0
63,155.jpg,white,sad,46.0
