,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,angry,35.0
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,white,angry,32.0
4,101.jpg,white,angry,30.0
5,102.jpg,white,happy,32.0
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,white,angry,34.0
10,107.jpg,,,
11,108.jpg,,,
12,109.jpg,,,
13,11.jpg,white,angry,38.0
14,110.jpg,,,
15,111.jpg,white,neutral,34.0
16,112.jpg,,,
17,113.jpg,white,neutral,34.0
18,114.jpg,white,angry,37.0
19,115.jpg,white,neutral,32.0
20,116.jpg,white,angry,36.0
21,117.jpg,white,angry,33.0
22,118.jpg,white,neutral,31.0
23,119.jpg,,,
24,12.jpg,white,angry,35.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,white,angry,29.0
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,white,angry,34.0
32,127.jpg,white,angry,35.0
33,128.jpg,white,angry,38.0
34,129.jpg,,,
35,13.jpg,white,angry,36.0
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,,,
40,134.jpg,,,
41,135.jpg,black,neutral,33.0
42,136.jpg,asian,angry,35.0
43,137.jpg,,,
44,138.jpg,white,angry,35.0
45,139.jpg,,,
46,14.jpg,latino hispanic,neutral,30.0
47,140.jpg,white,angry,33.0
48,141.jpg,white,angry,32.0
49,142.jpg,white,angry,32.0
50,143.jpg,white,neutral,33.0
51,144.jpg,,,
52,145.jpg,,,
53,146.jpg,,,
54,147.jpg,white,angry,39.0
55,148.jpg,latino hispanic,neutral,36.0
56,149.jpg,,,
57,15.jpg,white,sad,28.0
58,150.jpg,,,
59,151.jpg,white,neutral,34.0
60,152.jpg,white,angry,34.0
61,153.jpg,latino hispanic,sad,34.0
62,154.jpg,white,angry,36.0
63,155.jpg,white,angry,34.0
64,156.jpg,white,angry,35.0
65,157.jpg,latino hispanic,neutral,36.0
66,158.jpg,latino hispanic,fear,37.0
67,159.jpg,,,
68,16.jpg,,,
69,160.jpg,,,
70,161.jpg,,,
71,162.jpg,,,
72,163.jpg,middle eastern,angry,35.0
73,164.jpg,,,
74,165.jpg,,,
75,166.jpg,white,neutral,36.0
76,167.jpg,white,neutral,39.0
77,168.jpg,white,sad,27.0
78,169.jpg,black,neutral,32.0
79,17.jpg,,,
80,170.jpg,,,
81,171.jpg,white,neutral,37.0
82,172.jpg,white,neutral,35.0
83,173.jpg,,,
84,174.jpg,,,
85,175.jpg,,,
86,176.jpg,,,
87,177.jpg,,,
88,178.jpg,white,neutral,35.0
89,179.jpg,white,neutral,36.0
90,18.jpg,,,
91,180.jpg,white,angry,37.0
92,181.jpg,white,angry,33.0
93,182.jpg,white,angry,34.0
94,183.jpg,white,neutral,34.0
95,184.jpg,white,angry,38.0
96,185.jpg,middle eastern,neutral,35.0
97,186.jpg,white,angry,32.0
98,187.jpg,white,angry,37.0
99,188.jpg,middle eastern,neutral,37.0
100,189.jpg,white,angry,26.0
101,19.jpg,,,
102,190.jpg,,,
103,191.jpg,,,
104,192.jpg,,,
105,193.jpg,,,
106,194.jpg,,,
107,195.jpg,,,
108,196.jpg,white,neutral,34.0
109,197.jpg,white,fear,34.0
110,198.jpg,white,fear,36.0
111,199.jpg,,,
112,2.jpg,white,sad,26.0
113,20.jpg,white,fear,39.0
114,200.jpg,white,angry,34.0
115,201.jpg,white,angry,33.0
116,202.jpg,white,angry,34.0
117,203.jpg,white,neutral,37.0
118,204.jpg,white,angry,38.0
119,205.jpg,white,neutral,32.0
120,206.jpg,white,neutral,33.0
121,207.jpg,white,happy,29.0
122,208.jpg,white,angry,35.0
123,209.jpg,white,fear,34.0
124,21.jpg,white,surprise,32.0
125,210.jpg,white,sad,31.0
126,211.jpg,white,angry,36.0
127,212.jpg,white,neutral,33.0
128,213.jpg,white,fear,29.0
129,214.jpg,white,angry,35.0
130,215.jpg,white,neutral,39.0
131,216.jpg,asian,fear,34.0
132,22.jpg,,,
133,23.jpg,,,
134,24.jpg,,,
135,25.jpg,,,
136,26.jpg,,,
137,27.jpg,,,
138,28.jpg,white,neutral,38.0
139,29.jpg,white,neutral,34.0
140,3.jpg,white,angry,38.0
141,30.jpg,,,
142,31.jpg,,,
143,32.jpg,,,
144,33.jpg,,,
145,34.jpg,,,
146,35.jpg,,,
147,36.jpg,,,
148,37.jpg,white,angry,38.0
149,38.jpg,,,
150,39.jpg,white,angry,36.0
151,4.jpg,white,neutral,33.0
152,40.jpg,,,
153,41.jpg,white,angry,35.0
154,42.jpg,middle eastern,neutral,36.0
155,43.jpg,white,neutral,35.0
156,44.jpg,white,angry,35.0
157,45.jpg,,,
158,46.jpg,latino hispanic,neutral,30.0
159,47.jpg,,,
160,48.jpg,,,
161,49.jpg,,,
162,5.jpg,white,neutral,32.0
163,50.jpg,,,
164,51.jpg,white,angry,34.0
165,52.jpg,white,neutral,35.0
166,53.jpg,latino hispanic,neutral,32.0
167,54.jpg,white,neutral,39.0
168,55.jpg,white,angry,34.0
169,56.jpg,,,
170,57.jpg,,,
171,58.jpg,,,
172,59.jpg,white,angry,29.0
173,6.jpg,white,angry,33.0
174,60.jpg,white,angry,34.0
175,61.jpg,white,angry,33.0
176,62.jpg,,,
177,63.jpg,,,
178,64.jpg,,,
179,65.jpg,,,
180,66.jpg,,,
181,67.jpg,,,
182,68.jpg,middle eastern,happy,37.0
183,69.jpg,,,
184,7.jpg,white,sad,36.0
185,70.jpg,white,angry,34.0
186,71.jpg,,,
187,72.jpg,,,
188,73.jpg,white,angry,38.0
189,74.jpg,white,neutral,31.0
190,75.jpg,white,angry,37.0
191,76.jpg,white,angry,36.0
192,77.jpg,white,angry,34.0
193,78.jpg,white,sad,27.0
194,79.jpg,white,angry,34.0
195,8.jpg,white,neutral,30.0
196,80.jpg,white,neutral,29.0
197,81.jpg,white,sad,33.0
198,82.jpg,white,angry,32.0
199,83.jpg,,,
200,84.jpg,,,
201,85.jpg,,,
202,86.jpg,,,
203,87.jpg,,,
204,88.jpg,white,angry,29.0
205,89.jpg,,,
206,9.jpg,white,neutral,30.0
207,90.jpg,white,neutral,37.0
208,91.jpg,middle eastern,neutral,31.0
209,92.jpg,white,angry,37.0
210,93.jpg,latino hispanic,neutral,34.0
211,94.jpg,middle eastern,neutral,34.0
212,95.jpg,,,
213,96.jpg,,,
214,97.jpg,,,
215,98.jpg,,,
216,99.jpg,,,
