,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,fear,31.0
1,1.jpg,white,fear,35.0
2,10.jpg,,,
3,100.jpg,,,
4,101.jpg,,,
5,102.jpg,,,
6,103.jpg,,,
7,104.jpg,,,
8,105.jpg,,,
9,106.jpg,white,fear,31.0
10,107.jpg,white,sad,31.0
11,108.jpg,white,fear,28.0
12,109.jpg,white,sad,35.0
13,11.jpg,,,
14,110.jpg,white,sad,38.0
15,111.jpg,white,angry,31.0
16,112.jpg,white,sad,32.0
17,113.jpg,white,fear,32.0
18,114.jpg,white,neutral,27.0
19,115.jpg,white,neutral,31.0
20,116.jpg,white,fear,32.0
21,117.jpg,,,
22,118.jpg,,,
23,119.jpg,,,
24,12.jpg,white,fear,30.0
25,120.jpg,,,
26,121.jpg,,,
27,122.jpg,,,
28,123.jpg,,,
29,124.jpg,,,
30,125.jpg,,,
31,126.jpg,white,fear,31.0
32,127.jpg,white,sad,29.0
33,128.jpg,white,sad,35.0
34,129.jpg,,,
35,13.jpg,white,sad,32.0
36,130.jpg,,,
37,131.jpg,,,
38,132.jpg,,,
39,133.jpg,,,
40,134.jpg,white,fear,30.0
41,135.jpg,asian,neutral,39.0
42,136.jpg,white,fear,34.0
43,137.jpg,white,happy,35.0
44,138.jpg,white,fear,29.0
45,139.jpg,white,sad,36.0
46,14.jpg,white,neutral,36.0
47,140.jpg,white,angry,30.0
48,141.jpg,white,fear,33.0
49,142.jpg,white,neutral,31.0
50,143.jpg,white,fear,31.0
51,144.jpg,asian,fear,41.0
52,145.jpg,white,fear,41.0
53,146.jpg,white,angry,35.0
54,147.jpg,white,neutral,35.0
55,148.jpg,,,
56,149.jpg,,,
57,15.jpg,white,fear,34.0
58,150.jpg,,,
59,151.jpg,,,
60,152.jpg,,,
61,153.jpg,,,
62,154.jpg,,,
63,155.jpg,,,
64,156.jpg,,,
65,157.jpg,middle eastern,fear,36.0
66,158.jpg,asian,neutral,41.0
67,159.jpg,white,sad,33.0
68,16.jpg,white,angry,28.0
69,160.jpg,white,fear,39.0
70,161.jpg,white,sad,31.0
71,162.jpg,white,fear,33.0
72,163.jpg,white,sad,31.0
73,164.jpg,white,sad,33.0
74,165.jpg,white,sad,31.0
75,166.jpg,white,neutral,28.0
76,167.jpg,white,fear,38.0
77,168.jpg,,,
78,169.jpg,,,
79,17.jpg,white,sad,34.0
80,170.jpg,,,
81,171.jpg,,,
82,172.jpg,,,
83,173.jpg,,,
84,174.jpg,,,
85,175.jpg,,,
86,176.jpg,,,
87,177.jpg,white,neutral,36.0
88,178.jpg,middle eastern,neutral,42.0
89,179.jpg,middle eastern,neutral,36.0
90,18.jpg,white,neutral,29.0
91,180.jpg,white,sad,29.0
92,181.jpg,white,sad,33.0
93,182.jpg,white,sad,36.0
94,183.jpg,white,happy,27.0
95,184.jpg,white,fear,32.0
96,185.jpg,white,angry,32.0
97,186.jpg,asian,angry,33.0
98,187.jpg,white,surprise,33.0
99,188.jpg,white,sad,33.0
100,189.jpg,white,neutral,34.0
101,19.jpg,white,sad,34.0
102,190.jpg,white,neutral,36.0
103,191.jpg,asian,neutral,31.0
104,192.jpg,white,neutral,36.0
105,193.jpg,white,angry,32.0
106,194.jpg,white,angry,30.0
107,195.jpg,white,fear,35.0
108,196.jpg,,,
109,197.jpg,,,
110,198.jpg,,,
111,199.jpg,,,
112,2.jpg,,,
113,20.jpg,white,neutral,31.0
114,200.jpg,,,
115,201.jpg,,,
116,202.jpg,,,
117,203.jpg,,,
118,204.jpg,,,
119,205.jpg,,,
120,206.jpg,,,
121,207.jpg,,,
122,208.jpg,,,
123,209.jpg,,,
124,21.jpg,asian,fear,40.0
125,210.jpg,,,
126,211.jpg,,,
127,212.jpg,,,
128,213.jpg,white,happy,39.0
129,214.jpg,white,surprise,37.0
130,215.jpg,asian,neutral,42.0
131,216.jpg,white,angry,45.0
132,217.jpg,white,neutral,35.0
133,218.jpg,,,
134,219.jpg,,,
135,22.jpg,,,
136,220.jpg,,,
