,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,sad,31.0
3,11.jpg,white,happy,35.0
4,12.jpg,white,disgust,32.0
5,13.jpg,,,
6,14.jpg,,,
7,15.jpg,,,
8,16.jpg,,,
9,17.jpg,,,
10,18.jpg,,,
11,19.jpg,,,
12,2.jpg,,,
13,20.jpg,,,
14,21.jpg,,,
15,22.jpg,,,
16,23.jpg,,,
17,24.jpg,,,
18,25.jpg,white,fear,32.0
19,26.jpg,white,happy,31.0
20,27.jpg,asian,sad,36.0
21,28.jpg,white,disgust,29.0
22,29.jpg,white,angry,38.0
23,3.jpg,white,happy,29.0
24,30.jpg,white,fear,31.0
25,31.jpg,asian,angry,35.0
26,32.jpg,white,neutral,31.0
27,33.jpg,white,happy,34.0
28,34.jpg,white,angry,35.0
29,35.jpg,white,happy,30.0
30,36.jpg,middle eastern,angry,36.0
31,37.jpg,asian,fear,29.0
32,38.jpg,white,neutral,32.0
33,39.jpg,asian,neutral,36.0
34,4.jpg,white,disgust,29.0
35,40.jpg,white,disgust,29.0
36,41.jpg,white,neutral,30.0
37,42.jpg,white,disgust,30.0
38,43.jpg,white,disgust,29.0
39,44.jpg,white,happy,29.0
40,45.jpg,asian,fear,29.0
41,46.jpg,white,fear,31.0
42,47.jpg,middle eastern,angry,36.0
43,48.jpg,white,happy,31.0
44,49.jpg,white,happy,30.0
45,5.jpg,white,happy,31.0
46,50.jpg,white,happy,32.0
47,51.jpg,,,
48,52.jpg,,,
49,6.jpg,white,disgust,33.0
50,7.jpg,white,fear,31.0
51,8.jpg,white,happy,30.0
52,9.jpg,white,fear,30.0
