,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,latino hispanic,neutral,38.0
3,100.jpg,white,fear,23.0
4,101.jpg,latino hispanic,neutral,38.0
5,102.jpg,latino hispanic,neutral,38.0
6,103.jpg,latino hispanic,neutral,38.0
7,104.jpg,latino hispanic,neutral,38.0
8,105.jpg,white,neutral,33.0
9,106.jpg,latino hispanic,happy,40.0
10,107.jpg,latino hispanic,happy,35.0
11,108.jpg,white,fear,33.0
12,109.jpg,latino hispanic,happy,41.0
13,11.jpg,latino hispanic,neutral,32.0
14,110.jpg,latino hispanic,neutral,35.0
15,111.jpg,latino hispanic,neutral,40.0
16,112.jpg,latino hispanic,happy,40.0
17,113.jpg,white,neutral,36.0
18,114.jpg,white,neutral,34.0
19,115.jpg,white,fear,27.0
20,116.jpg,white,neutral,34.0
21,117.jpg,white,neutral,36.0
22,118.jpg,latino hispanic,neutral,36.0
23,119.jpg,white,neutral,35.0
24,12.jpg,white,fear,23.0
25,120.jpg,white,neutral,37.0
26,121.jpg,latino hispanic,happy,39.0
27,122.jpg,white,angry,36.0
28,123.jpg,latino hispanic,neutral,42.0
29,124.jpg,white,sad,32.0
30,125.jpg,latino hispanic,happy,39.0
31,126.jpg,white,fear,38.0
32,127.jpg,white,neutral,36.0
33,128.jpg,white,fear,24.0
34,129.jpg,white,happy,26.0
35,13.jpg,white,angry,36.0
36,130.jpg,white,neutral,36.0
37,131.jpg,white,happy,39.0
38,132.jpg,white,neutral,33.0
39,133.jpg,latino hispanic,neutral,37.0
40,134.jpg,white,neutral,34.0
41,135.jpg,white,sad,41.0
42,136.jpg,white,neutral,38.0
43,137.jpg,white,sad,33.0
44,138.jpg,latino hispanic,neutral,38.0
45,139.jpg,white,happy,36.0
46,14.jpg,white,neutral,37.0
47,140.jpg,white,neutral,33.0
48,141.jpg,white,sad,36.0
49,142.jpg,latino hispanic,neutral,33.0
50,143.jpg,latino hispanic,neutral,37.0
51,144.jpg,white,neutral,40.0
52,145.jpg,latino hispanic,neutral,39.0
53,146.jpg,white,neutral,37.0
54,147.jpg,white,happy,39.0
55,148.jpg,latino hispanic,neutral,39.0
56,149.jpg,latino hispanic,neutral,41.0
57,15.jpg,white,fear,23.0
