,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,,,
3,100.jpg,indian,fear,33.0
4,101.jpg,middle eastern,neutral,33.0
5,103.jpg,middle eastern,angry,33.0
6,105.jpg,middle eastern,neutral,32.0
7,106.jpg,black,neutral,31.0
8,108.jpg,middle eastern,surprise,31.0
9,11.jpg,white,angry,23.0
10,110.jpg,middle eastern,neutral,32.0
11,111.jpg,middle eastern,happy,31.0
12,113.jpg,middle eastern,angry,33.0
13,115.jpg,middle eastern,neutral,33.0
14,116.jpg,middle eastern,neutral,32.0
15,118.jpg,middle eastern,neutral,34.0
16,120.jpg,middle eastern,happy,30.0
17,121.jpg,middle eastern,angry,33.0
18,123.jpg,middle eastern,neutral,32.0
19,125.jpg,middle eastern,neutral,34.0
20,126.jpg,middle eastern,neutral,31.0
21,128.jpg,middle eastern,happy,32.0
22,13.jpg,latino hispanic,neutral,24.0
23,130.jpg,middle eastern,angry,39.0
24,131.jpg,middle eastern,angry,33.0
25,133.jpg,middle eastern,angry,34.0
26,135.jpg,middle eastern,angry,34.0
27,136.jpg,middle eastern,neutral,33.0
28,138.jpg,middle eastern,neutral,34.0
29,140.jpg,,,
30,141.jpg,middle eastern,neutral,35.0
31,143.jpg,indian,neutral,33.0
32,145.jpg,middle eastern,neutral,34.0
33,146.jpg,middle eastern,neutral,34.0
34,148.jpg,middle eastern,neutral,34.0
35,15.jpg,indian,angry,39.0
36,150.jpg,middle eastern,neutral,34.0
37,151.jpg,middle eastern,neutral,36.0
38,153.jpg,white,neutral,35.0
39,155.jpg,middle eastern,angry,35.0
40,156.jpg,indian,neutral,33.0
41,158.jpg,middle eastern,happy,33.0
42,16.jpg,indian,fear,39.0
43,160.jpg,middle eastern,neutral,33.0
44,161.jpg,indian,angry,34.0
45,163.jpg,middle eastern,angry,34.0
46,165.jpg,middle eastern,neutral,32.0
47,166.jpg,indian,angry,32.0
48,168.jpg,middle eastern,neutral,32.0
49,170.jpg,middle eastern,fear,33.0
50,171.jpg,middle eastern,fear,33.0
51,173.jpg,middle eastern,fear,32.0
52,175.jpg,indian,neutral,31.0
53,176.jpg,middle eastern,neutral,32.0
54,178.jpg,middle eastern,angry,31.0
55,18.jpg,middle eastern,angry,23.0
56,180.jpg,middle eastern,neutral,33.0
57,181.jpg,indian,neutral,33.0
58,183.jpg,white,fear,28.0
59,185.jpg,white,fear,30.0
60,186.jpg,white,fear,30.0
61,188.jpg,white,sad,28.0
62,190.jpg,white,sad,28.0
63,191.jpg,white,sad,28.0
64,193.jpg,white,sad,28.0
65,195.jpg,white,sad,28.0
66,196.jpg,white,fear,28.0
67,198.jpg,white,fear,28.0
68,20.jpg,middle eastern,angry,41.0
69,200.jpg,white,fear,28.0
70,201.jpg,white,fear,28.0
71,203.jpg,white,fear,28.0
72,205.jpg,white,sad,31.0
73,206.jpg,white,sad,30.0
74,208.jpg,white,sad,30.0
75,21.jpg,white,neutral,38.0
76,210.jpg,white,sad,30.0
77,211.jpg,white,sad,30.0
78,213.jpg,white,sad,30.0
79,215.jpg,white,sad,30.0
80,216.jpg,white,sad,30.0
81,218.jpg,white,sad,30.0
82,220.jpg,white,sad,30.0
83,221.jpg,white,sad,30.0
84,223.jpg,white,sad,31.0
85,225.jpg,,,
86,226.jpg,,,
87,228.jpg,,,
88,23.jpg,middle eastern,angry,34.0
89,25.jpg,middle eastern,angry,35.0
90,26.jpg,middle eastern,fear,34.0
91,28.jpg,middle eastern,fear,33.0
92,3.jpg,,,
93,30.jpg,middle eastern,neutral,33.0
94,31.jpg,latino hispanic,neutral,33.0
95,33.jpg,indian,angry,34.0
96,35.jpg,middle eastern,fear,31.0
97,36.jpg,middle eastern,neutral,34.0
98,38.jpg,indian,fear,33.0
99,40.jpg,middle eastern,neutral,32.0
100,41.jpg,middle eastern,neutral,32.0
101,43.jpg,middle eastern,neutral,31.0
102,45.jpg,indian,fear,34.0
103,46.jpg,middle eastern,fear,33.0
104,48.jpg,middle eastern,angry,34.0
105,5.jpg,,,
106,50.jpg,middle eastern,neutral,32.0
107,51.jpg,indian,neutral,32.0
108,53.jpg,indian,neutral,32.0
109,55.jpg,indian,neutral,32.0
110,56.jpg,middle eastern,angry,31.0
111,58.jpg,white,neutral,28.0
112,6.jpg,,,
113,60.jpg,middle eastern,neutral,34.0
114,61.jpg,white,sad,31.0
115,63.jpg,middle eastern,happy,34.0
116,65.jpg,middle eastern,neutral,34.0
117,66.jpg,middle eastern,neutral,33.0
118,68.jpg,middle eastern,neutral,35.0
119,70.jpg,middle eastern,neutral,32.0
120,71.jpg,middle eastern,angry,36.0
121,73.jpg,indian,angry,34.0
122,75.jpg,middle eastern,neutral,34.0
123,76.jpg,middle eastern,neutral,35.0
124,78.jpg,middle eastern,neutral,33.0
125,8.jpg,,,
126,80.jpg,middle eastern,neutral,33.0
127,81.jpg,asian,sad,36.0
128,83.jpg,indian,angry,35.0
129,85.jpg,middle eastern,happy,35.0
130,86.jpg,middle eastern,angry,33.0
131,88.jpg,middle eastern,angry,33.0
132,90.jpg,middle eastern,neutral,34.0
133,91.jpg,middle eastern,neutral,34.0
134,93.jpg,indian,happy,37.0
135,95.jpg,middle eastern,neutral,34.0
136,96.jpg,middle eastern,angry,33.0
137,98.jpg,black,sad,36.0
