,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,fear,31.0
3,11.jpg,white,surprise,33.0
4,12.jpg,,,
5,13.jpg,white,fear,34.0
6,14.jpg,,,
7,15.jpg,,,
8,16.jpg,,,
9,17.jpg,white,fear,38.0
10,18.jpg,white,fear,38.0
11,19.jpg,white,fear,25.0
12,2.jpg,,,
13,20.jpg,white,fear,47.0
14,21.jpg,white,fear,49.0
15,22.jpg,,,
16,23.jpg,,,
17,24.jpg,,,
18,25.jpg,,,
19,26.jpg,,,
20,27.jpg,,,
21,28.jpg,,,
22,29.jpg,,,
23,3.jpg,,,
24,30.jpg,,,
25,31.jpg,,,
26,32.jpg,,,
27,33.jpg,,,
28,34.jpg,,,
29,35.jpg,white,surprise,42.0
30,36.jpg,,,
31,37.jpg,,,
32,38.jpg,,,
33,39.jpg,,,
34,4.jpg,white,fear,46.0
35,40.jpg,,,
36,41.jpg,,,
37,42.jpg,,,
38,43.jpg,,,
39,44.jpg,,,
40,45.jpg,,,
41,46.jpg,,,
42,47.jpg,,,
43,48.jpg,,,
44,49.jpg,,,
45,5.jpg,,,
46,50.jpg,,,
47,51.jpg,,,
48,52.jpg,white,fear,35.0
49,53.jpg,,,
50,54.jpg,,,
51,55.jpg,,,
52,56.jpg,,,
53,57.jpg,,,
54,58.jpg,,,
55,59.jpg,,,
56,6.jpg,,,
57,60.jpg,,,
58,61.jpg,white,fear,35.0
59,62.jpg,,,
60,63.jpg,white,fear,40.0
61,64.jpg,white,fear,40.0
62,65.jpg,white,neutral,42.0
63,66.jpg,,,
64,67.jpg,,,
65,68.jpg,white,fear,35.0
66,69.jpg,white,fear,32.0
67,7.jpg,,,
68,8.jpg,,,
69,9.jpg,,,
