,frame,dominant_race,dominant_emotion,age
0,0.jpg,,,
1,1.jpg,,,
2,10.jpg,white,neutral,27.0
3,100.jpg,white,neutral,38.0
4,1000.jpg,white,happy,29.0
5,1001.jpg,white,sad,35.0
6,1002.jpg,white,surprise,34.0
7,1003.jpg,white,angry,35.0
8,1004.jpg,white,neutral,39.0
9,1005.jpg,asian,fear,35.0
10,1006.jpg,white,angry,38.0
11,1007.jpg,white,sad,40.0
12,1008.jpg,,,
13,1009.jpg,white,angry,36.0
14,101.jpg,white,sad,32.0
15,1010.jpg,white,angry,37.0
16,1011.jpg,white,sad,39.0
17,1012.jpg,white,neutral,36.0
18,1013.jpg,white,neutral,33.0
19,1014.jpg,white,neutral,37.0
20,1015.jpg,white,sad,33.0
21,1016.jpg,white,sad,33.0
22,1017.jpg,white,angry,35.0
23,1018.jpg,white,neutral,33.0
24,1019.jpg,white,sad,32.0
25,102.jpg,white,sad,33.0
26,1020.jpg,white,sad,28.0
27,1021.jpg,white,angry,30.0
28,1022.jpg,white,neutral,34.0
29,1023.jpg,white,angry,33.0
30,1024.jpg,white,sad,32.0
31,1025.jpg,white,sad,36.0
32,1026.jpg,white,sad,32.0
33,1027.jpg,white,sad,36.0
34,1028.jpg,white,sad,31.0
35,1029.jpg,white,sad,32.0
36,103.jpg,white,angry,33.0
37,1030.jpg,white,fear,33.0
38,1031.jpg,white,sad,32.0
39,1032.jpg,white,fear,31.0
40,1033.jpg,white,sad,32.0
41,1034.jpg,white,sad,32.0
42,1035.jpg,white,fear,32.0
43,1036.jpg,white,angry,28.0
44,1037.jpg,white,happy,36.0
45,1038.jpg,white,sad,41.0
46,1039.jpg,white,sad,33.0
47,104.jpg,white,angry,36.0
48,1040.jpg,white,neutral,33.0
49,1041.jpg,white,sad,38.0
50,1042.jpg,white,fear,32.0
51,1043.jpg,white,sad,29.0
52,1044.jpg,white,surprise,31.0
53,1045.jpg,white,sad,35.0
54,1046.jpg,white,sad,37.0
55,1047.jpg,white,angry,30.0
56,1048.jpg,white,sad,33.0
57,1049.jpg,white,sad,33.0
58,105.jpg,white,angry,36.0
59,1050.jpg,white,surprise,34.0
60,1051.jpg,white,sad,39.0
61,1052.jpg,white,sad,38.0
62,1053.jpg,white,angry,35.0
