,frame,dominant_race,dominant_emotion,age
0,0.jpg,white,angry,27.0
1,1.jpg,white,surprise,24.0
2,10.jpg,white,neutral,31.0
3,100.jpg,asian,angry,28.0
4,101.jpg,white,sad,37.0
5,102.jpg,white,sad,36.0
6,103.jpg,white,neutral,36.0
7,104.jpg,asian,fear,28.0
8,105.jpg,white,sad,35.0
9,106.jpg,,,
10,107.jpg,white,neutral,29.0
11,108.jpg,asian,angry,29.0
12,109.jpg,asian,angry,27.0
13,11.jpg,white,fear,30.0
14,110.jpg,white,sad,36.0
15,111.jpg,white,sad,28.0
16,112.jpg,asian,happy,32.0
17,113.jpg,white,neutral,33.0
18,114.jpg,white,neutral,33.0
19,115.jpg,white,angry,32.0
20,116.jpg,white,surprise,31.0
21,117.jpg,white,neutral,31.0
22,118.jpg,white,angry,30.0
23,119.jpg,asian,angry,27.0
24,12.jpg,,,
25,120.jpg,white,angry,34.0
26,121.jpg,white,angry,33.0
27,122.jpg,white,neutral,35.0
28,123.jpg,white,angry,30.0
29,124.jpg,white,angry,32.0
30,125.jpg,white,fear,33.0
31,126.jpg,white,angry,31.0
32,127.jpg,white,angry,29.0
33,128.jpg,white,angry,34.0
34,129.jpg,white,neutral,36.0
35,13.jpg,white,fear,24.0
36,130.jpg,white,neutral,30.0
37,131.jpg,white,surprise,33.0
38,132.jpg,white,happy,33.0
39,133.jpg,white,neutral,28.0
40,134.jpg,white,angry,32.0
41,135.jpg,white,angry,31.0
42,136.jpg,white,surprise,29.0
43,137.jpg,asian,surprise,27.0
44,138.jpg,white,angry,30.0
45,139.jpg,white,happy,30.0
46,14.jpg,,,
47,140.jpg,white,angry,30.0
48,141.jpg,white,surprise,26.0
49,142.jpg,white,sad,30.0
50,143.jpg,white,angry,28.0
51,144.jpg,asian,happy,33.0
52,145.jpg,asian,angry,33.0
53,146.jpg,asian,angry,32.0
54,147.jpg,,,
55,148.jpg,white,fear,28.0
56,149.jpg,asian,fear,28.0
57,15.jpg,white,angry,27.0
58,150.jpg,asian,angry,28.0
59,151.jpg,asian,angry,29.0
60,152.jpg,asian,angry,27.0
61,153.jpg,asian,happy,33.0
62,154.jpg,white,fear,31.0
63,155.jpg,white,fear,38.0
64,156.jpg,asian,happy,33.0
65,157.jpg,white,fear,32.0
66,158.jpg,white,angry,31.0
67,159.jpg,white,angry,30.0
68,16.jpg,,,
69,160.jpg,white,fear,32.0
70,161.jpg,asian,surprise,32.0
71,162.jpg,asian,angry,28.0
72,163.jpg,white,surprise,36.0
73,164.jpg,asian,fear,32.0
74,165.jpg,white,neutral,30.0
75,166.jpg,white,fear,32.0
76,167.jpg,asian,angry,31.0
77,168.jpg,white,angry,31.0
78,169.jpg,white,sad,35.0
79,17.jpg,white,angry,30.0
80,170.jpg,white,happy,33.0
81,171.jpg,white,angry,29.0
82,172.jpg,asian,fear,32.0
83,173.jpg,white,neutral,33.0
84,174.jpg,white,angry,32.0
85,175.jpg,asian,happy,33.0
86,176.jpg,asian,angry,30.0
87,177.jpg,white,surprise,29.0
88,178.jpg,white,angry,29.0
89,179.jpg,white,neutral,29.0
90,18.jpg,white,angry,32.0
91,180.jpg,white,angry,30.0
92,181.jpg,white,angry,31.0
93,182.jpg,white,fear,33.0
94,183.jpg,asian,angry,31.0
95,184.jpg,asian,neutral,31.0
96,185.jpg,white,sad,36.0
97,186.jpg,white,surprise,30.0
98,187.jpg,asian,neutral,30.0
99,188.jpg,white,fear,30.0
100,189.jpg,white,sad,34.0
101,19.jpg,white,neutral,31.0
102,190.jpg,asian,happy,31.0
103,191.jpg,asian,angry,30.0
104,192.jpg,asian,happy,30.0
105,193.jpg,,,
106,194.jpg,asian,sad,31.0
107,195.jpg,asian,fear,28.0
108,196.jpg,asian,neutral,30.0
109,197.jpg,white,angry,33.0
110,198.jpg,asian,fear,29.0
111,199.jpg,asian,surprise,34.0
112,2.jpg,white,angry,26.0
113,20.jpg,white,angry,32.0
114,200.jpg,white,fear,32.0
115,201.jpg,white,sad,26.0
116,202.jpg,white,happy,30.0
117,203.jpg,white,sad,39.0
118,204.jpg,white,angry,30.0
119,205.jpg,white,fear,30.0
120,206.jpg,white,happy,32.0
121,207.jpg,white,happy,31.0
122,208.jpg,white,fear,31.0
123,209.jpg,white,angry,29.0
124,21.jpg,white,sad,32.0
125,210.jpg,asian,surprise,28.0
126,211.jpg,asian,fear,30.0
127,212.jpg,white,angry,31.0
128,213.jpg,white,angry,34.0
129,214.jpg,white,angry,30.0
130,215.jpg,white,sad,39.0
131,216.jpg,white,sad,36.0
132,217.jpg,asian,neutral,27.0
133,218.jpg,white,sad,25.0
134,219.jpg,white,neutral,30.0
135,22.jpg,white,neutral,29.0
136,220.jpg,white,angry,26.0
137,221.jpg,asian,angry,29.0
138,222.jpg,white,sad,32.0
139,223.jpg,white,angry,32.0
140,224.jpg,white,angry,32.0
141,225.jpg,white,angry,33.0
142,226.jpg,asian,fear,30.0
143,227.jpg,,,
144,228.jpg,white,fear,33.0
145,229.jpg,white,neutral,30.0
146,23.jpg,white,fear,29.0
147,230.jpg,white,sad,28.0
148,231.jpg,white,neutral,33.0
149,232.jpg,asian,angry,34.0
150,233.jpg,white,surprise,30.0
151,234.jpg,white,sad,35.0
152,235.jpg,white,sad,38.0
153,236.jpg,white,angry,29.0
154,237.jpg,white,angry,29.0
155,238.jpg,white,happy,32.0
156,239.jpg,white,sad,35.0
157,24.jpg,white,neutral,34.0
158,240.jpg,white,sad,34.0
159,241.jpg,white,angry,29.0
160,242.jpg,white,angry,32.0
161,243.jpg,white,angry,29.0
162,244.jpg,asian,fear,31.0
163,245.jpg,white,sad,35.0
164,246.jpg,asian,angry,29.0
165,247.jpg,white,happy,34.0
166,248.jpg,,,
167,249.jpg,asian,fear,31.0
168,25.jpg,,,
169,250.jpg,white,sad,39.0
170,251.jpg,white,angry,32.0
171,252.jpg,white,sad,32.0
172,253.jpg,asian,angry,29.0
173,254.jpg,white,sad,34.0
174,255.jpg,asian,angry,30.0
175,256.jpg,white,angry,31.0
176,257.jpg,white,sad,31.0
177,258.jpg,asian,sad,29.0
178,259.jpg,white,angry,32.0
179,26.jpg,white,angry,29.0
180,260.jpg,asian,fear,32.0
181,261.jpg,asian,sad,34.0
182,262.jpg,asian,angry,28.0
183,263.jpg,white,fear,31.0
184,264.jpg,white,fear,37.0
185,265.jpg,white,angry,32.0
186,266.jpg,white,angry,32.0
187,267.jpg,white,neutral,33.0
188,268.jpg,asian,happy,32.0
189,269.jpg,white,angry,28.0
190,27.jpg,white,sad,32.0
191,270.jpg,white,angry,31.0
192,271.jpg,white,happy,29.0
193,272.jpg,asian,sad,33.0
194,273.jpg,asian,fear,33.0
195,274.jpg,white,happy,32.0
196,275.jpg,white,fear,32.0
197,276.jpg,white,neutral,35.0
198,277.jpg,white,neutral,30.0
199,278.jpg,white,surprise,32.0
200,279.jpg,white,neutral,33.0
201,28.jpg,,,
202,280.jpg,white,angry,31.0
203,281.jpg,asian,fear,32.0
204,282.jpg,white,neutral,31.0
205,283.jpg,white,fear,33.0
206,284.jpg,white,sad,34.0
207,285.jpg,white,neutral,30.0
208,286.jpg,white,angry,29.0
209,287.jpg,asian,neutral,29.0
210,288.jpg,,,
211,289.jpg,asian,fear,34.0
212,29.jpg,,,
213,290.jpg,asian,surprise,28.0
214,291.jpg,white,neutral,33.0
215,292.jpg,asian,surprise,34.0
216,293.jpg,asian,angry,28.0
217,294.jpg,white,sad,33.0
218,295.jpg,white,sad,32.0
219,296.jpg,asian,neutral,31.0
220,297.jpg,white,sad,36.0
221,298.jpg,asian,angry,29.0
222,299.jpg,asian,surprise,31.0
223,3.jpg,white,angry,27.0
224,30.jpg,asian,fear,30.0
225,300.jpg,white,angry,29.0
226,301.jpg,asian,angry,29.0
227,302.jpg,asian,fear,35.0
228,303.jpg,asian,angry,35.0
229,304.jpg,asian,angry,31.0
230,305.jpg,asian,sad,30.0
231,306.jpg,white,angry,30.0
232,307.jpg,white,neutral,35.0
233,308.jpg,asian,fear,31.0
234,309.jpg,white,sad,32.0
235,31.jpg,asian,disgust,31.0
236,310.jpg,asian,angry,28.0
237,311.jpg,white,neutral,30.0
238,312.jpg,white,sad,36.0
239,313.jpg,asian,angry,33.0
240,314.jpg,asian,fear,32.0
241,315.jpg,asian,angry,32.0
242,316.jpg,asian,fear,33.0
243,317.jpg,white,neutral,33.0
244,318.jpg,white,fear,31.0
245,319.jpg,white,angry,29.0
246,32.jpg,white,angry,31.0
247,320.jpg,white,neutral,35.0
248,321.jpg,asian,angry,30.0
249,322.jpg,white,angry,33.0
250,323.jpg,white,surprise,32.0
251,324.jpg,asian,angry,28.0
252,325.jpg,asian,angry,27.0
253,326.jpg,asian,neutral,30.0
254,327.jpg,asian,neutral,32.0
255,328.jpg,asian,fear,32.0
256,329.jpg,white,surprise,29.0
257,33.jpg,white,angry,35.0
258,330.jpg,asian,surprise,29.0
259,331.jpg,asian,fear,33.0
260,332.jpg,asian,neutral,30.0
261,333.jpg,white,neutral,31.0
262,334.jpg,asian,neutral,32.0
263,335.jpg,asian,neutral,34.0
264,336.jpg,white,sad,31.0
265,337.jpg,asian,sad,33.0
266,338.jpg,white,sad,35.0
267,339.jpg,asian,angry,31.0
268,34.jpg,white,happy,28.0
269,340.jpg,asian,neutral,29.0
270,341.jpg,asian,neutral,29.0
271,342.jpg,white,neutral,30.0
272,343.jpg,asian,neutral,27.0
273,344.jpg,white,neutral,31.0
274,345.jpg,asian,angry,32.0
275,346.jpg,white,sad,33.0
276,347.jpg,white,neutral,35.0
277,348.jpg,asian,happy,33.0
278,349.jpg,asian,fear,32.0
279,35.jpg,white,surprise,34.0
280,350.jpg,white,sad,26.0
281,351.jpg,white,fear,24.0
282,352.jpg,white,happy,34.0
283,353.jpg,asian,neutral,30.0
284,354.jpg,white,angry,30.0
285,355.jpg,white,neutral,31.0
286,356.jpg,white,angry,34.0
287,357.jpg,white,angry,30.0
288,358.jpg,white,sad,33.0
289,359.jpg,white,surprise,27.0
290,36.jpg,,,
291,360.jpg,asian,angry,29.0
292,361.jpg,white,sad,34.0
293,362.jpg,asian,neutral,29.0
294,363.jpg,white,surprise,32.0
295,364.jpg,white,angry,30.0
296,365.jpg,white,fear,33.0
297,366.jpg,white,happy,31.0
298,367.jpg,asian,fear,31.0
299,368.jpg,white,surprise,30.0
300,369.jpg,white,neutral,30.0
301,37.jpg,white,angry,32.0
302,370.jpg,white,sad,31.0
303,371.jpg,white,neutral,34.0
304,372.jpg,white,happy,32.0
305,373.jpg,white,angry,30.0
306,374.jpg,white,surprise,29.0
307,375.jpg,white,fear,31.0
308,376.jpg,white,sad,35.0
309,377.jpg,white,fear,31.0
310,378.jpg,white,fear,33.0
311,379.jpg,white,surprise,30.0
312,38.jpg,white,fear,32.0
313,380.jpg,white,neutral,33.0
314,381.jpg,white,neutral,35.0
315,382.jpg,asian,angry,28.0
316,383.jpg,white,fear,33.0
317,384.jpg,asian,neutral,30.0
318,385.jpg,asian,surprise,29.0
319,386.jpg,asian,sad,32.0
320,387.jpg,white,neutral,31.0
321,388.jpg,white,sad,33.0
322,389.jpg,white,angry,28.0
323,39.jpg,asian,sad,31.0
324,390.jpg,white,sad,35.0
325,391.jpg,asian,surprise,33.0
326,392.jpg,white,sad,34.0
327,393.jpg,asian,sad,35.0
328,394.jpg,asian,happy,32.0
329,395.jpg,asian,angry,30.0
330,396.jpg,asian,surprise,29.0
331,397.jpg,white,sad,33.0
332,398.jpg,white,neutral,35.0
333,399.jpg,white,angry,30.0
334,4.jpg,asian,angry,23.0
335,40.jpg,asian,angry,30.0
336,400.jpg,white,fear,27.0
337,401.jpg,white,angry,28.0
338,402.jpg,white,neutral,30.0
339,403.jpg,white,angry,30.0
340,404.jpg,asian,surprise,29.0
341,405.jpg,asian,neutral,28.0
342,406.jpg,white,angry,27.0
343,407.jpg,white,fear,26.0
344,408.jpg,white,happy,24.0
345,409.jpg,white,angry,26.0
346,41.jpg,white,angry,28.0
347,410.jpg,asian,angry,29.0
348,411.jpg,asian,angry,30.0
349,412.jpg,asian,fear,30.0
350,413.jpg,asian,angry,32.0
351,414.jpg,white,neutral,35.0
352,415.jpg,white,angry,30.0
353,416.jpg,white,surprise,29.0
354,417.jpg,asian,angry,29.0
355,418.jpg,white,angry,29.0
356,419.jpg,white,angry,27.0
357,42.jpg,asian,fear,26.0
358,420.jpg,white,angry,28.0
359,421.jpg,white,angry,29.0
360,422.jpg,asian,angry,25.0
361,423.jpg,white,disgust,31.0
362,424.jpg,white,neutral,35.0
363,425.jpg,white,neutral,33.0
364,426.jpg,asian,angry,28.0
365,427.jpg,white,sad,34.0
366,428.jpg,white,happy,35.0
367,429.jpg,white,angry,30.0
368,43.jpg,white,fear,30.0
369,430.jpg,white,neutral,35.0
370,431.jpg,asian,fear,29.0
371,432.jpg,white,happy,28.0
372,433.jpg,asian,happy,29.0
373,434.jpg,white,neutral,31.0
