text,start,duration
I'm going to talk us through what to do,0.21,5.419
to bring down higher blood sugar levels,3.179,5.641
the classic signs of high blood sugar,5.629,7.39
levels are feeling very thirsty needing,8.82,6.75
to go to the toilet urinate a lot and,13.019,5.701
feeling tired lethargic and possibly,15.57,7.08
irritable as well the symptoms of high,18.72,6.54
blood glucose levels can be similar to,22.65,6.15
low blood glucose levels so if you all,25.26,6.45
meditation that can cause you to go hypo,28.8,5.31
it's a good idea to check your blood,31.71,4.95
sugar levels before you attempt to bring,34.11,5.129
them down this is particularly important,36.66,5.64
if you're taking in too in if you all,39.239,6.0
know flexible insulin regime and control,42.3,5.7
your own doses you can use insulin to,45.239,5.461
bring your blood sugar levels down be,48.0,5.129
wary of any insulin that's already in,50.7,4.98
your body and don't be tempted to,53.129,5.73
overcorrect walking is a good way of,55.68,5.25
bringing your blood glucose levels down,58.859,4.351
and can be better than strenuous,60.93,5.85
exercise more intensive exercise can,63.21,6.03
initially push blood sugar levels up in,66.78,5.1
some people so walking may be a better,69.24,6.93
option if your blood glucose levels are,71.88,6.779
on the higher side around ten or more,76.17,5.129
your kidneys will try to take sugar out,78.659,5.791
for your blood drinking water can help,81.299,6.39
the body along with this just a word of,84.45,5.879
caution don't be tempted to drink too,87.689,4.771
much more than a liter of water in the,90.329,4.83
short space of time as whilst rare,92.46,5.13
drinking too much water can lead to,95.159,6.361
water intoxication so in summary if,97.59,6.66
you're not on a flexible insulin regime,101.52,5.129
your best bet for lowering blood glucose,104.25,7.61
levels is to take walk and keep hydrated,106.649,5.211
