text,start,duration
hello everyone myself dr amit maheshwari,0.48,5.12
today we are going to learn about three,3.36,4.16
common blood tests which is done for the,5.6,3.919
diagnosis and monitoring of diabetes,7.52,2.88
mellitus,9.519,4.401
that is fbs fasting blood sugar pp2bs,10.4,5.84
postprandial blood sugar and rbs that is,13.92,3.439
random blood sugar,16.24,3.84
so first we will see about fbs so in the,17.359,3.521
fbs,20.08,3.68
sample is collected after 10 to 12 hours,20.88,3.36
of,23.76,2.8
overnight fasting and the normal value,24.24,3.76
of fbs is,26.56,4.559
70 to ten milligram per deciliter,28.0,6.48
second one is the pp2ps in the pp2bs pp,31.119,4.081
stands for,34.48,3.52
postprandial that is after taking male,35.2,5.6
so sample for the pp2bs is collected,38.0,5.04
two hours after taking the mean and the,40.8,4.32
normal value of pip2bs is,43.04,4.64
up to 140 milligram per deciliter and,45.12,4.4
pp2bs is frequently done,47.68,5.039
along with fds third test is the rbs,49.52,3.84
that is,52.719,2.721
random blood sugar and the sample for,53.36,4.08
the random blood sugar is collected at,55.44,2.56
any time,57.44,2.88
of the day and the normal value of rbs,58.0,5.28
is 80 to 140 milligram per deciliter,60.32,5.119
and sample for all these three tests,63.28,4.96
that is fbs pp2bs and rbs is collected,65.439,3.36
in the,68.24,2.64
gray color vacuum that is fluoride,68.799,3.921
vacuum so that is all about,70.88,4.48
fbs paper to bs and rbs please like,72.72,4.399
share and subscribe biochemistry basics,75.36,2.799
by dr amit,77.119,2.721
and don't forget to press the bell icon,78.159,3.681
so you can get all the notifications,79.84,2.72
from it,81.84,3.12
thank you,82.56,2.4
