text,start,duration
"Well hello everybody and welcome back to my
channel, or if you are new, hello welcome",0.93,3.98
to my channel my name is Sophie.,4.91,1.639
I hope you are doing really well today.,6.549,2.091
"So for today’s video I thought we would
talk about what Gastroparesis is.",8.64,5.01
"It was the first condition I was diagnosed
with and it was the whole reason that I started",13.65,4.59
blogging and vlogging and Youtubing.,18.24,2.31
"No-one’s ever really heard of it they’re
like Gastro What??",20.55,2.989
So let’s learn about it today…,23.539,3.121
"If you wanna learn, carry on watching.",26.72,1.44
[Intro Music],28.16,12.32
"Gastroparesis is when the nerves in stomach
are damaged or stop working for whatever reason",41.6,6.24
"There’s a number of different reasons and
it is the Vagus nerve that they believe to",47.94,4.45
be the problem.,52.39,1.0
And I don’t mean like Las Vegas... party...,53.39,3.52
"I can see where the link would be but it's
not vagus it is the Vagus nerve.",56.91,4.01
"Mind you i would really love to be in las
vegas right now.",60.92,4.12
And it does seem to be more common in females.,65.04,2.52
"I don’t really know why and doctors don’t
seem to know why but it can be of all ages",67.56,5.93
and it can be males it just tends to be females.,73.49,3.09
"There are so many different way and different
combinations of things that can cause it but",78.8,5.1
"these are kind of the most known reasons behind
Gastroparesis.",83.9,4.079
"So if you are diabetic that is a very common
one, derv… derve namage?",87.98,5.08
Great sophie.,94.78,0.74
"So you can get damage to a nerve during an
operation of some sorts whether it is regarding",95.72,4.22
"the stomach or not if damage is done that
can cause Gastroparesis.",99.95,4.42
Parkinson disease,104.37,1.8
Multiple sclerosis,106.17,1.629
Anorexia is another one that can cause it.,107.799,2.71
"Kind of the after effects of everything that
goes through your body when you have anorexia.",110.509,6.381
After pregnancy you can actually get Gastroparesis,116.89,3.659
"A virus leaving its ’’mark’’ as they
say.",120.549,4.601
"And another common one that they are find
is EDS or Ehlers Danlos Syndrome if you know",125.15,4.649
"what that is or if you don’t, I also did
a video as to what that is so I will leave",129.799,4.26
the link below and you can learn about that.,134.059,1.96
But the two are very often very much….,136.019,3.04
linked together.,139.059,1.07
They are like a pair.,140.129,3.83
"The most common form of gastroparesis is the
‘unknown’.",143.959,4.581
"Basically doctors call this Idiopathic Gastroparesis
which in our term basically means we don’t",148.54,5.89
"have a clue but this is what you have so deal
with it.",154.43,3.01
[music],157.44,2.0
"Symptoms can be a number of things and you
can get some of them, all of them, a couple",159.52,4.279
of them etc...,163.799,1.0
"Everyone's obviously different and gets them
to different extents.",164.799,3.26
"But these are kind of the symptoms that are
universal and things that link with it.",168.059,6.1
Feeling full early after eating,174.159,2.41
Bloating,176.569,1.0
"Pain and discomfort in the tummy… and it
is painful!",177.569,4.131
Nasuea,181.7,1.0
Vomiting,182.7,1.0
Weight loss or in some cases weight gain.,183.7,2.81
Acheyness,186.51,1.339
Exhaustion,187.849,1.34
Lightheadedness,189.189,1.241
Passing out,190.43,1.0
Malnutrition,191.43,1.419
Dehydration,192.849,1.161
Heartburn,194.01,1.0
Acid reflux,195.01,1.579
A loss of appetite,196.589,1.46
Insomnia,198.049,1.0
"Or problems sleeping which are kind of the
same thing",199.049,3.431
And the list kind of just goes on and on.,202.48,2.42
"But i would say those are probably like the
main ones and yeah… they are not fun.",204.9,6.929
"I am not going to lie, i'm not gonna sugar
coat it, i never do in these videos, they’re",211.829,3.74
not fun.,215.569,1.0
"There are ways of managing it to degrees but
some days you just can’t manage it and some",216.569,6.721
"days you may get no symptoms or very few and
they’re not too bad.",223.29,4.879
"Other days you could get all of the symptoms
or even one or two of the symptoms and it's",228.169,4.511
"really bad and it’s really painful or a
lot of sickness.",232.68,3.959
"Everyday is different as with any Chronic
Illness.",236.639,2.61
"No day’s the same and what happens one day
is not the same the following day.",239.249,6.99
"So…. that makes for a lot of fun if the
word fun means horrible.",246.24,7.46
"I’m going to try explain to you in the best
way i can, what it feels like to have gastroparesis",254.28,6.06
every single day of your life.,260.35,2.129
"Okay now close your eyes, and imagine this.",262.479,3.601
"Imagine the last time you had a really really
bad cold, virus, flu, bug, it was horrible.",266.08,9.47
Really bad.,275.55,1.0
And remember how you were feeling with that.,276.55,2.519
"Remember how you felt exhausted, sick, achy,
weak, how you couldn’t get out of bed and",279.069,10.06
just generally felt really crap!,289.129,3.47
"Now add some pain in your stomach and I am
talking like worse than giving birth pain.",292.599,7.461
"Times the whole cold thing by like 50 and
you're probably like half way there.",300.06,5.659
"Imagine the pain that is inside your stomach
and the fact that you are starving and literally",305.719,6.91
"can’t do anything about it because if you
try, you just bring it straight back up",312.629,6.551
"or you are in like, horrendous pain!",319.18,4.06
"And it doesn’t go away, you can’t pause
it or get rid of it whilst you do an activity",323.24,5.429
or you get on with your day at work.,328.669,1.97
"You still have to live, you still have to
get on with life and activities and work or",330.639,4.441
school or whatever it is you’re doing.,335.08,3.399
And you have to deal with that.,338.479,1.861
